batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_label,R2_label,R3_label
20,2,2918,@###### If you say one disparaging word about the Charlie Brown xmas special I will slash the tires on your car.,C.OL_batch,['NO'],['NO'],['OL']
20,3,2651,@###### yeah...bitch!,A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'NO']"
20,3,2651,@###### yeah...bitch!,B_batch,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']"
20,3,2651,@###### yeah...bitch!,C.HS_batch,['NH'],['NH'],['NH']
20,3,2651,@###### yeah...bitch!,C.OL_batch,['OL'],['OL'],['OL']
20,4,1835,RT @###### @###### well how else will white ppl get us to forget our horrific past other than to paint a pretty picture of ho&#8230;,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
20,4,1835,RT @###### @###### well how else will white ppl get us to forget our horrific past other than to paint a pretty picture of ho&#8230;,B_batch,"['OL', 'OL']","['HS', 'OL']","['HS', 'OL']"
20,4,1835,RT @###### @###### well how else will white ppl get us to forget our horrific past other than to paint a pretty picture of ho&#8230;,C.HS_batch,['HS'],['HS'],['HS']
20,4,1835,RT @###### @###### well how else will white ppl get us to forget our horrific past other than to paint a pretty picture of ho&#8230;,C.OL_batch,['OL'],['OL'],['OL']
20,5,1534,@###### those little #ISIS faggots usually have bags over their heads anyway. Makes bullet placement interesting thru a scope.,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
20,5,1534,@###### those little #ISIS faggots usually have bags over their heads anyway. Makes bullet placement interesting thru a scope.,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
20,5,1534,@###### those little #ISIS faggots usually have bags over their heads anyway. Makes bullet placement interesting thru a scope.,C.HS_batch,['HS'],['HS'],['HS']
20,5,1534,@###### those little #ISIS faggots usually have bags over their heads anyway. Makes bullet placement interesting thru a scope.,C.OL_batch,['OL'],['OL'],['OL']
20,6,897,@###### @###### i don't think he can beat Mayweather but he's far from trash. Unlike Floyd he actually put Maidana down.,A_batch,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']"
20,6,897,@###### @###### i don't think he can beat Mayweather but he's far from trash. Unlike Floyd he actually put Maidana down.,B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']"
20,6,897,@###### @###### i don't think he can beat Mayweather but he's far from trash. Unlike Floyd he actually put Maidana down.,C.HS_batch,['NH'],['NH'],['NH']
20,6,897,@###### @###### i don't think he can beat Mayweather but he's far from trash. Unlike Floyd he actually put Maidana down.,C.OL_batch,['NO'],['NO'],['NO']
21,1,2780,RT @###### i am that horrible friend who reads your text then puts the phone down to do something and forgets to reply until 4 ho&#8230;,A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']"
21,1,2780,RT @###### i am that horrible friend who reads your text then puts the phone down to do something and forgets to reply until 4 ho&#8230;,B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']"
21,1,2780,RT @###### i am that horrible friend who reads your text then puts the phone down to do something and forgets to reply until 4 ho&#8230;,C.HS_batch,['NH'],['NH'],['NH']
21,1,2780,RT @###### i am that horrible friend who reads your text then puts the phone down to do something and forgets to reply until 4 ho&#8230;,C.OL_batch,['OL'],['OL'],['OL']
21,2,493,@###### @###### Am not down with gay shit u better ask my bitch,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
21,2,493,@###### @###### Am not down with gay shit u better ask my bitch,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
21,2,493,@###### @###### Am not down with gay shit u better ask my bitch,C.HS_batch,['HS'],['HS'],['HS']
21,2,493,@###### @###### Am not down with gay shit u better ask my bitch,C.OL_batch,['OL'],['OL'],['OL']
21,3,1673,"Hey, you, bitch in the mini-van. Stop riding my ass. You have no power in your vehicle, just stop already.",A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']"
21,3,1673,"Hey, you, bitch in the mini-van. Stop riding my ass. You have no power in your vehicle, just stop already.",B_batch,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']"
21,3,1673,"Hey, you, bitch in the mini-van. Stop riding my ass. You have no power in your vehicle, just stop already.",C.HS_batch,['NH'],['NH'],['NH']
21,3,1673,"Hey, you, bitch in the mini-van. Stop riding my ass. You have no power in your vehicle, just stop already.",C.OL_batch,['OL'],['OL'],['OL']
21,4,1394,Thanks @###### for coming with me last night because it's ghetto and no one else could of handled it! #Summer2014,A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']"
21,4,1394,Thanks @###### for coming with me last night because it's ghetto and no one else could of handled it! #Summer2014,B_batch,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']"
21,4,1394,Thanks @###### for coming with me last night because it's ghetto and no one else could of handled it! #Summer2014,C.HS_batch,['NH'],['NH'],['NH']
21,4,1394,Thanks @###### for coming with me last night because it's ghetto and no one else could of handled it! #Summer2014,C.OL_batch,['NO'],['NO'],['NO']
21,5,344,I live for two-bite brownies,A_batch,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']"
21,5,344,I live for two-bite brownies,B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']"
21,5,344,I live for two-bite brownies,C.HS_batch,['NH'],['NH'],['NH']
21,5,344,I live for two-bite brownies,C.OL_batch,['NO'],['NO'],['NO']
21,6,2850,got to the club early just to get in free and wait for hoes to show up,A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']"
21,6,2850,got to the club early just to get in free and wait for hoes to show up,B_batch,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']"
21,6,2850,got to the club early just to get in free and wait for hoes to show up,C.HS_batch,['NH'],['NH'],['NH']
21,6,2850,got to the club early just to get in free and wait for hoes to show up,C.OL_batch,['OL'],['OL'],['OL']
22,1,168,"&#8220;@###### I be laughing when my ex be tryna stunt, bitch you forgot I went with you I know what you got &amp; don't got &#128514;&#128514;&#8221;",A_batch,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']"
22,1,168,"&#8220;@###### I be laughing when my ex be tryna stunt, bitch you forgot I went with you I know what you got &amp; don't got &#128514;&#128514;&#8221;",B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']"
22,1,168,"&#8220;@###### I be laughing when my ex be tryna stunt, bitch you forgot I went with you I know what you got &amp; don't got &#128514;&#128514;&#8221;",C.HS_batch,['NH'],['NH'],['NH']
22,1,168,"&#8220;@###### I be laughing when my ex be tryna stunt, bitch you forgot I went with you I know what you got &amp; don't got &#128514;&#128514;&#8221;",C.OL_batch,['OL'],['OL'],['OL']
22,2,2060,@###### you got some hoes here yet?,A_batch,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']"
22,2,2060,@###### you got some hoes here yet?,B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']"
22,2,2060,@###### you got some hoes here yet?,C.HS_batch,['NH'],['NH'],['NH']
22,2,2060,@###### you got some hoes here yet?,C.OL_batch,['NO'],['NO'],['NO']
22,3,154,RT @###### &#8220;@###### My dog is gonna be a bitch magnet for sure &#128076;&#8221;no&#9995;,A_batch,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']"
22,3,154,RT @###### &#8220;@###### My dog is gonna be a bitch magnet for sure &#128076;&#8221;no&#9995;,B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']"
22,3,154,RT @###### &#8220;@###### My dog is gonna be a bitch magnet for sure &#128076;&#8221;no&#9995;,C.HS_batch,['NH'],['NH'],['NH']
22,3,154,RT @###### &#8220;@###### My dog is gonna be a bitch magnet for sure &#128076;&#8221;no&#9995;,C.OL_batch,['NO'],['NO'],['NO']
22,4,26,@###### I don't hate that he blew up from 3005 like a hipster but I hate the faggots who say they love his music based off his worst +,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
22,4,26,@###### I don't hate that he blew up from 3005 like a hipster but I hate the faggots who say they love his music based off his worst +,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
22,4,26,@###### I don't hate that he blew up from 3005 like a hipster but I hate the faggots who say they love his music based off his worst +,C.HS_batch,['HS'],['HS'],['HS']
22,4,26,@###### I don't hate that he blew up from 3005 like a hipster but I hate the faggots who say they love his music based off his worst +,C.OL_batch,['OL'],['OL'],['OL']
22,5,1836,RT @###### Hate fags? The answer's yes.,A_batch,"['HS', 'HS']","['OL', 'HS']","['HS', 'HS']"
22,5,1836,RT @###### Hate fags? The answer's yes.,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
22,5,1836,RT @###### Hate fags? The answer's yes.,C.HS_batch,['HS'],['HS'],['HS']
22,5,1836,RT @###### Hate fags? The answer's yes.,C.OL_batch,['OL'],['OL'],['OL']
22,6,226,@###### lemme guess you wore the hilly hicks sweats/leggings &#128514;&#128514;&#127874;&#127856;&#128079;&#127825;,A_batch,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']"
22,6,226,@###### lemme guess you wore the hilly hicks sweats/leggings &#128514;&#128514;&#127874;&#127856;&#128079;&#127825;,B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']"
22,6,226,@###### lemme guess you wore the hilly hicks sweats/leggings &#128514;&#128514;&#127874;&#127856;&#128079;&#127825;,C.HS_batch,['NH'],['NH'],['NH']
22,6,226,@###### lemme guess you wore the hilly hicks sweats/leggings &#128514;&#128514;&#127874;&#127856;&#128079;&#127825;,C.OL_batch,['OL'],['NO'],['NO']
23,1,2159,It prolli seem like I flirt but iont want none of y'all hoes &#128514;,A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']"
23,1,2159,It prolli seem like I flirt but iont want none of y'all hoes &#128514;,B_batch,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']"
23,1,2159,It prolli seem like I flirt but iont want none of y'all hoes &#128514;,C.HS_batch,['NH'],['NH'],['NH']
23,1,2159,It prolli seem like I flirt but iont want none of y'all hoes &#128514;,C.OL_batch,['OL'],['OL'],['OL']
23,2,480,That warm fuzzy feeling when you're able to give someone a helping hand. Talking about medical problems with others can really help.,A_batch,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']"
23,2,480,That warm fuzzy feeling when you're able to give someone a helping hand. Talking about medical problems with others can really help.,B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']"
23,2,480,That warm fuzzy feeling when you're able to give someone a helping hand. Talking about medical problems with others can really help.,C.HS_batch,['NH'],['NH'],['NH']
23,2,480,That warm fuzzy feeling when you're able to give someone a helping hand. Talking about medical problems with others can really help.,C.OL_batch,['NO'],['NO'],['NO']
23,3,617,Nippin these Clarke Motel bitches...they get free pizza EVERY DAY and don't tip shit. Also never give us any business. Game is over.,A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']"
23,3,617,Nippin these Clarke Motel bitches...they get free pizza EVERY DAY and don't tip shit. Also never give us any business. Game is over.,B_batch,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']"
23,3,617,Nippin these Clarke Motel bitches...they get free pizza EVERY DAY and don't tip shit. Also never give us any business. Game is over.,C.HS_batch,['NH'],['NH'],['NH']
23,3,617,Nippin these Clarke Motel bitches...they get free pizza EVERY DAY and don't tip shit. Also never give us any business. Game is over.,C.OL_batch,['OL'],['OL'],['OL']
23,4,2689,@###### ho no. Without ur vote we lost the election. AK49 is taking oath as PM today. :-),A_batch,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']"
23,4,2689,@###### ho no. Without ur vote we lost the election. AK49 is taking oath as PM today. :-),B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']"
23,4,2689,@###### ho no. Without ur vote we lost the election. AK49 is taking oath as PM today. :-),C.HS_batch,['NH'],['NH'],['NH']
23,4,2689,@###### ho no. Without ur vote we lost the election. AK49 is taking oath as PM today. :-),C.OL_batch,['OL'],['OL'],['OL']
23,5,959,"Bought this Lp in Manchester the other week, had no idea it was coloured vinyl. Man what a steal!!!!! #VinylGasm #Re-Machined",A_batch,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']"
23,5,959,"Bought this Lp in Manchester the other week, had no idea it was coloured vinyl. Man what a steal!!!!! #VinylGasm #Re-Machined",B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']"
23,5,959,"Bought this Lp in Manchester the other week, had no idea it was coloured vinyl. Man what a steal!!!!! #VinylGasm #Re-Machined",C.HS_batch,['NH'],['NH'],['NH']
23,5,959,"Bought this Lp in Manchester the other week, had no idea it was coloured vinyl. Man what a steal!!!!! #VinylGasm #Re-Machined",C.OL_batch,['NO'],['NO'],['NO']
23,6,630,@###### pats owner is a kike.,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
23,6,630,@###### pats owner is a kike.,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
23,6,630,@###### pats owner is a kike.,C.HS_batch,['HS'],['HS'],['HS']
23,6,630,@###### pats owner is a kike.,C.OL_batch,['OL'],['OL'],['OL']
24,1,872,You said you be smoking strong but your wrong you been smoking trash it's not in my lungs if it ain't that pressure.,A_batch,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']"
24,1,872,You said you be smoking strong but your wrong you been smoking trash it's not in my lungs if it ain't that pressure.,B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']"
24,1,872,You said you be smoking strong but your wrong you been smoking trash it's not in my lungs if it ain't that pressure.,C.HS_batch,['NH'],['NH'],['NH']
24,1,872,You said you be smoking strong but your wrong you been smoking trash it's not in my lungs if it ain't that pressure.,C.OL_batch,['NO'],['NO'],['NO']
24,2,871,"Listen to her ""@###### She curving you on the low ""@###### What it mean if a girl thinks u have the hoes but u don't???""",A_batch,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']"
24,2,871,"Listen to her ""@###### She curving you on the low ""@###### What it mean if a girl thinks u have the hoes but u don't???""",B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']"
24,2,871,"Listen to her ""@###### She curving you on the low ""@###### What it mean if a girl thinks u have the hoes but u don't???""",C.HS_batch,['NH'],['NH'],['NH']
24,2,871,"Listen to her ""@###### She curving you on the low ""@###### What it mean if a girl thinks u have the hoes but u don't???""",C.OL_batch,['NO'],['NO'],['NO']
24,3,2951,"RT @###### @###### One day more until turkey, it will nip me in the belly, we'll be ready for the stuffing, we will wet ours&#8230;",A_batch,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']"
24,3,2951,"RT @###### @###### One day more until turkey, it will nip me in the belly, we'll be ready for the stuffing, we will wet ours&#8230;",B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']"
24,3,2951,"RT @###### @###### One day more until turkey, it will nip me in the belly, we'll be ready for the stuffing, we will wet ours&#8230;",C.HS_batch,['NH'],['NH'],['NH']
24,3,2951,"RT @###### @###### One day more until turkey, it will nip me in the belly, we'll be ready for the stuffing, we will wet ours&#8230;",C.OL_batch,['NO'],['NO'],['NO']
24,4,273,It stinks in here must be then pussy ass niggas talkin shit #tomyfacebro test me,A_batch,"['OL', 'HS']","['OL', 'NH']","['OL', 'NH']"
24,4,273,It stinks in here must be then pussy ass niggas talkin shit #tomyfacebro test me,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
24,4,273,It stinks in here must be then pussy ass niggas talkin shit #tomyfacebro test me,C.HS_batch,['HS'],['HS'],['HS']
24,4,273,It stinks in here must be then pussy ass niggas talkin shit #tomyfacebro test me,C.OL_batch,['OL'],['OL'],['OL']
24,5,1811,"i hate the whole, slut, hoe, ""thot"" talk lol given what i'm sure people's personal inboxes and late nights look like",A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']"
24,5,1811,"i hate the whole, slut, hoe, ""thot"" talk lol given what i'm sure people's personal inboxes and late nights look like",B_batch,"['OL', 'NO']","['NH', 'OL']","['OL', 'NO']"
24,5,1811,"i hate the whole, slut, hoe, ""thot"" talk lol given what i'm sure people's personal inboxes and late nights look like",C.HS_batch,['NH'],['NH'],['NH']
24,5,1811,"i hate the whole, slut, hoe, ""thot"" talk lol given what i'm sure people's personal inboxes and late nights look like",C.OL_batch,['OL'],['OL'],['OL']
24,6,40,RT @###### Yo BCU band made UCF band look like trash,A_batch,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']"
24,6,40,RT @###### Yo BCU band made UCF band look like trash,B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']"
24,6,40,RT @###### Yo BCU band made UCF band look like trash,C.HS_batch,['NH'],['NH'],['NH']
24,6,40,RT @###### Yo BCU band made UCF band look like trash,C.OL_batch,['NO'],['NO'],['NO']
25,1,2,"Stop using the word ""redskin(s)"".",A_batch,"['OL', 'NH']","['NO', 'NH']","['NO', 'NH']"
25,1,2,"Stop using the word ""redskin(s)"".",B_batch,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']"
25,1,2,"Stop using the word ""redskin(s)"".",C.HS_batch,['NH'],['NH'],['NH']
25,1,2,"Stop using the word ""redskin(s)"".",C.OL_batch,['OL'],['OL'],['OL']
25,2,2787,"Im rick james bitch, show me ya titties",A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']"
25,2,2787,"Im rick james bitch, show me ya titties",B_batch,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']"
25,2,2787,"Im rick james bitch, show me ya titties",C.HS_batch,['NH'],['NH'],['NH']
25,2,2787,"Im rick james bitch, show me ya titties",C.OL_batch,['OL'],['OL'],['OL']
25,3,348,@###### #Savages Day is like coloreds dat wrap day hoes like mummies,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
25,3,348,@###### #Savages Day is like coloreds dat wrap day hoes like mummies,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
25,3,348,@###### #Savages Day is like coloreds dat wrap day hoes like mummies,C.HS_batch,['HS'],['HS'],['HS']
25,3,348,@###### #Savages Day is like coloreds dat wrap day hoes like mummies,C.OL_batch,['OL'],['OL'],['OL']
25,4,1114,"Subtweet me one more time, you dirty chink whore",A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
25,4,1114,"Subtweet me one more time, you dirty chink whore",B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
25,4,1114,"Subtweet me one more time, you dirty chink whore",C.HS_batch,['HS'],['HS'],['HS']
25,4,1114,"Subtweet me one more time, you dirty chink whore",C.OL_batch,['OL'],['OL'],['OL']
25,5,848,Long hair = pussy any time you want it,A_batch,"['NO', 'NH']","['OL', 'NH']","['OL', 'NH']"
25,5,848,Long hair = pussy any time you want it,B_batch,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']"
25,5,848,Long hair = pussy any time you want it,C.HS_batch,['NH'],['NH'],['NH']
25,5,848,Long hair = pussy any time you want it,C.OL_batch,['OL'],['OL'],['OL']
25,6,1678,@###### @###### your a fag,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
25,6,1678,@###### @###### your a fag,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
25,6,1678,@###### @###### your a fag,C.HS_batch,['HS'],['HS'],['HS']
25,6,1678,@###### @###### your a fag,C.OL_batch,['OL'],['OL'],['OL']
26,1,1117,@###### awe boy you smell like monkey sex,A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']"
26,1,1117,@###### awe boy you smell like monkey sex,B_batch,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']"
26,1,1117,@###### awe boy you smell like monkey sex,C.HS_batch,['NH'],['NH'],['NH']
26,1,1117,@###### awe boy you smell like monkey sex,C.OL_batch,['OL'],['OL'],['OL']
26,2,2115,"Hate when bitches talk like they rey fuck your brains out then be like ""im just filrting"" lmao fuck u bitch",A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']"
26,2,2115,"Hate when bitches talk like they rey fuck your brains out then be like ""im just filrting"" lmao fuck u bitch",B_batch,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']"
26,2,2115,"Hate when bitches talk like they rey fuck your brains out then be like ""im just filrting"" lmao fuck u bitch",C.HS_batch,['HS'],['HS'],['NH']
26,2,2115,"Hate when bitches talk like they rey fuck your brains out then be like ""im just filrting"" lmao fuck u bitch",C.OL_batch,['OL'],['OL'],['OL']
26,3,1147,It be so good to not gotta woyke in da moanin. I da only colored dat woyke cuz colored folk be lazy and lives off da white guilt,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
26,3,1147,It be so good to not gotta woyke in da moanin. I da only colored dat woyke cuz colored folk be lazy and lives off da white guilt,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
26,3,1147,It be so good to not gotta woyke in da moanin. I da only colored dat woyke cuz colored folk be lazy and lives off da white guilt,C.HS_batch,['HS'],['HS'],['HS']
26,3,1147,It be so good to not gotta woyke in da moanin. I da only colored dat woyke cuz colored folk be lazy and lives off da white guilt,C.OL_batch,['OL'],['OL'],['OL']
26,4,861,RT @###### Rt *nigga *bitch *him &#8220;@###### ' I will never date a female with another niggah name on her lol . Wtf .&#8221;,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
26,4,861,RT @###### Rt *nigga *bitch *him &#8220;@###### ' I will never date a female with another niggah name on her lol . Wtf .&#8221;,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
26,4,861,RT @###### Rt *nigga *bitch *him &#8220;@###### ' I will never date a female with another niggah name on her lol . Wtf .&#8221;,C.HS_batch,['HS'],['HS'],['HS']
26,4,861,RT @###### Rt *nigga *bitch *him &#8220;@###### ' I will never date a female with another niggah name on her lol . Wtf .&#8221;,C.OL_batch,['OL'],['OL'],['OL']
26,5,880,RT @###### @###### bitch waaaaaa??,A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']"
26,5,880,RT @###### @###### bitch waaaaaa??,B_batch,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']"
26,5,880,RT @###### @###### bitch waaaaaa??,C.HS_batch,['NH'],['NH'],['NH']
26,5,880,RT @###### @###### bitch waaaaaa??,C.OL_batch,['OL'],['OL'],['OL']
26,6,2826,@###### idk you into mouthy spics on welfare with 6 kids and 3 baby daddy's?,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
26,6,2826,@###### idk you into mouthy spics on welfare with 6 kids and 3 baby daddy's?,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
26,6,2826,@###### idk you into mouthy spics on welfare with 6 kids and 3 baby daddy's?,C.HS_batch,['HS'],['HS'],['HS']
26,6,2826,@###### idk you into mouthy spics on welfare with 6 kids and 3 baby daddy's?,C.OL_batch,['OL'],['OL'],['OL']
27,1,762,"Saw 5 pick up a dime off the floor with her toes. Apparently my ""monkey toes"" gene is strong with that one.",A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']"
27,1,762,"Saw 5 pick up a dime off the floor with her toes. Apparently my ""monkey toes"" gene is strong with that one.",B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']"
27,1,762,"Saw 5 pick up a dime off the floor with her toes. Apparently my ""monkey toes"" gene is strong with that one.",C.HS_batch,['NH'],['NH'],['NH']
27,1,762,"Saw 5 pick up a dime off the floor with her toes. Apparently my ""monkey toes"" gene is strong with that one.",C.OL_batch,['OL'],['OL'],['OL']
27,2,2672,@###### @###### @###### I just wanted brownies man,A_batch,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']"
27,2,2672,@###### @###### @###### I just wanted brownies man,B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']"
27,2,2672,@###### @###### @###### I just wanted brownies man,C.HS_batch,['NH'],['NH'],['NH']
27,2,2672,@###### @###### @###### I just wanted brownies man,C.OL_batch,['NO'],['NO'],['NO']
27,3,711,"""Only a couple of Red Sox have gotten past first base."" I'm dying laughing. Maybe the Yanks need to teach them some game.",A_batch,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']"
27,3,711,"""Only a couple of Red Sox have gotten past first base."" I'm dying laughing. Maybe the Yanks need to teach them some game.",B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']"
27,3,711,"""Only a couple of Red Sox have gotten past first base."" I'm dying laughing. Maybe the Yanks need to teach them some game.",C.HS_batch,['NH'],['NH'],['NH']
27,3,711,"""Only a couple of Red Sox have gotten past first base."" I'm dying laughing. Maybe the Yanks need to teach them some game.",C.OL_batch,['NO'],['NO'],['NO']
27,4,2647,RT @###### If I get 30 or more retweets that's proof I get 0 bitches. Let's settle this once and for all,A_batch,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']"
27,4,2647,RT @###### If I get 30 or more retweets that's proof I get 0 bitches. Let's settle this once and for all,B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']"
27,4,2647,RT @###### If I get 30 or more retweets that's proof I get 0 bitches. Let's settle this once and for all,C.HS_batch,['NH'],['NH'],['NH']
27,4,2647,RT @###### If I get 30 or more retweets that's proof I get 0 bitches. Let's settle this once and for all,C.OL_batch,['NO'],['NO'],['OL']
27,5,2949,RT @###### This nigguh Chris Paul,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
27,5,2949,RT @###### This nigguh Chris Paul,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
27,5,2949,RT @###### This nigguh Chris Paul,C.HS_batch,['HS'],['HS'],['HS']
27,5,2949,RT @###### This nigguh Chris Paul,C.OL_batch,['OL'],['OL'],['OL']
27,6,685,"RT @###### It's ""Comfortable"" but niccas like me say ""Com-tha-ble""...smh",A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
27,6,685,"RT @###### It's ""Comfortable"" but niccas like me say ""Com-tha-ble""...smh",B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
27,6,685,"RT @###### It's ""Comfortable"" but niccas like me say ""Com-tha-ble""...smh",C.HS_batch,['HS'],['HS'],['HS']
27,6,685,"RT @###### It's ""Comfortable"" but niccas like me say ""Com-tha-ble""...smh",C.OL_batch,['OL'],['OL'],['OL']
28,1,600,pancakes trash,A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']"
28,1,600,pancakes trash,B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']"
28,1,600,pancakes trash,C.HS_batch,['NH'],['NH'],['NH']
28,1,600,pancakes trash,C.OL_batch,['OL'],['OL'],['OL']
28,2,1491,on some field nigger shit,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
28,2,1491,on some field nigger shit,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
28,2,1491,on some field nigger shit,C.HS_batch,['HS'],['HS'],['HS']
28,2,1491,on some field nigger shit,C.OL_batch,['OL'],['OL'],['OL']
28,3,231,This nigglet &#10084;&#65039;,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
28,3,231,This nigglet &#10084;&#65039;,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
28,3,231,This nigglet &#10084;&#65039;,C.HS_batch,['HS'],['HS'],['HS']
28,3,231,This nigglet &#10084;&#65039;,C.OL_batch,['OL'],['OL'],['OL']
28,4,1209,"RT @###### Females nowadays don't like to do anything freaky, because you niggas gossip about it like bitches",A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
28,4,1209,"RT @###### Females nowadays don't like to do anything freaky, because you niggas gossip about it like bitches",B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
28,4,1209,"RT @###### Females nowadays don't like to do anything freaky, because you niggas gossip about it like bitches",C.HS_batch,['HS'],['HS'],['HS']
