batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_score,R2_score,R3_score,R1_Token1,R1_Token2,R1_Token3,R1_Token4,R1_Token5,R2_Token1,R2_Token2,R2_Token3,R2_Token4,R2_Token5,R3_Token1,R3_Token2,R3_Token3,R3_Token4,R3_Token5
110,4,519,@###### btw Jim crow laws were supported by democrats not republicans and MLK was a republican #Fact,A_conf,"OL70, NH90","OL80, NH90","OL70, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['70', '90']","['80', '90']","['70', '90']","OL   -0.004079 
NO   -5.504079 
NL   -15.629079
AL   -15.879079
Ol   -16.004080
dtype: float64","80   -0.555093
70   -1.055093
60   -3.305093
90   -3.680093
75   -4.930093
dtype: float64",",     0.000 
 ,   -24.250
;    -24.875
，    -26.000
,N   -26.000
dtype: float64"," NH   -0.040161 
 HS   -3.290161 
 NO   -6.165161 
 NS   -11.290161
 N    -14.165161
dtype: float64","90   -0.081527 
85   -2.581527 
80   -6.581527 
95   -6.706527 
75   -11.081527
dtype: float64","OL   -0.004079 
NO   -5.504079 
NL   -15.629079
AL   -15.879079
Ol   -16.004080
dtype: float64","80   -0.507616
70   -1.132616
60   -3.382616
90   -3.632616
75   -4.882616
dtype: float64",",     0.000 
;    -23.875
 ,   -23.875
,N   -23.875
，    -25.000
dtype: float64"," NH   -0.021286 
 HS   -4.021286 
 NO   -5.771286 
 NS   -11.396286
 N    -14.021286
dtype: float64","90   -0.015986
85   -4.390985
95   -5.890985
70   -7.890985
75   -8.265985
dtype: float64","OL    -0.001503 
NO    -6.501503 
AL    -15.876503
 OL   -16.001503
Ol    -16.251503
dtype: float64","80   -0.599736
70   -0.974736
90   -3.474736
60   -3.724736
75   -4.474736
dtype: float64",",     0.000 
 ,   -24.125
;    -24.625
,N   -25.250
，    -25.750
dtype: float64"," NH    -0.007882 
 HS    -5.007882 
 NO    -6.757882 
 NS    -12.757882
 NHS   -15.132882
dtype: float64","90   -0.10531 
85   -2.35531 
80   -5.60531 
95   -6.60531 
75   -10.10531
dtype: float64"
110,4,519,@###### btw Jim crow laws were supported by democrats not republicans and MLK was a republican #Fact,B_conf,"NH90, OL80","NH90, OL70","NH90, OL70","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '80']","['90', '70']","['90', '70']","NH    -4.320200e-07
 NH   -1.525000e+01
HS    -1.625000e+01
The   -1.887500e+01
Nh    -1.925000e+01
dtype: float64","90    -0.091029
85    -2.591029
95    -4.591029
80    -6.341029
100   -8.841028
dtype: float64",",     0.000 
 ,   -23.500
;    -23.750
，    -24.875
،    -25.875
dtype: float64"," OL   -0.018168 
 NO   -4.018168 
 NH   -11.393167
 NL   -12.143167
 O    -14.143167
dtype: float64","80   -0.745888
70   -0.870888
85   -2.745888
75   -3.495888
90   -4.870888
dtype: float64","NH    -4.320200e-07
 NH   -1.525000e+01
HS    -1.625000e+01
The   -1.887500e+01
Nh    -1.925000e+01
dtype: float64","90    -0.110911
85    -2.360911
95    -4.735911
80    -6.360911
100   -8.985910
dtype: float64",",     0.000 
 ,   -23.875
;    -24.250
，    -25.250
،    -26.000
dtype: float64"," OL   -0.023257 
 NO   -3.773257 
 NH   -11.773257
 NL   -12.773257
 O    -14.398257
dtype: float64","70   -0.731426
80   -0.856426
85   -2.981426
75   -3.356426
90   -5.481426
dtype: float64","NH    -6.704273e-07
HS    -1.500000e+01
 NH   -1.512500e+01
Nh    -1.900000e+01
The   -1.962500e+01
dtype: float64","90    -0.07793
85    -3.07793
95    -3.57793
80    -7.45293
100   -7.82793
dtype: float64",",     0.00 
 ,   -23.75
;    -24.00
，    -25.00
،    -26.00
dtype: float64"," OL   -0.029782 
 NO   -3.529783 
 NH   -10.654782
 NL   -11.904782
 O    -14.154782
dtype: float64","70   -0.647500
80   -1.022501
85   -2.772501
75   -3.147501
90   -5.272501
dtype: float64"
110,4,519,@###### btw Jim crow laws were supported by democrats not republicans and MLK was a republican #Fact,C.OL_conf,NO100,NO95,NO100,['NO'],['NO'],['NO'],['100'],['95'],['100'],"NO    -0.000553 
OL    -7.500554 
No    -14.875553
 NO   -16.750553
AL    -19.375553
dtype: float64","100   -0.178143
95    -2.178143
90    -3.803143
85    -4.678143
80    -4.803143
dtype: float64",,,,"NO    -0.000912 
OL    -7.000912 
No    -14.875912
 NO   -17.000912
AL    -18.875912
dtype: float64","100       -0.42789
<|end|>   -2.05289
95        -2.17789
0         -3.05289
90        -3.80289
dtype: float64",,,,"NO    -0.000912 
OL    -7.000912 
No    -15.375912
 NO   -17.000912
AL    -19.250912
dtype: float64","100       -0.37088
<|end|>   -2.24588
95        -2.37088
0         -2.74588
90        -3.99588
dtype: float64",,,
110,4,519,@###### btw Jim crow laws were supported by democrats not republicans and MLK was a republican #Fact,C.HS_conf,NH85,NH85,NH85,['NH'],['NH'],['NH'],['85'],['85'],['85'],"NH     -0.000003 
The    -13.500003
 NH    -14.250003
N      -14.750003
This   -15.750003
dtype: float64","75   -0.4267
85   -1.1767
70   -3.3017
90   -6.4267
80   -7.4267
dtype: float64",,,,"NH     -0.000003 
The    -13.500003
 NH    -14.500003
N      -15.000003
This   -15.750003
dtype: float64","75   -0.610214
85   -0.860214
70   -3.485214
90   -6.110214
80   -7.110214
dtype: float64",,,,"NH     -0.000003 
The    -13.500003
 NH    -14.250003
N      -14.875003
This   -15.625003
dtype: float64","75   -0.367158
85   -1.367158
70   -2.992158
90   -6.367158
80   -7.492158
dtype: float64",,,
110,5,1456,Cavs trash too,A_conf,"OL80, NH95","OL90, NH95","OL90, NH95","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['80', '95']","['90', '95']","['90', '95']","OL    -0.000336 
NO    -8.000336 
 OL   -16.125336
Ol    -16.750336
AL    -17.500336
dtype: float64","80   -0.736526
90   -0.861526
85   -2.861526
70   -3.611526
75   -4.986526
dtype: float64",",     0.000 
;    -24.125
 ,   -24.500
,N   -24.500
，    -24.750
dtype: float64"," NH   -0.000002 
 NO   -13.000002
NH    -19.000002
 N    -20.250002
 NS   -20.500002
dtype: float64","90    -0.387607 
95    -1.137607 
100   -7.387607 
85    -9.262607 
98    -11.262607
dtype: float64","OL    -0.000096 
NO    -9.250096 
 OL   -15.875096
Ol    -16.750097
AL    -17.625097
dtype: float64","80    -0.650995
90    -0.900995
85    -3.025995
70    -4.275995
100   -5.275995
dtype: float64",",     0.000 
;    -23.875
 ,   -24.250
,N   -24.750
，    -25.000
dtype: float64"," NH   -9.088346e-07
 NO   -1.400000e+01
 NS   -1.925000e+01
NH    -1.925000e+01
 N    -2.000000e+01
dtype: float64","95    -0.023654
85    -4.523654
100   -4.648654
90    -6.273654
99    -7.648654
dtype: float64","OL    -0.000075 
NO    -9.500075 
 OL   -16.000074
Ol    -17.125074
AL    -17.750074
dtype: float64","90    -0.694032
80    -0.819032
85    -3.194032
70    -4.694032
100   -5.194032
dtype: float64",",     0.000 
 ,   -24.250
;    -24.500
，    -25.375
,N   -25.625
dtype: float64"," NH   -9.088346e-07
 NO   -1.400000e+01
NH    -1.925000e+01
 NS   -2.000000e+01
 N    -2.025000e+01
dtype: float64","95    -0.033145
100   -3.783145
85    -5.033145
90    -6.158145
99    -7.533145
dtype: float64"
110,5,1456,Cavs trash too,B_conf,"NH90, OL80","NH90, OL80","NH85, OL90","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '80']","['90', '80']","['85', '90']","NH    -3.128163e-07
 NH   -1.525000e+01
Nh    -1.887500e+01
nh    -2.075000e+01
NS    -2.087500e+01
dtype: float64","90    -0.025505
95    -4.275505
85    -4.525505
80    -8.025505
100   -9.025505
dtype: float64",",     0.000 
;    -24.000
 ,   -24.500
，    -25.125
،    -25.500
dtype: float64"," OL   -0.000096 
 NO   -9.250096 
 NL   -16.750095
 O    -18.250095
OL    -18.375095
dtype: float64","80   -0.699572
85   -0.949572
90   -3.199572
70   -3.199572
95   -4.199572
dtype: float64","NH    -3.128163e-07
 NH   -1.525000e+01
Nh    -1.887500e+01
nh    -2.075000e+01
NS    -2.087500e+01
dtype: float64","90    -0.026972
95    -4.026972
85    -4.776972
80    -8.401972
100   -8.901972
dtype: float64",",     0.000 
;    -24.125
 ,   -24.500
，    -25.250
،    -25.500
dtype: float64"," OL   -0.000075 
 NO   -9.500075 
 NL   -16.875074
 O    -18.500074
OL    -18.500074
dtype: float64","80   -0.693718
85   -0.943718
70   -3.068718
90   -3.443718
75   -4.443718
dtype: float64","NH    -3.128163e-07
 NH   -1.512500e+01
Nh    -1.900000e+01
N     -2.062500e+01
nh    -2.062500e+01
dtype: float64","90    -0.021321
85    -4.271321
95    -5.021321
80    -7.646321
100   -9.771320
dtype: float64",",     0.000 
 ,   -23.750
;    -23.875
，    -24.750
،    -25.750
dtype: float64"," OL   -0.000002 
 NO   -13.250002
OL    -19.250002
 NL   -19.375002
 O    -21.000002
dtype: float64","90   -0.022483
95   -4.522483
75   -4.772483
70   -6.147483
80   -7.522483
dtype: float64"
110,5,1456,Cavs trash too,C.OL_conf,NO100,NO80,NO100,['NO'],['NO'],['NO'],['100'],['80'],['100'],"NO    -0.001929 
OL    -6.251929 
No    -14.376929
 NO   -15.501929
N     -18.001930
dtype: float64","100       -0.506397
95        -1.381397
<|end|>   -2.631397
90        -3.381397
85        -3.881397
dtype: float64",,,,"NO    -0.100213 
OL    -2.350213 
No    -12.600213
 NO   -14.100213
NL    -14.975213
dtype: float64","<|end|>   -0.761502
100       -1.511502
95        -1.511502
90        -3.386502
85        -3.636502
dtype: float64",,,,"NO    -0.023248 
OL    -3.773248 
No    -13.148249
 NO   -14.773249
NL    -16.148249
dtype: float64","100       -0.452455
95        -1.452455
<|end|>   -2.952456
90        -3.327456
85        -3.827456
dtype: float64",,,
110,5,1456,Cavs trash too,C.HS_conf,NH85,NH85,NH85,['NH'],['NH'],['NH'],['85'],['85'],['85'],"NH    -4.320200e-07
 NH   -1.500000e+01
N     -1.662500e+01
Nh    -1.862500e+01
The   -1.912500e+01
dtype: float64","85   -0.482088
90   -0.982088
75   -5.107088
95   -7.232088
70   -7.357088
dtype: float64",,,,"NH    -4.320200e-07
 NH   -1.512500e+01
N     -1.625000e+01
Nh    -1.850000e+01
NM    -1.875000e+01
dtype: float64","85   -0.5022
90   -1.0022
75   -3.7522
70   -5.8772
80   -6.8772
dtype: float64",,,,"NH    -4.320200e-07
 NH   -1.500000e+01
N     -1.662500e+01
Nh    -1.862500e+01
The   -1.912500e+01
dtype: float64","85   -0.482809
90   -0.982809
75   -4.982809
70   -7.357809
95   -7.357809
dtype: float64",,,
110,6,2697,U wanted to go in the military but yo bitch ass couldn't handle nobody shooting at u so shut yo mf mouth and #salute those who did,A_conf,"OL90, NH95","OL95, NH90","OL90, NH85","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '95']","['95', '90']","['90', '85']","OL    -1.936126e-07
 OL   -1.650000e+01
AL    -1.762500e+01
UL    -1.837500e+01
OW    -1.900000e+01
dtype: float64","90    -0.207391
95    -1.832391
100   -4.082391
85    -4.582391
80    -8.707392
dtype: float64",",     0.000 
;    -23.875
 ,   -24.375
，    -26.375
،    -27.375
dtype: float64"," NH   -0.000394 
 HS   -8.000394 
 NO   -9.750394 
 NS   -15.250394
 N    -17.500395
dtype: float64","85   -0.155839
95   -2.030839
80   -5.030839
90   -6.155839
75   -6.155839
dtype: float64","OL    -1.936126e-07
 OL   -1.675000e+01
AL    -1.775000e+01
UL    -1.850000e+01
OW    -1.912500e+01
dtype: float64","90    -0.187162
95    -1.937162
100   -4.062162
85    -4.687162
80    -8.812162
dtype: float64",",     0.000 
;    -23.125
 ,   -23.750
，    -25.500
،    -26.500
dtype: float64"," NH   -0.038242 
 HS   -3.288242 
 NO   -8.538241 
 NS   -12.413241
 N    -16.413242
dtype: float64","90   -0.696164
85   -0.696164
80   -6.071164
75   -8.071164
70   -8.196164
dtype: float64","OL    -1.936126e-07
 OL   -1.650000e+01
AL    -1.762500e+01
UL    -1.837500e+01
OW    -1.900000e+01
dtype: float64","90    -0.207391
95    -1.832391
100   -4.082391
85    -4.582391
80    -8.707392
dtype: float64",",     0.000 
;    -23.250
 ,   -24.000
，    -25.875
,H   -26.375
dtype: float64"," NH   -0.000394 
 HS   -8.000394 
 NO   -9.750394 
 NS   -15.250394
 N    -17.375395
dtype: float64","85   -0.123241
95   -2.248240
80   -5.248240
75   -6.373240
90   -6.498240
dtype: float64"
110,6,2697,U wanted to go in the military but yo bitch ass couldn't handle nobody shooting at u so shut yo mf mouth and #salute those who did,B_conf,"NH85, OL90","NH70, OL90","NH70, OL90","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['85', '90']","['70', '90']","['70', '90']","NH    -0.000015 
HS    -11.125015
 NH   -15.375015
NS    -18.125015
Nh    -18.500015
dtype: float64","70   -0.739016
80   -1.489016
90   -1.864016
85   -2.614016
75   -2.864016
dtype: float64",",     0.000 
 ,   -24.000
;    -24.250
，    -24.875
.    -25.875
dtype: float64"," OL    0.00 
OL    -19.75
      -24.00
 O    -25.00
 ol   -25.50
dtype: float64","90    -0.695499 
95    -0.695499 
100   -6.070499 
75    -10.945498
85    -11.820498
dtype: float64","NH    -0.000036 
HS    -10.250035
 NH   -15.375035
NS    -17.875036
Nh    -18.500036
dtype: float64","70   -0.635007
80   -1.760007
90   -1.885007
85   -2.635007
75   -2.885007
dtype: float64",",     0.000 
 ,   -23.750
;    -24.375
，    -25.375
،    -26.250
dtype: float64"," OL    0.000 
OL    -19.750
      -24.500
 O    -24.875
 ol   -25.250
dtype: float64","90    -0.005612 
95    -5.755612 
85    -6.380612 
100   -7.255612 
80    -10.380612
dtype: float64","NH    -0.000004 
HS    -12.375005
 NH   -15.500005
NS    -18.500004
Nh    -18.750004
dtype: float64","70   -0.839517
80   -1.214517
90   -2.089517
85   -2.464517
75   -2.839517
dtype: float64",",     0.000 
 ,   -23.500
;    -24.125
，    -25.375
،    -26.000
dtype: float64"," OL    0.000 
OL    -20.000
      -23.750
 UL   -25.500
 O    -25.625
dtype: float64","90    -0.005742
95    -5.880742
85    -6.130742
100   -7.255742
80    -9.880741
dtype: float64"
110,6,2697,U wanted to go in the military but yo bitch ass couldn't handle nobody shooting at u so shut yo mf mouth and #salute those who did,C.OL_conf,OL90,OL90,OL95,['OL'],['OL'],['OL'],['90'],['90'],['95'],"OL    -3.128163e-07
 OL   -1.637500e+01
The   -1.662500e+01
AL    -1.737500e+01
UL    -1.812500e+01
dtype: float64","95    -0.165267
90    -2.040267
100   -4.290267
85    -4.790267
98    -8.540267
dtype: float64",,,,"OL    -1.936126e-07
 OL   -1.662500e+01
AL    -1.750000e+01
The   -1.787500e+01
UL    -1.825000e+01
dtype: float64","95    -0.292589
90    -1.542589
85    -3.292589
100   -6.042589
98    -9.042589
dtype: float64",,,,"OL    -1.936126e-07
 OL   -1.662500e+01
AL    -1.750000e+01
The   -1.800000e+01
UL    -1.812500e+01
dtype: float64","95    -0.228947
90    -1.728947
85    -3.728947
100   -5.853947
98    -9.103948
dtype: float64",,,
110,6,2697,U wanted to go in the military but yo bitch ass couldn't handle nobody shooting at u so shut yo mf mouth and #salute those who did,C.HS_conf,NH75,NH75,NH75,['NH'],['NH'],['NH'],['75'],['75'],['75'],"NH   -0.020673 
HS   -3.895673 
NS   -10.145674
NF   -10.770674
HN   -11.395674
dtype: float64","75   -0.231387
70   -1.606387
85   -5.731387
65   -6.106387
60   -7.731387
dtype: float64",,,,"NH   -0.011158 
HS   -4.511158 
NS   -10.386158
NF   -10.886158
HN   -11.636158
dtype: float64","75   -0.288007
70   -1.413007
85   -5.663007
65   -5.913007
60   -7.413007
dtype: float64",,,,"NH   -0.007702 
HS   -4.882702 
NS   -10.382702
NF   -10.882702
HN   -11.882702
dtype: float64","75   -0.187946
70   -1.812946
85   -4.937946
65   -7.187946
60   -8.687946
dtype: float64",,,
111,1,2676,@###### tranny,A_conf,"OL90, HS100","OL90, HS80","OL90, HS80","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['90', '100']","['90', '80']","['90', '80']","OL     0.000 
 OL   -18.125
AL    -19.000
OW    -21.125
UL    -21.375
dtype: float64","90    -0.158953
100   -2.533953
95    -2.783953
85    -5.533953
80    -6.283953
dtype: float64",",     0.000 
;    -23.875
 ,   -25.000
，    -26.625
%,   -26.625
dtype: float64"," HS    0.00 
 H    -18.25
HS    -18.25
 NH   -18.75
 HH   -22.25
dtype: float64","80    -0.9762
85    -0.9762
95    -2.3512
90    -2.6012
100   -3.3512
dtype: float64","OL     0.000 
 OL   -18.125
AL    -19.000
OW    -21.125
UL    -21.375
dtype: float64","90    -0.186978
100   -2.436978
95    -2.561978
85    -5.436978
80    -6.436978
dtype: float64",",     0.000 
;    -23.625
 ,   -24.750
，    -26.375
%,   -26.500
dtype: float64"," HS    0.00 
 H    -18.25
HS    -18.25
 NH   -18.50
 HH   -22.25
dtype: float64","80   -0.963279
85   -0.963279
95   -2.338279
90   -2.713279
70   -3.338279
dtype: float64","OL     0.000 
 OL   -18.125
AL    -19.000
OW    -21.125
UL    -21.375
dtype: float64","90    -0.186978
100   -2.436978
95    -2.561978
85    -5.436978
80    -6.436978
dtype: float64",",     0.000 
;    -23.750
 ,   -24.750
，    -26.375
%,   -26.500
dtype: float64"," HS    0.00 
 H    -18.00
HS    -18.00
 NH   -18.25
 HH   -22.00
dtype: float64","80   -0.786777
85   -1.161777
95   -2.536777
90   -2.661777
70   -3.161777
dtype: float64"
111,1,2676,@###### tranny,B_conf,"HS90, OL90","HS90, OL100","HS90, OL80","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['90', '90']","['90', '100']","['90', '80']","HS    -0.000915 
NH    -7.000915 
H     -12.750915
 HS   -15.500915
HN    -16.125916
dtype: float64","90    -0.266594
95    -1.516594
100   -4.766594
85    -5.141594
80    -8.641595
dtype: float64",",     0.000 
;    -22.625
 ,   -23.375
.    -24.750
%,   -25.000
dtype: float64"," OL    0.000 
OL    -18.250
 O    -23.375
 NO   -24.000
      -24.125
dtype: float64","100   -0.300021
80    -1.675021
90    -3.425021
70    -4.050021
85    -4.425021
dtype: float64","HS    -0.000013 
NH    -11.250013
H     -15.750013
 HS   -16.625013
HH    -18.875013
dtype: float64","90    -0.32947
95    -1.32947
100   -4.45447
85    -5.45447
80    -8.82947
dtype: float64",",     0.000 
;    -22.750
 ,   -23.625
.    -25.125
%,   -25.500
dtype: float64"," OL    0.000 
OL    -18.250
 O    -23.375
 NO   -24.000
      -24.125
dtype: float64","100   -0.336520
80    -1.586519
70    -3.586519
90    -3.586519
85    -4.086520
dtype: float64","HS    -0.000028 
NH    -10.500028
H     -15.375028
 HS   -16.500029
HN    -18.375029
dtype: float64","90    -0.269733
95    -1.519733
100   -4.394733
85    -5.269733
80    -8.894733
dtype: float64",",     0.000 
;    -22.500
 ,   -23.250
.    -24.500
%,   -24.875
dtype: float64"," OL    0.000 
OL    -17.750
 O    -22.375
 NO   -22.750
      -23.500
dtype: float64","100   -0.340212
80    -1.590212
70    -3.465212
90    -3.590212
85    -4.090212
dtype: float64"
111,1,2676,@###### tranny,C.OL_conf,OL95,OL95,OL95,['OL'],['OL'],['OL'],['95'],['95'],['95'],"OL    -4.320200e-07
NO    -1.500000e+01
 OL   -1.675000e+01
AL    -1.762500e+01
OLA   -1.900000e+01
dtype: float64","95    -0.250426
90    -1.750426
100   -3.125426
85    -5.625426
98    -8.875426
dtype: float64",,,,"OL    -5.512236e-07
NO    -1.487500e+01
AL    -1.662500e+01
 OL   -1.675000e+01
OLA   -1.887500e+01
dtype: float64","95    -0.190874
90    -2.190874
100   -2.815874
85    -6.315874
98    -8.940874
dtype: float64",,,,"OL    -4.320200e-07
NO    -1.500000e+01
 OL   -1.675000e+01
AL    -1.762500e+01
OLA   -1.900000e+01
dtype: float64","95    -0.250426
90    -1.750426
100   -3.125426
85    -5.625426
98    -8.875426
dtype: float64",,,
111,1,2676,@###### tranny,C.HS_conf,HS85,HS95,HS90,['HS'],['HS'],['HS'],['85'],['95'],['90'],"HS     0.000 
 HS   -18.125
H     -19.125
NH    -19.125
HN    -21.250
dtype: float64","90   -0.483164
95   -1.483164
85   -1.858164
75   -8.483164
92   -9.733164
dtype: float64",,,,"HS     0.000 
 HS   -18.375
NH    -19.125
H     -19.500
HH    -21.500
dtype: float64","90   -0.464660
95   -1.464660
85   -1.964660
75   -8.464661
92   -9.839661
dtype: float64",,,,"HS     0.000 
NH    -17.625
 HS   -18.125
H     -18.875
HN    -20.750
dtype: float64","90   -0.483263
95   -1.483263
85   -1.858263
75   -8.108263
92   -9.733263
dtype: float64",,,
111,2,2688,Embrace it. Love it. Flip this group of mine runoff water colored turds off and make a pick.,A_conf,"OL80, NH90","OL80, NH90","OL90, NH95","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['80', '90']","['80', '90']","['90', '95']","OL    -0.000025 
NO    -10.625025
 OL   -16.250025
O     -17.000025
Ol    -17.250025
dtype: float64","80   -0.890136
70   -1.390136
90   -2.140136
85   -2.140136
75   -2.265136
dtype: float64",",     0.000 
 ,   -23.125
;    -23.250
,N   -23.375
，    -24.250
dtype: float64"," NH   -0.000002 
 NO   -13.000002
NH    -18.625002
 NS   -20.250002
 N    -20.500002
dtype: float64","90    -0.06262 
95    -2.81262 
85    -7.43762 
100   -9.81262 
70    -12.68762
dtype: float64","OL    -0.000002 
NO    -13.000003
 OL   -16.375002
Ol    -18.125002
AL    -18.375002
dtype: float64","80   -0.869946
90   -0.994946
85   -1.994946
70   -2.994946
75   -3.744946
dtype: float64",",     0.000 
 ,   -23.000
;    -23.125
,N   -23.625
，    -23.875
dtype: float64"," NH   -0.000002 
 NO   -13.500002
NH    -18.750002
 NS   -20.000002
 N    -21.125002
dtype: float64","90    -0.049311 
95    -3.049311 
85    -7.299311 
100   -10.174311
70    -12.549311
dtype: float64","OL    -0.000002 
NO    -13.000003
 OL   -16.375002
Ol    -18.125002
AL    -18.375002
dtype: float64","80   -0.869946
90   -0.994946
85   -1.994946
70   -2.994946
75   -3.744946
dtype: float64",",     0.000 
 ,   -23.875
;    -24.125
，    -25.375
,N   -25.375
dtype: float64"," NH   -6.704273e-07
 NO   -1.425000e+01
NH    -1.875000e+01
 NS   -1.987500e+01
 N    -2.075000e+01
dtype: float64","95    -0.066768
85    -2.941768
100   -4.941769
90    -5.566769
80    -7.566769
dtype: float64"
111,2,2688,Embrace it. Love it. Flip this group of mine runoff water colored turds off and make a pick.,B_conf,"NH85, OL90","NH90, OL75","NH90, OL85","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['85', '90']","['90', '75']","['90', '85']","NH    -4.320200e-07
 NH   -1.487500e+01
HS    -1.862500e+01
Nh    -1.937500e+01
N     -1.975000e+01
dtype: float64","90   -0.262975
85   -1.512975
80   -4.637975
95   -7.012975
70   -8.512975
dtype: float64",",     0.000 
 ,   -25.500
;    -26.125
，    -26.375
،    -27.000
dtype: float64"," OL   -7.896310e-07
 NO   -1.425000e+01
OL    -1.800000e+01
 O    -1.887500e+01
 NL   -1.925000e+01
dtype: float64","90   -0.136031
75   -2.386031
70   -3.886031
95   -4.636031
80   -5.636031
dtype: float64","NH    -3.128163e-07
 NH   -1.512500e+01
HS    -1.837500e+01
Nh    -1.962500e+01
NF    -2.012500e+01
dtype: float64","90   -0.26475
85   -1.51475
80   -4.51475
95   -6.76475
70   -7.88975
dtype: float64",",     0.000 
;    -23.625
 ,   -24.125
，    -25.000
،    -26.000
dtype: float64"," OL   -5.512236e-07
 NO   -1.475000e+01
 O    -1.837500e+01
OL    -1.837500e+01
 NL   -1.912500e+01
dtype: float64","85   -0.789052
80   -1.039052
70   -2.289052
90   -3.289052
75   -3.289052
dtype: float64","NH    -4.320200e-07
 NH   -1.475000e+01
HS    -1.887500e+01
Nh    -1.925000e+01
N     -1.962500e+01
dtype: float64","90   -0.326188
85   -1.326188
80   -4.451188
95   -6.951188
75   -9.076187
dtype: float64",",     0.000 
 ,   -23.375
;    -24.000
，    -24.750
،    -25.500
dtype: float64"," OL   -1.936126e-07
 NO   -1.600000e+01
 O    -1.875000e+01
OL    -1.875000e+01
 NL   -2.025000e+01
dtype: float64","80   -0.851417
85   -0.851417
70   -2.476417
75   -3.476417
90   -3.851417
dtype: float64"
111,2,2688,Embrace it. Love it. Flip this group of mine runoff water colored turds off and make a pick.,C.OL_conf,OL85,OL85,OL85,['OL'],['OL'],['OL'],['85'],['85'],['85'],"OL    -0.100211 
NO    -2.350211 
No    -13.225211
AL    -13.850211
 OL   -14.725211
dtype: float64","85   -0.250786
80   -2.250786
75   -2.625786
90   -3.375786
70   -4.750786
dtype: float64",,,,"OL   -0.474087 
NO   -0.974087 
No   -12.599087
NL   -13.349087
AL   -13.474087
dtype: float64","85   -0.385184
80   -2.010184
75   -2.135184
90   -3.010184
70   -4.135184
dtype: float64",,,,"OL   -0.100213 
NO   -2.350213 
AL   -13.600213
No   -13.600213
NL   -14.100213
dtype: float64","85   -0.171661
80   -2.546661
90   -3.296661
75   -3.296661
70   -5.546661
dtype: float64",,,
111,2,2688,Embrace it. Love it. Flip this group of mine runoff water colored turds off and make a pick.,C.HS_conf,NH75,NH70,NH70,['NH'],['NH'],['NH'],['75'],['70'],['70'],"NH    -0.000006 
N     -13.125006
HS    -13.625006
 NH   -13.875006
NL    -14.875006
dtype: float64","70   -0.653315
75   -0.778315
65   -4.403315
60   -5.028315
85   -6.403315
dtype: float64",,,,"NH    -0.000037 
HS    -10.500037
N     -12.500037
 NH   -13.500037
NS    -13.875037
dtype: float64","70   -0.70837
75   -0.70837
65   -4.70837
60   -5.45837
85   -6.33337
dtype: float64",,,,"NH    -0.000037 
HS    -10.500037
N     -12.500037
 NH   -13.500037
NS    -13.875037
dtype: float64","70   -0.70837
75   -0.70837
65   -4.70837
60   -5.45837
85   -6.33337
dtype: float64",,,
111,3,1784,is it ghetto to grease yo scalp at work,A_conf,"OL90, NH95","OL90, NH95","OL85, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '95']","['90', '95']","['85', '90']","OL    -1.936126e-07
 OL   -1.637500e+01
AL    -1.775000e+01
OW    -1.912500e+01
The   -2.012500e+01
dtype: float64","90   -0.448046
85   -1.573046
80   -1.948046
70   -5.448046
75   -5.573046
dtype: float64",",     0.000 
 ,   -22.750
;    -22.875
，    -24.250
,N   -25.750
dtype: float64"," NH   -0.000171 
 NO   -9.250172 
 HS   -9.500172 
 NS   -14.625172
 N    -16.625172
dtype: float64","85    -0.300664
95    -1.425664
80    -4.675664
90    -4.800664
100   -6.800664
dtype: float64","OL    -1.936126e-07
 OL   -1.625000e+01
AL    -1.762500e+01
OW    -1.925000e+01
The   -1.987500e+01
dtype: float64","90   -0.570431
85   -1.445431
80   -1.695431
70   -4.945431
75   -5.195431
dtype: float64",",     0.000 
 ,   -23.000
;    -23.250
，    -24.625
,N   -25.625
dtype: float64"," NH   -0.000025 
 NO   -11.000025
 HS   -11.750025
 NS   -16.375025
 N    -18.000025
dtype: float64","95    -0.366682
85    -1.241682
90    -4.866682
80    -5.116682
100   -5.491682
dtype: float64","OL    -1.936126e-07
 OL   -1.587500e+01
AL    -1.762500e+01
The   -1.850000e+01
OW    -1.875000e+01
dtype: float64","90   -0.689741
85   -1.314741
80   -1.564741
70   -4.564741
75   -4.814741
dtype: float64",",     0.000 
;    -22.500
 ,   -23.125
，    -24.375
,N   -25.625
dtype: float64"," NH   -0.000328 
 HS   -8.500328 
 NO   -9.000328 
 NS   -14.125328
 N    -16.250328
dtype: float64","90   -0.038234 
95   -3.288234 
75   -9.163234 
70   -10.038234
92   -11.038234
dtype: float64"
