batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_Token1,R1_Token2,R1_Token3,R2_Token1,R2_Token2,R2_Token3,R3_Token1,R3_Token2,R3_Token3
52,2,2470,"""fuck you you pussy ass hater go suck a dick and die quick"" - Someone, to me, in Youtube comments. I think we'd be good friends.",B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    -0.000003 
HS    -12.750003
 NH   -15.125003
HN    -17.750004
NS    -18.000004
dtype: float64",",     0.000 
 ,   -23.625
;    -24.250
，    -25.375
،    -26.125
dtype: float64"," OL    0.000 
OL    -20.000
 HL   -22.500
 O    -23.625
 ol   -25.125
dtype: float64","NH    -0.000002 
HS    -13.125002
 NH   -15.250002
NS    -17.750002
HN    -18.125002
dtype: float64",",     0.000 
 ,   -24.125
;    -24.250
，    -25.250
،    -26.125
dtype: float64"," OL    0.000 
OL    -20.000
 HL   -21.250
 O    -23.375
 HS   -24.500
dtype: float64","NH    -0.000007 
HS    -12.000007
 NH   -15.000007
HN    -17.375006
HH    -17.625006
dtype: float64",",     0.000 
 ,   -23.625
;    -24.250
，    -25.375
،    -26.125
dtype: float64"," OL    0.000 
OL    -19.500
 HL   -23.000
 O    -23.250
 ol   -24.875
dtype: float64"
52,2,2470,"""fuck you you pussy ass hater go suck a dick and die quick"" - Someone, to me, in Youtube comments. I think we'd be good friends.",C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.016056 
HS   -4.141056 
NS   -11.766056
N    -12.516056
HN   -12.766056
dtype: float64",",     0.000 
 ,   -23.625
;    -24.250
，    -25.375
،    -26.125
dtype: float64",,"NH    -0.004084 
HS    -5.504085 
NS    -13.129085
HN    -13.879085
 NH   -14.004085
dtype: float64",",     0.000 
 ,   -23.625
;    -24.250
，    -25.375
،    -26.125
dtype: float64",,"NH   -0.008636 
HS   -4.758636 
NS   -11.883636
N    -12.258636
HN   -12.758636
dtype: float64",",     0.000 
 ,   -23.625
;    -24.250
，    -25.375
،    -26.125
dtype: float64",
52,2,2470,"""fuck you you pussy ass hater go suck a dick and die quick"" - Someone, to me, in Youtube comments. I think we'd be good friends.",C.OL,OL,OL,OL,OL,OL,OL,"OL     0.000 
 OL   -17.375
AL    -18.750
NO    -19.500
OW    -20.750
dtype: float64",",     0.000 
 ,   -23.625
;    -24.250
，    -25.375
،    -26.125
dtype: float64",,"OL     0.000 
 OL   -17.000
AL    -18.875
OW    -20.000
NO    -20.250
dtype: float64",",     0.000 
 ,   -23.625
;    -24.250
，    -25.375
،    -26.125
dtype: float64",,"OL     0.000 
 OL   -17.375
AL    -18.750
NO    -19.500
OW    -20.750
dtype: float64",",     0.000 
 ,   -23.625
;    -24.250
，    -25.375
،    -26.125
dtype: float64",
52,3,2245,too many grown man out here worryin' about the friendzone....yall got priorities fucked my nig,A,"OL, NH","OL, NH","OL, HS","OL, NH","OL, NH","OL, HS","OL    -7.896310e-07
The   -1.437500e+01
 OL   -1.625000e+01
AL    -1.687500e+01
HL    -1.762500e+01
dtype: float64",",     0.000 
;    -23.000
:    -23.250
 ,   -23.750
，    -24.625
dtype: float64"," NH   -0.013391 
 NO   -5.013391 
 HS   -5.013391 
 NS   -12.388391
 HH   -15.013391
dtype: float64","OL    -5.512236e-07
The   -1.475000e+01
 OL   -1.637500e+01
AL    -1.775000e+01
HL    -1.837500e+01
dtype: float64",",     0.000 
;    -23.125
:    -23.500
 ,   -23.625
，    -24.875
dtype: float64"," NH   -0.004404 
 HS   -6.004404 
 NO   -6.254404 
 NS   -12.629404
 N    -14.879404
dtype: float64","OL    -4.320200e-07
The   -1.512500e+01
 OL   -1.650000e+01
AL    -1.737500e+01
HL    -1.800000e+01
dtype: float64",",       0.000 
;      -23.000
:      -23.125
 ,     -23.125
 and   -24.375
dtype: float64"," NH   -0.033721 
 HS   -3.533721 
 NO   -5.533721 
 NS   -11.658721
 HH   -13.908721
dtype: float64"
52,3,2245,too many grown man out here worryin' about the friendzone....yall got priorities fucked my nig,B,"HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS    -9.088346e-07
NH    -1.450000e+01
 HS   -1.537500e+01
HL    -1.750000e+01
H     -1.775000e+01
dtype: float64",",       0.000 
 ,     -20.375
 and   -21.750
:      -22.000
;      -23.000
dtype: float64"," OL    0.000 
OL    -20.125
 HL   -22.875
 NL   -23.375
 AL   -23.750
dtype: float64","HS    -0.000002 
NH    -13.750002
 HS   -15.250002
H     -16.000002
HL    -16.500002
dtype: float64",",       0.000 
 ,     -21.250
 and   -23.125
:      -23.125
;      -23.875
dtype: float64"," OL    0.000 
OL    -20.125
 HL   -22.125
 NL   -22.750
 AL   -23.500
dtype: float64","HS    -5.512236e-07
NH    -1.525000e+01
 HS   -1.625000e+01
H     -1.725000e+01
HL    -1.737500e+01
dtype: float64",",       0.000 
 ,     -20.500
 and   -21.875
:      -21.875
;      -22.750
dtype: float64"," OL    0.000 
OL    -20.000
 HL   -23.125
 NL   -23.375
 AL   -23.750
dtype: float64"
52,3,2245,too many grown man out here worryin' about the friendzone....yall got priorities fucked my nig,C.HS,HS,HS,HS,HS,HS,HS,"HS    -0.000207 
NH    -8.500207 
The   -13.125207
 HS   -14.500207
NS    -16.000206
dtype: float64",",       0.000 
 ,     -20.500
 and   -21.875
:      -21.875
;      -22.750
dtype: float64",,"HS     -0.000020 
NH     -11.000020
The    -12.750020
 HS    -15.500020
This   -16.750021
dtype: float64",",       0.000 
 ,     -20.500
 and   -21.875
:      -21.875
;      -22.750
dtype: float64",,"HS     -0.000020 
NH     -11.000020
The    -12.750020
 HS    -15.500020
This   -16.750021
dtype: float64",",       0.000 
 ,     -20.500
 and   -21.875
:      -21.875
;      -22.750
dtype: float64",
52,3,2245,too many grown man out here worryin' about the friendzone....yall got priorities fucked my nig,C.OL,OL,OL,OL,OL,OL,OL,"OL    -0.000004 
NO    -12.625005
The   -13.750005
 OL   -17.125004
AL    -17.375004
dtype: float64",",       0.000 
 ,     -20.500
 and   -21.875
:      -21.875
;      -22.750
dtype: float64",,"OL    -0.000004 
NO    -12.875004
The   -13.500004
 OL   -16.625004
AL    -17.125004
dtype: float64",",       0.000 
 ,     -20.500
 and   -21.875
:      -21.875
;      -22.750
dtype: float64",,"OL    -0.000006 
NO    -12.250007
The   -13.500007
 OL   -16.750006
AL    -17.125006
dtype: float64",",       0.000 
 ,     -20.500
 and   -21.875
:      -21.875
;      -22.750
dtype: float64",
52,4,2773,"@###### I'm subtweeting my sister, hoe",A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL     0.000 
 OL   -16.875
AL    -19.000
OW    -20.250
UL    -20.500
dtype: float64",",     0.000 
;    -23.125
:    -23.875
 ,   -24.375
,N   -24.750
dtype: float64"," NH   -0.000002 
 NO   -13.000002
 NM   -19.375002
 N    -20.375002
NH    -20.375002
dtype: float64","OL    -1.936126e-07
 OL   -1.687500e+01
AL    -1.862500e+01
OW    -1.962500e+01
UL    -2.025000e+01
dtype: float64",",     0.000 
;    -24.125
 ,   -24.250
:    -25.125
，    -26.750
dtype: float64"," NH   -0.00001 
 NO   -11.50001
 N    -19.12501
 NM   -19.37501
NH    -19.62501
dtype: float64","OL    -1.936126e-07
 OL   -1.675000e+01
AL    -1.850000e+01
OW    -2.000000e+01
UL    -2.037500e+01
dtype: float64",",     0.000 
;    -22.875
:    -23.000
 ,   -23.625
，    -25.000
dtype: float64"," NH   -0.000006 
 NO   -12.000007
NH    -20.000006
 N    -20.750006
 NM   -20.875006
dtype: float64"
52,4,2773,"@###### I'm subtweeting my sister, hoe",B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    -1.936126e-07
 NH   -1.562500e+01
HS    -1.687500e+01
NS    -1.875000e+01
Nh    -1.900000e+01
dtype: float64",",     0.000 
;    -23.625
 ,   -23.750
，    -24.750
،    -24.875
dtype: float64"," OL    0.000 
OL    -20.250
 O    -23.000
 ol   -25.875
 AL   -26.000
dtype: float64","NH    -3.128163e-07
 NH   -1.562500e+01
HS    -1.587500e+01
Nh    -1.875000e+01
NS    -1.875000e+01
dtype: float64",",     0.000 
;    -24.125
 ,   -24.250
،    -24.875
，    -24.875
dtype: float64"," OL    0.000 
OL    -20.000
 O    -23.250
 ol   -25.875
 AL   -26.125
dtype: float64","NH    -5.512236e-07
 NH   -1.525000e+01
HS    -1.537500e+01
NS    -1.825000e+01
Nh    -1.825000e+01
dtype: float64",",     0.000 
;    -23.250
 ,   -23.750
，    -24.625
،    -24.875
dtype: float64"," OL    0.00 
OL    -20.25
 O    -23.50
 ol   -26.00
 AL   -26.25
dtype: float64"
52,4,2773,"@###### I'm subtweeting my sister, hoe",C.HS,NH,NH,NH,NH,NH,NH,"NH    -0.000001 
N     -15.000001
 NH   -15.000001
NF    -15.625001
NS    -16.875002
dtype: float64",",     0.000 
;    -23.250
 ,   -23.750
，    -24.625
،    -24.875
dtype: float64",,"NH    -0.000001 
N     -15.000001
 NH   -15.000001
NF    -15.625001
NS    -16.875002
dtype: float64",",     0.000 
;    -23.250
 ,   -23.750
，    -24.625
،    -24.875
dtype: float64",,"NH    -0.000003 
N     -13.250003
 NH   -14.375003
NF    -14.875003
NS    -15.875003
dtype: float64",",     0.000 
;    -23.250
 ,   -23.750
，    -24.625
،    -24.875
dtype: float64",
52,4,2773,"@###### I'm subtweeting my sister, hoe",C.OL,OL,OL,OL,OL,OL,OL,"OL    -7.896310e-07
NO    -1.412500e+01
 OL   -1.800000e+01
AL    -1.837500e+01
OW    -2.000000e+01
dtype: float64",",     0.000 
;    -23.250
 ,   -23.750
，    -24.625
،    -24.875
dtype: float64",,"OL    -1.936126e-07
NO    -1.600000e+01
 OL   -1.775000e+01
AL    -1.850000e+01
OW    -2.037500e+01
dtype: float64",",     0.000 
;    -23.250
 ,   -23.750
，    -24.625
،    -24.875
dtype: float64",,"OL    -3.128163e-07
NO    -1.550000e+01
 OL   -1.787500e+01
AL    -1.887500e+01
OW    -2.012500e+01
dtype: float64",",     0.000 
;    -23.250
 ,   -23.750
，    -24.625
،    -24.875
dtype: float64",
52,5,1102,"RT @###### @###### @###### yea but cotto was frustrated n didnt wanna go on,and like a bitch he left the ring as soo&#8230;",A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    -1.936126e-07
 OL   -1.650000e+01
NO    -1.712500e+01
AL    -1.812500e+01
The   -1.900000e+01
dtype: float64",",     0.000 
:    -22.375
;    -23.500
 ,   -23.625
,N   -23.625
dtype: float64"," NH   -0.000022 
 NO   -10.750022
 NM   -18.750021
 N    -19.875021
 NS   -19.875021
dtype: float64","OL    -1.936126e-07
 OL   -1.662500e+01
AL    -1.825000e+01
NO    -1.900000e+01
The   -1.912500e+01
dtype: float64",",     0.000 
,N   -23.375
:    -23.500
 ,   -23.625
;    -23.750
dtype: float64"," NH   -0.000017 
 NO   -11.000017
 NM   -18.875017
 N    -19.875017
 NS   -20.000017
dtype: float64","OL    -3.128163e-07
NO    -1.562500e+01
 OL   -1.662500e+01
AL    -1.800000e+01
The   -1.925000e+01
dtype: float64",",     0.000 
:    -23.625
,N   -23.750
;    -24.250
 ,   -24.500
dtype: float64"," NH   -0.000022 
 NO   -10.750022
 NM   -18.875021
 N    -19.750021
 NS   -20.000021
dtype: float64"
52,5,1102,"RT @###### @###### @###### yea but cotto was frustrated n didnt wanna go on,and like a bitch he left the ring as soo&#8230;",B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    -3.128163e-07
 NH   -1.562500e+01
HS    -1.687500e+01
NO    -1.900000e+01
NS    -1.937500e+01
dtype: float64",",     0.000 
;    -22.625
 ,   -23.875
,N   -24.625
，    -24.750
dtype: float64"," OL    0.000 
OL    -20.000
 O    -22.875
 ol   -24.625
 NL   -24.750
dtype: float64","NH    -4.320200e-07
HS    -1.537500e+01
 NH   -1.562500e+01
NS    -1.862500e+01
NF    -1.987500e+01
dtype: float64",",     0.000 
;    -22.875
 ,   -24.000
,N   -24.750
，    -24.875
dtype: float64"," OL    0.000 
OL    -19.750
 O    -23.000
 AL   -24.875
 HL   -25.000
dtype: float64","NH    -3.128163e-07
 NH   -1.562500e+01
HS    -1.687500e+01
NO    -1.900000e+01
NS    -1.937500e+01
dtype: float64",",     0.000 
;    -22.625
 ,   -23.875
,N   -24.625
，    -24.750
dtype: float64"," OL    0.000 
OL    -19.750
 O    -22.500
 ol   -24.500
 HL   -24.625
dtype: float64"
52,5,1102,"RT @###### @###### @###### yea but cotto was frustrated n didnt wanna go on,and like a bitch he left the ring as soo&#8230;",C.HS,NH,NH,NH,NH,NH,NH,"NH      -7.896310e-07
 NH     -1.462500e+01
Label   -1.587500e+01
The     -1.625000e+01
NM      -1.762500e+01
dtype: float64",",     0.000 
;    -22.625
 ,   -23.875
,N   -24.625
，    -24.750
dtype: float64",,"NH      -7.896310e-07
 NH     -1.475000e+01
The     -1.637500e+01
Label   -1.662500e+01
NM      -1.775000e+01
dtype: float64",",     0.000 
;    -22.625
 ,   -23.875
,N   -24.625
，    -24.750
dtype: float64",,"NH      -9.088346e-07
 NH     -1.450000e+01
Label   -1.587500e+01
The     -1.600000e+01
NM      -1.762500e+01
dtype: float64",",     0.000 
;    -22.625
 ,   -23.875
,N   -24.625
，    -24.750
dtype: float64",
52,5,1102,"RT @###### @###### @###### yea but cotto was frustrated n didnt wanna go on,and like a bitch he left the ring as soo&#8230;",C.OL,OL,OL,OL,OL,OL,OL,"OL    -0.000035 
NO    -10.250035
 OL   -16.875036
The   -17.125036
AL    -18.250036
dtype: float64",",     0.000 
;    -22.625
 ,   -23.875
,N   -24.625
，    -24.750
dtype: float64",,"OL    -0.000035 
NO    -10.250035
 OL   -17.125036
The   -17.875036
AL    -18.500036
dtype: float64",",     0.000 
;    -22.625
 ,   -23.875
,N   -24.625
，    -24.750
dtype: float64",,"OL    -0.000015 
NO    -11.125015
The   -17.250015
 OL   -17.250015
AL    -18.875015
dtype: float64",",     0.000 
;    -22.625
 ,   -23.875
,N   -24.625
，    -24.750
dtype: float64",
52,6,1962,"Twitters little blue birds name is Larry, after Celtics, ISU Larry Bird, stick ticker is $TWTR.",A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO    -0.000003 
NH    -12.875003
 NO   -16.125002
NL    -18.125002
No    -18.250002
dtype: float64",",     0.000 
 ,   -21.500
,N   -21.625
;    -23.500
，    -24.625
dtype: float64"," NH   -0.000335 
 NO   -8.000336 
NH    -19.500336
 N    -19.750336
 NM   -20.625336
dtype: float64","NO    -0.000008 
NH    -11.750009
 NO   -16.000008
OL    -17.125008
NL    -17.250008
dtype: float64",",     0.000 
 ,   -22.000
,N   -22.500
，    -24.625
;    -25.000
dtype: float64"," NH   -0.000058 
 NO   -9.750058 
NH    -18.750059
 NM   -20.125059
 N    -20.625059
dtype: float64","NO    -0.000004 
NH    -12.500004
 NO   -16.500004
N     -18.250004
No    -18.375004
dtype: float64",",     0.000 
 ,   -21.625
,N   -21.875
;    -23.875
，    -24.750
dtype: float64"," NH   -0.000204 
 NO   -8.500203 
NH    -19.250204
 N    -19.875204
 NM   -20.625204
dtype: float64"
52,6,1962,"Twitters little blue birds name is Larry, after Celtics, ISU Larry Bird, stick ticker is $TWTR.",B,"NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH    -1.936126e-07
 NH   -1.650000e+01
NO    -1.900000e+01
Nh    -2.112500e+01
N     -2.137500e+01
dtype: float64",",     0.000 
 ,   -22.625
,N   -22.750
;    -24.500
，    -25.250
dtype: float64"," NO   -0.004079 
 NH   -5.504078 
 N    -16.754078
NO    -17.254078
 NE   -19.004078
dtype: float64","NH    -1.936126e-07
 NH   -1.637500e+01
HS    -2.000000e+01
Nh    -2.150000e+01
N     -2.162500e+01
dtype: float64",",     0.000 
,N   -22.500
 ,   -23.375
;    -24.250
，    -25.125
dtype: float64"," NO   -0.001929 
 NH   -6.251929 
 N    -16.251928
NO    -16.751928
 No   -19.126928
dtype: float64","NH    -1.936126e-07
 NH   -1.637500e+01
HS    -1.975000e+01
Nh    -2.150000e+01
N     -2.162500e+01
dtype: float64",",     0.000 
,N   -22.500
 ,   -22.625
;    -24.375
，    -25.250
dtype: float64"," NO   -0.004079 
 NH   -5.504078 
 N    -16.254078
NO    -17.004078
 No   -19.254078
dtype: float64"
52,6,1962,"Twitters little blue birds name is Larry, after Celtics, ISU Larry Bird, stick ticker is $TWTR.",C.HS,NH,NH,NH,NH,NH,NH,"NH      -6.704273e-07
 NH     -1.462500e+01
Label   -1.687500e+01
NM      -1.800000e+01
NL      -1.812500e+01
dtype: float64",",     0.000 
,N   -22.500
 ,   -22.625
;    -24.375
，    -25.250
dtype: float64",,"NH      -6.704273e-07
 NH     -1.462500e+01
Label   -1.687500e+01
NM      -1.800000e+01
NL      -1.812500e+01
dtype: float64",",     0.000 
,N   -22.500
 ,   -22.625
;    -24.375
，    -25.250
dtype: float64",,"NH      -4.320200e-07
 NH     -1.487500e+01
Label   -1.800000e+01
NM      -1.837500e+01
NL      -1.875000e+01
dtype: float64",",     0.000 
,N   -22.500
 ,   -22.625
;    -24.375
，    -25.250
dtype: float64",
52,6,1962,"Twitters little blue birds name is Larry, after Celtics, ISU Larry Bird, stick ticker is $TWTR.",C.OL,NO,NO,NO,NO,NO,NO,"NO     0.000 
 NO   -17.000
.NO   -21.125
No    -21.625
_NO   -22.125
dtype: float64",",     0.000 
,N   -22.500
 ,   -22.625
;    -24.375
，    -25.250
dtype: float64",,"NO     0.000 
 NO   -17.000
.NO   -21.250
No    -21.375
_NO   -22.375
dtype: float64",",     0.000 
,N   -22.500
 ,   -22.625
;    -24.375
，    -25.250
dtype: float64",,"NO    -1.936126e-07
 NO   -1.662500e+01
.NO   -2.075000e+01
No    -2.150000e+01
_NO   -2.212500e+01
dtype: float64",",     0.000 
,N   -22.500
 ,   -22.625
;    -24.375
，    -25.250
dtype: float64",
53,1,1621,Only Americans would hire white trash with ties to international terrorism as police officers.,A,"OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL    -5.512236e-07
HS    -1.550000e+01
HL    -1.612500e+01
 OL   -1.637500e+01
AL    -1.737500e+01
dtype: float64",",     0.000 
 ,   -23.375
;    -23.500
:    -23.875
，    -24.500
dtype: float64"," HS    0.000 
HS    -19.125
 H    -19.625
 HH   -22.625
 NH   -23.250
dtype: float64","OL    -4.320200e-07
HL    -1.587500e+01
HS    -1.600000e+01
 OL   -1.612500e+01
AL    -1.725000e+01
dtype: float64",",     0.00 
;    -23.75
 ,   -24.00
，    -24.75
:    -25.75
dtype: float64"," HS    0.00 
HS    -17.75
 H    -20.75
 HH   -22.75
 HC   -22.75
dtype: float64","OL    -1.936126e-07
 OL   -1.625000e+01
HL    -1.687500e+01
HS    -1.712500e+01
AL    -1.775000e+01
dtype: float64",",     0.000 
;    -22.875
 ,   -23.125
:    -23.875
，    -24.250
dtype: float64"," HS    0.000 
HS    -19.000
 H    -20.000
 HH   -22.875
 HL   -23.375
dtype: float64"
53,1,1621,Only Americans would hire white trash with ties to international terrorism as police officers.,B,"HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS     0.000 
 HS   -17.000
H     -19.875
HL    -19.875
HF    -20.750
dtype: float64",",       0.000 
 ,     -21.750
;      -24.250
 and   -24.250
:      -24.625
dtype: float64"," OL   -0.000001 
 HL   -13.750001
 HS   -17.250002
OL    -17.750002
 O    -18.750002
dtype: float64","HS     0.000 
 HS   -17.000
H     -19.875
HL    -19.875
HF    -20.750
dtype: float64",",       0.000 
 ,     -21.750
;      -24.250
 and   -24.250
:      -24.625
dtype: float64"," OL   -0.000001 
 HL   -13.750001
 HS   -17.250002
OL    -17.750002
 O    -18.750002
dtype: float64","HS     0.000 
 HS   -17.000
HL    -19.875
H     -19.875
HF    -20.750
dtype: float64",",       0.000 
 ,     -21.750
 and   -24.250
;      -24.250
:      -24.625
dtype: float64"," OL   -0.000001 
 HL   -13.750001
 HS   -17.250002
OL    -17.750002
 OH   -18.750002
dtype: float64"
53,1,1621,Only Americans would hire white trash with ties to international terrorism as police officers.,C.HS,HS,HS,HS,HS,HS,HS,"HS       0.000 
 HS     -17.375
Label   -20.375
NH      -20.625
HH      -21.000
dtype: float64",",       0.000 
 ,     -21.750
 and   -24.250
;      -24.250
:      -24.625
dtype: float64",,"HS       0.000 
 HS     -17.375
Label   -20.375
NH      -20.625
HH      -21.000
dtype: float64",",       0.000 
 ,     -21.750
 and   -24.250
;      -24.250
:      -24.625
dtype: float64",,"HS       0.000 
 HS     -17.375
Label   -20.375
NH      -20.625
HH      -21.000
dtype: float64",",       0.000 
 ,     -21.750
 and   -24.250
;      -24.250
:      -24.625
dtype: float64",
53,1,1621,Only Americans would hire white trash with ties to international terrorism as police officers.,C.OL,OL,OL,OL,OL,OL,OL,"OL    -0.000017 
NO    -11.000017
AL    -16.250017
YES   -16.375017
 OL   -16.875017
dtype: float64",",       0.000 
 ,     -21.750
 and   -24.250
;      -24.250
:      -24.625
dtype: float64",,"OL    -0.000028 
NO    -10.500029
YES   -15.125029
The   -15.500029
AL    -16.500029
dtype: float64",",       0.000 
 ,     -21.750
 and   -24.250
;      -24.250
:      -24.625
dtype: float64",,"OL    -0.000032 
NO    -10.375031
YES   -15.875031
AL    -16.125032
 OL   -16.750032
dtype: float64",",       0.000 
 ,     -21.750
 and   -24.250
;      -24.250
:      -24.625
dtype: float64",
53,2,2671,"RT @###### Anytime a girl asks you for help, tell that bitch to ask Channing Tatum since that's her MCM.",A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    -1.936126e-07
 OL   -1.650000e+01
AL    -1.900000e+01
The   -1.975000e+01
UL    -1.975000e+01
dtype: float64",",     0.000 
;    -23.000
:    -23.375
 ,   -23.500
，    -24.875
dtype: float64"," NH   -0.000204 
 NO   -8.500204 
 NS   -16.875204
 N    -17.000204
 HS   -17.125204
dtype: float64","OL    -1.936126e-07
 OL   -1.662500e+01
AL    -1.875000e+01
UL    -1.975000e+01
OW    -1.975000e+01
dtype: float64",",     0.000 
 ,   -23.750
;    -23.875
:    -24.125
，    -25.250
dtype: float64"," NH   -0.00071 
 NO   -7.25071 
 NS   -16.62571
 N    -16.87571
 HS   -17.62571
dtype: float64","OL    -1.936126e-07
 OL   -1.650000e+01
AL    -1.900000e+01
UL    -1.987500e+01
OW    -2.000000e+01
dtype: float64",",     0.000 
;    -23.875
:    -24.250
 ,   -24.250
，    -25.375
dtype: float64"," NH   -0.000204 
 NO   -8.500204 
 NS   -17.250204
 N    -17.375204
 HS   -17.375204
dtype: float64"
53,2,2671,"RT @###### Anytime a girl asks you for help, tell that bitch to ask Channing Tatum since that's her MCM.",B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    -0.000159 
HS    -8.750159 
 NH   -15.250159
NS    -16.500158
HN    -17.375158
dtype: float64",",     0.000 
 ,   -23.750
;    -24.000
，    -24.375
،    -24.875
dtype: float64"," OL    0.00 
OL    -20.50
 O    -24.75
 HL   -25.25
 ol   -26.50
dtype: float64","NH    -0.000159 
HS    -8.750159 
 NH   -15.250159
NS    -16.500158
HN    -17.375158
dtype: float64",",     0.000 
 ,   -23.750
;    -24.000
，    -24.375
،    -24.875
dtype: float64"," OL    0.00 
OL    -20.50
 O    -24.75
 HL   -25.25
 ol   -26.50
dtype: float64","NH    -0.000431 
HS    -7.750431 
 NH   -15.625431
NS    -16.375431
HH    -17.000431
dtype: float64",",     0.000 
 ,   -23.875
;    -24.000
，    -24.500
،    -25.125
dtype: float64"," OL    0.000 
OL    -20.250
 HL   -24.000
 O    -24.500
 ol   -25.875
dtype: float64"
53,2,2671,"RT @###### Anytime a girl asks you for help, tell that bitch to ask Channing Tatum since that's her MCM.",C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.020587 
HS   -3.895587 
NS   -10.645587
N    -11.770587
HN   -12.520587
dtype: float64",",     0.000 
 ,   -23.875
;    -24.000
，    -24.500
،    -25.125
dtype: float64",,"NH    -0.001713 
HS    -6.376713 
NS    -12.376713
N     -12.876713
 NH   -13.751713
dtype: float64",",     0.000 
 ,   -23.875
;    -24.000
，    -24.500
،    -25.125
dtype: float64",,"NH   -0.026348 
HS   -3.651349 
NS   -10.776348
N    -11.401348
HN   -12.276348
dtype: float64",",     0.000 
 ,   -23.875
;    -24.000
，    -24.500
،    -25.125
dtype: float64",
53,2,2671,"RT @###### Anytime a girl asks you for help, tell that bitch to ask Channing Tatum since that's her MCM.",C.OL,OL,OL,OL,OL,OL,OL,"OL     0.000 
 OL   -17.375
NO    -18.125
The   -18.875
AL    -19.625
dtype: float64",",     0.000 
 ,   -23.875
;    -24.000
，    -24.500
،    -25.125
dtype: float64",,"OL    -1.936126e-07
 OL   -1.725000e+01
NO    -1.737500e+01
The   -1.875000e+01
AL    -1.937500e+01
dtype: float64",",     0.000 
 ,   -23.875
;    -24.000
，    -24.500
،    -25.125
dtype: float64",,"OL     0.000 
 OL   -17.375
NO    -18.125
The   -18.875
AL    -19.625
dtype: float64",",     0.000 
 ,   -23.875
;    -24.000
，    -24.500
،    -25.125
dtype: float64",
53,3,421,A random am scroll lands me here...RT @###### Charlie horses durin sex just simply means you didn't drink enough water that day,A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO    -0.002485 
OL    -6.002485 
NH    -11.752485
NL    -14.127485
 NO   -15.627485
dtype: float64",",     0.000 
 ,   -22.000
,N   -22.375
;    -24.375
，    -24.375
dtype: float64"," NH   -0.000013 
 NO   -11.250013
 NM   -20.250013
NH    -20.375013
 N    -20.750013
dtype: float64","NO   -0.000342 
OL   -8.000341 
NH   -12.250341
NL   -14.000341
No   -15.500341
dtype: float64",",     0.000 
,N   -21.625
 ,   -21.750
;    -23.625
，    -24.625
dtype: float64"," NH   -0.000058 
 NO   -9.750058 
 N    -20.250059
 NM   -20.375059
NH    -20.500059
dtype: float64","NO   -0.00151 
OL   -6.50151 
NH   -12.12651
NL   -13.62651
No   -15.12651
dtype: float64",",     0.000 
 ,   -21.625
,N   -22.000
;    -24.250
，    -24.250
dtype: float64"," NH   -0.000335 
 NO   -8.000336 
 N    -19.500336
 NM   -19.625336
 NY   -20.125336
dtype: float64"
53,3,421,A random am scroll lands me here...RT @###### Charlie horses durin sex just simply means you didn't drink enough water that day,B,"NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH    -4.320200e-07
HS    -1.537500e+01
 NH   -1.575000e+01
HH    -1.950000e+01
NO    -1.987500e+01
dtype: float64",",     0.000 
,N   -22.750
 ,   -23.250
;    -23.375
，    -25.250
dtype: float64"," NO   -0.014167 
 NH   -4.264167 
 NL   -13.014167
 OL   -13.764167
 N    -16.139168
dtype: float64","NH    -4.320200e-07
HS    -1.537500e+01
 NH   -1.575000e+01
HH    -1.950000e+01
NO    -1.987500e+01
dtype: float64",",     0.000 
,N   -22.750
 ,   -23.250
;    -23.375
，    -25.250
dtype: float64"," NO   -0.014167 
 NH   -4.264167 
 NL   -13.014167
 OL   -13.764167
 N    -16.139168
dtype: float64","NH    -4.320200e-07
HS    -1.537500e+01
 NH   -1.575000e+01
HH    -1.950000e+01
NO    -1.987500e+01
dtype: float64",",     0.000 
,N   -22.750
 ,   -23.250
;    -23.375
，    -25.250
dtype: float64"," NO   -0.014167 
 NH   -4.264167 
 NL   -13.014167
 OL   -13.764167
 N    -16.139168
dtype: float64"
