batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_score,R2_score,R3_score,R1_Token1,R1_Token2,R1_Token3,R1_Token4,R1_Token5,R2_Token1,R2_Token2,R2_Token3,R2_Token4,R2_Token5,R3_Token1,R3_Token2,R3_Token3,R3_Token4,R3_Token5
149,6,935,shout out to pullz cuz I kno if I was trash he would have kept it a buck... I swear he had every I made jus cuz n actually bump dem too,A_conf,"NO91, NH99","NO78, NH96","NO88, NH96","['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['91', '99']","['78', '96']","['88', '96']","NO    -0.000002 
OL    -13.500002
NH    -20.000002
no    -20.250002
_NO   -20.750002
dtype: float64","88   -0.594253
92   -1.844254
86   -3.094254
93   -3.094254
87   -3.344254
dtype: float64",",    -1.936126e-07
,N   -1.650000e+01
.    -1.962500e+01
 ,   -1.975000e+01
،    -2.125000e+01
dtype: float64"," NH     0.00 
NH     -21.50
 N     -26.50
 NO    -26.75
 NHS   -27.25
dtype: float64","98   -0.593647 
99   -0.843647 
97   -4.093647 
96   -7.093647 
95   -10.093647
dtype: float64","NO    -0.000002 
OL    -13.500002
NH    -20.000002
no    -20.250002
_NO   -20.750002
dtype: float64","88   -0.594253
92   -1.844254
86   -3.094254
93   -3.094254
87   -3.344254
dtype: float64",",    -1.936126e-07
,N   -1.650000e+01
.    -2.062500e+01
 ,   -2.112500e+01
،    -2.200000e+01
dtype: float64"," NH     0.00 
NH     -23.00
 N     -27.25
 NHS   -28.50
 nh    -28.75
dtype: float64","96   -0.687940
95   -1.187940
97   -1.687940
98   -5.437941
94   -5.937941
dtype: float64","NO    -0.000002 
OL    -13.500002
NH    -20.000002
no    -20.250002
_NO   -20.750002
dtype: float64","88   -0.594253
92   -1.844254
86   -3.094254
93   -3.094254
87   -3.344254
dtype: float64",",    -1.936126e-07
,N   -1.612500e+01
.    -2.000000e+01
 ,   -2.012500e+01
،    -2.137500e+01
dtype: float64"," NH     0.00 
NH     -24.00
 NO    -27.50
 N     -27.75
 NHS   -28.75
dtype: float64","97   -0.211175
96   -2.211175
95   -3.211175
98   -3.211175
99   -8.961175
dtype: float64"
149,6,935,shout out to pullz cuz I kno if I was trash he would have kept it a buck... I swear he had every I made jus cuz n actually bump dem too,B_conf,"NH98, NO85","NH98, NO72","NH96, NO78","['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['98', '85']","['98', '72']","['96', '78']","NH     0.00 
HS    -22.75
N     -25.00
HN    -25.25
 NH   -26.25
dtype: float64","98   -0.491264
97   -1.741264
96   -1.991264
99   -2.991264
95   -3.741264
dtype: float64",",      0.000 
 ,    -22.375
.     -22.750
،     -23.750
 NO   -24.125
dtype: float64"," NO    0.00 
 OL   -18.75
NO    -20.75
 ON   -25.75
 NH   -26.00
dtype: float64","85   -0.518418
72   -2.018418
90   -2.268418
80   -3.018418
88   -3.018418
dtype: float64","NH     0.00 
HS    -22.75
N     -25.00
HN    -25.25
 NH   -26.25
dtype: float64","98   -0.491264
97   -1.741264
96   -1.991264
99   -2.991264
95   -3.741264
dtype: float64",",      0.000 
 ,    -22.375
.     -22.750
،     -23.750
 NO   -24.125
dtype: float64"," NO    0.00 
 OL   -18.75
NO    -20.75
 ON   -25.75
 NH   -26.00
dtype: float64","85   -0.518418
72   -2.018418
90   -2.268418
80   -3.018418
88   -3.018418
dtype: float64","NH     0.00 
HS    -22.75
N     -25.00
HN    -25.25
 NH   -26.25
dtype: float64","98   -0.491264
97   -1.741264
96   -1.991264
99   -2.991264
95   -3.741264
dtype: float64",",      0.000 
.     -20.250
 ,    -20.750
،     -22.375
 NO   -22.750
dtype: float64"," NO    0.00 
 OL   -18.00
NO    -20.25
 ON   -24.50
 NH   -24.50
dtype: float64","78   -0.83762
72   -1.08762
82   -2.33762
85   -3.08762
88   -3.33762
dtype: float64"
149,6,935,shout out to pullz cuz I kno if I was trash he would have kept it a buck... I swear he had every I made jus cuz n actually bump dem too,C.OL_conf,NO88,NO85,NO74,['NO'],['NO'],['NO'],['88'],['85'],['74'],"NO    -0.000004 
OL    -12.500004
No    -20.000004
_NO   -20.250004
no    -20.750004
dtype: float64","88   -2.058724
78   -2.808724
72   -2.808724
87   -3.058724
79   -3.058724
dtype: float64",,,,"NO    -0.000058 
OL    -9.750058 
NA    -19.000059
 NO   -19.500059
_NO   -19.500059
dtype: float64","88   -2.45537
72   -2.70537
78   -2.95537
74   -2.95537
84   -2.95537
dtype: float64",,,,"NO    -0.000058 
OL    -9.750058 
NA    -19.000059
 NO   -19.500059
_NO   -19.500059
dtype: float64","88   -2.45537
72   -2.70537
78   -2.95537
74   -2.95537
84   -2.95537
dtype: float64",,,
149,6,935,shout out to pullz cuz I kno if I was trash he would have kept it a buck... I swear he had every I made jus cuz n actually bump dem too,C.HS_conf,NH96,NH96,NH95,['NH'],['NH'],['NH'],['96'],['96'],['95'],"NH    0.00 
HS   -20.75
N    -21.00
Nh   -22.00
nh   -22.75
dtype: float64","96   -0.80333
98   -1.55333
97   -1.55333
95   -2.30333
94   -3.80333
dtype: float64",,,,"NH    0.00 
HS   -20.75
N    -21.00
Nh   -22.00
nh   -22.75
dtype: float64","96   -0.80333
98   -1.55333
97   -1.55333
95   -2.30333
94   -3.80333
dtype: float64",,,,"NH     0.00 
HS    -19.75
N     -20.00
 NH   -22.00
Nh    -22.25
dtype: float64","96   -0.778428
98   -1.528428
97   -1.778428
95   -2.278428
94   -3.278428
dtype: float64",,,
150,1,1481,I hate all these industry fags. I hope they all get the Nigerian Summer Flu,A_conf,"OL99, HS96","OL99, HS97","OL99, HS96","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['99', '96']","['99', '97']","['99', '96']","OL   -3.128163e-07
HS   -1.525000e+01
OH   -2.075000e+01
HL   -2.225000e+01
Ol   -2.350000e+01
dtype: float64","99    -0.087028 
98    -2.587028 
100   -4.837029 
97    -8.837029 
96    -10.587029
dtype: float64",",      0.000 
 HS   -19.875
.     -20.500
 ,    -21.750
،     -22.250
dtype: float64"," HS   -0.000001 
HS    -14.000001
 NH   -15.500001
 HT   -18.500002
 HH   -18.750002
dtype: float64","96   -0.360701
97   -1.860701
92   -3.110701
94   -3.110701
95   -3.610701
dtype: float64","OL   -0.000002 
HS   -13.500002
HL   -21.500002
OH   -22.000002
ol   -24.500002
dtype: float64","99    -0.163706 
100   -1.913706 
98    -5.663706 
97    -12.163706
96    -14.413706
dtype: float64",",      0.000 
 HS   -19.875
.     -21.125
 ,    -22.125
،     -22.625
dtype: float64"," HS   -9.088346e-07
HS    -1.425000e+01
 NH   -1.550000e+01
 HT   -1.775000e+01
 HH   -1.850000e+01
dtype: float64","96   -0.463502
97   -1.213503
95   -3.463502
98   -4.213502
94   -4.213502
dtype: float64","OL   -0.000002 
HS   -13.500002
OH   -19.250002
HL   -20.750002
Ol   -22.500002
dtype: float64","99    -0.084964 
100   -3.084964 
98    -3.334964 
97    -9.334964 
96    -11.084964
dtype: float64",",      0.000 
 HS   -19.000
.     -20.625
 ,    -21.375
،     -21.625
dtype: float64"," HS   -0.000002 
HS    -13.500002
 NH   -14.000002
 HT   -17.750002
 HH   -17.750002
dtype: float64","96   -0.304857
97   -1.804857
92   -3.554857
94   -3.554857
95   -3.804857
dtype: float64"
150,1,1481,I hate all these industry fags. I hope they all get the Nigerian Summer Flu,B_conf,"HS92, OL98","HS96, OL99","HS96, OL99","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['92', '98']","['96', '99']","['96', '99']","HS   -0.003178 
NH   -5.753179 
HN   -15.003179
NS   -15.503179
OH   -16.753178
dtype: float64","92   -0.763082
96   -1.013082
88   -3.013082
94   -3.013082
78   -4.013082
dtype: float64",",      0.000 
 OL   -19.625
 ,    -20.875
.     -21.250
،     -22.500
dtype: float64"," OL    0.0 
 O    -22.0
OL    -25.0
 OV   -26.5
 OO   -26.5
dtype: float64","99    -0.698964 
98    -0.698964 
97    -5.198964 
96    -8.198963 
100   -13.698963
dtype: float64","HS   -0.000124 
NH   -9.000124 
HN   -16.750124
NS   -17.250124
HC   -18.000124
dtype: float64","96   -0.059461
92   -3.809461
94   -3.809461
95   -4.809461
93   -6.309461
dtype: float64",",      0.000 
 OL   -20.250
.     -20.875
 ,    -21.000
،     -21.500
dtype: float64"," OL    0.0 
 O    -22.5
OL    -24.0
 OV   -26.0
 OH   -26.5
dtype: float64","99    -0.000297 
98    -8.250297 
100   -10.250297
97    -15.250297
94    -17.000298
dtype: float64","HS   -0.000124 
NH   -9.000124 
HN   -16.750124
NS   -17.250124
HC   -18.000124
dtype: float64","96   -0.059461
92   -3.809461
94   -3.809461
95   -4.809461
93   -6.309461
dtype: float64",",      0.000 
 OL   -20.250
.     -20.875
 ,    -21.000
،     -21.500
dtype: float64"," OL    0.0 
 O    -22.5
OL    -24.0
 OV   -26.0
 OH   -26.5
dtype: float64","99    -0.000297 
98    -8.250297 
100   -10.250297
97    -15.250297
94    -17.000298
dtype: float64"
150,1,1481,I hate all these industry fags. I hope they all get the Nigerian Summer Flu,C.OL_conf,OL98,OL98,OL98,['OL'],['OL'],['OL'],['98'],['98'],['98'],"OL     0.00 
ol    -23.25
 OL   -24.00
Ol    -24.75
UL    -25.00
dtype: float64","98   -0.401802
99   -1.651802
97   -2.151802
96   -3.901802
95   -6.151802
dtype: float64",,,,"OL     0.00 
ol    -23.25
 OL   -24.00
Ol    -24.75
UL    -25.00
dtype: float64","98   -0.401802
99   -1.651802
97   -2.151802
96   -3.901802
95   -6.151802
dtype: float64",,,,"OL     0.00 
ol    -23.25
 OL   -24.00
Ol    -24.75
UL    -25.00
dtype: float64","98   -0.401802
99   -1.651802
97   -2.151802
96   -3.901802
95   -6.151802
dtype: float64",,,
150,1,1481,I hate all these industry fags. I hope they all get the Nigerian Summer Flu,C.HS_conf,HS98,HS98,HS97,['HS'],['HS'],['HS'],['98'],['98'],['97'],"HS    0.00 
NH   -19.25
HN   -21.00
HC   -21.25
hs   -22.25
dtype: float64","98   -0.836067
97   -1.086067
96   -1.586067
95   -4.086067
99   -5.336067
dtype: float64",,,,"HS   -0.000002 
NH   -13.250002
HN   -19.250002
HC   -19.750002
HH   -20.750002
dtype: float64","98   -0.991339
97   -0.991339
96   -1.491339
95   -3.741339
94   -5.241339
dtype: float64",,,,"HS   -0.000002 
NH   -13.250002
HN   -19.250002
HC   -19.750002
HH   -20.750002
dtype: float64","98   -0.991339
97   -0.991339
96   -1.491339
95   -3.741339
94   -5.241339
dtype: float64",,,
150,2,1554,@###### you are a bitch!!!!,A_conf,"OL100, NH99","OL100, NH99","OL100, NH99","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['100', '99']","['100', '99']","['100', '99']","OL     0.0 
Ol    -21.0
O     -22.0
 OL   -22.0
OH    -23.5
dtype: float64","100   -0.038041 
99    -3.288042 
98    -17.288042
999   -21.038042
97    -24.038042
dtype: float64",",      0.00 
 HS   -19.75
,N    -20.50
 ,    -21.50
,H    -22.50
dtype: float64"," NH     0.0 
NH     -22.5
 NHS   -25.5
 N     -27.5
 NHL   -27.5
dtype: float64","99    -0.062159 
100   -2.812159 
98    -8.562160 
97    -15.562160
95    -17.562159
dtype: float64","OL     0.0 
Ol    -21.0
O     -22.0
 OL   -22.0
OH    -23.5
dtype: float64","100   -0.038041 
99    -3.288042 
98    -17.288042
999   -21.038042
97    -24.038042
dtype: float64",",      0.00 
 HS   -19.75
,N    -20.50
 ,    -21.50
,H    -22.50
dtype: float64"," NH     0.0 
NH     -22.5
 NHS   -25.5
 N     -27.5
 NHL   -27.5
dtype: float64","99    -0.062159 
100   -2.812159 
98    -8.562160 
97    -15.562160
95    -17.562159
dtype: float64","OL     0.0 
Ol    -21.0
O     -22.0
 OL   -22.0
OH    -23.5
dtype: float64","100   -0.038041 
99    -3.288042 
98    -17.288042
999   -21.038042
97    -24.038042
dtype: float64",",      0.00 
 HS   -19.75
,N    -20.50
 ,    -21.50
,H    -22.50
dtype: float64"," NH     0.0 
NH     -22.5
 NHS   -25.5
 N     -27.5
 NHL   -27.5
dtype: float64","99    -0.062159 
100   -2.812159 
98    -8.562160 
97    -15.562160
95    -17.562159
dtype: float64"
150,2,1554,@###### you are a bitch!!!!,B_conf,"NH99, OL100","NH99, OL100","NH99, OL100","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['99', '100']","['99', '100']","['99', '100']","NH     0.00 
HS    -19.25
N     -21.25
 NH   -23.25
nh    -23.75
dtype: float64","99    -0.018695 
100   -4.018695 
98    -7.518695 
97    -13.018695
96    -16.268696
dtype: float64",",      0.000 
 OL   -20.875
 ,    -21.375
.     -21.625
،     -23.125
dtype: float64"," OL    0.00 
OL    -19.75
 O    -20.25
 OV   -25.50
 OH   -26.00
dtype: float64","100    0.00 
99    -17.75
１００   -27.75
1     -29.75
999   -30.00
dtype: float64","NH     0.00 
HS    -19.25
N     -21.25
 NH   -23.25
nh    -23.75
dtype: float64","99    -0.018695 
100   -4.018695 
98    -7.518695 
97    -13.018695
96    -16.268696
dtype: float64",",      0.000 
 OL   -20.875
 ,    -21.375
.     -21.625
،     -23.125
dtype: float64"," OL    0.00 
OL    -19.75
 O    -20.25
 OV   -25.50
 OH   -26.00
dtype: float64","100    0.00 
99    -17.75
１００   -27.75
1     -29.75
999   -30.00
dtype: float64","NH    0.00 
HS   -18.50
N    -23.00
HN   -23.75
nh   -26.50
dtype: float64","99    -0.015328 
100   -4.265328 
98    -6.765328 
97    -11.515328
95    -14.515328
dtype: float64",",      0.000 
 OL   -20.250
.     -20.500
 ,    -21.625
،     -22.375
dtype: float64"," OL    0.00 
OL    -19.75
 O    -21.00
 OH   -25.50
 OT   -26.00
dtype: float64","100    0.00 
99    -18.50
１００   -27.00
1     -29.25
999   -29.75
dtype: float64"
150,2,1554,@###### you are a bitch!!!!,C.OL_conf,OL100,OL100,OL100,['OL'],['OL'],['OL'],['100'],['100'],['100'],"OL     0.00 
UL    -22.75
Ol    -23.00
OLL   -23.25
O     -23.50
dtype: float64","100   -0.008615 
99    -4.758615 
98    -19.008615
999   -20.008615
099   -22.258615
dtype: float64",,,,"OL     0.00 
UL    -22.75
Ol    -23.00
OLL   -23.25
O     -23.50
dtype: float64","100   -0.008615 
99    -4.758615 
98    -19.008615
999   -20.008615
099   -22.258615
dtype: float64",,,,"OL     0.00 
UL    -22.75
Ol    -23.00
OLL   -23.25
O     -23.50
dtype: float64","100   -0.008615 
99    -4.758615 
98    -19.008615
999   -20.008615
099   -22.258615
dtype: float64",,,
150,2,1554,@###### you are a bitch!!!!,C.HS_conf,NH99,NH99,NH99,['NH'],['NH'],['NH'],['99'],['99'],['99'],"NH     0.00 
HS    -18.00
nh    -22.00
 NH   -22.25
N     -22.50
dtype: float64","99    -0.001037 
98    -7.001037 
100   -9.001037 
97    -13.251037
96    -16.501038
dtype: float64",,,,"NH     0.00 
HS    -21.50
N     -24.25
 NH   -24.25
nh    -24.50
dtype: float64","99    -0.001629 
98    -6.501629 
100   -9.001630 
97    -12.501630
96    -16.001629
dtype: float64",,,,"NH     0.00 
HS    -21.50
N     -24.25
 NH   -24.25
nh    -24.50
dtype: float64","99    -0.001629 
98    -6.501629 
100   -9.001630 
97    -12.501630
96    -16.001629
dtype: float64",,,
150,3,2729,@###### Hey u just followed me not long ago. Gonna nip that in da bud. like ur bio tho. U know the white devils stole our our,A_conf,"OL72, NH88","OL72, NH84","OL78, NH88","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['72', '88']","['72', '84']","['78', '88']","OL   -0.000025 
NO   -10.750026
OH   -12.750026
NH   -14.250026
HS   -15.250026
dtype: float64","72   -0.919864
78   -1.169864
70   -2.669864
85   -2.669864
82   -3.169864
dtype: float64",",     0.000 
,N   -19.625
.    -21.250
،    -21.500
 ,   -21.625
dtype: float64","NH    -0.10022 
HS    -2.35022 
NHS   -11.85022
NS    -13.35022
HH    -13.35022
dtype: float64","88   -0.567949
90   -2.067949
84   -2.817949
94   -3.067949
93   -3.067949
dtype: float64","OL   -0.000025 
NO   -10.750026
OH   -12.750026
NH   -14.250026
HS   -15.250026
dtype: float64","72   -0.919864
78   -1.169864
70   -2.669864
85   -2.669864
82   -3.169864
dtype: float64",",     0.000 
,N   -19.625
.    -21.250
،    -21.500
 ,   -21.625
dtype: float64","NH    -0.10022 
HS    -2.35022 
NHS   -11.85022
NS    -13.35022
HH    -13.35022
dtype: float64","88   -0.567949
90   -2.067949
84   -2.817949
94   -3.067949
93   -3.067949
dtype: float64","OL   -0.000025 
NO   -10.750026
OH   -12.750026
NH   -14.250026
HS   -15.250026
dtype: float64","72   -0.919864
78   -1.169864
70   -2.669864
85   -2.669864
82   -3.169864
dtype: float64",",     0.000 
,N   -19.875
.    -21.000
 ,   -21.375
،    -22.125
dtype: float64"," HS    -0.251937 
 NH    -1.501937 
HS     -13.001937
 NHS   -13.001937
 HH    -13.751937
dtype: float64","88   -0.794279
92   -1.294279
72   -2.294279
90   -2.794279
86   -3.794279
dtype: float64"
150,3,2729,@###### Hey u just followed me not long ago. Gonna nip that in da bud. like ur bio tho. U know the white devils stole our our,B_conf,"NH92, NO58","NH94, NO62","NH92, OL78","['NH', 'NO']","['NH', 'NO']","['NH', 'OL']","['92', '58']","['94', '62']","['92', '78']","NH   -0.004090 
HS   -5.504090 
OH   -12.254089
HN   -12.254089
N    -14.504089
dtype: float64","92   -0.509078
96   -2.009078
88   -2.259078
94   -2.509078
95   -3.259078
dtype: float64",",      0.000 
 OL   -19.875
 ,    -20.500
.     -20.625
,\n   -22.125
dtype: float64"," NO   -0.078899 
 OL   -2.578899 
NO    -12.578899
 NL   -13.078899
 NH   -13.328899
dtype: float64","58   -0.384235
55   -2.634235
62   -2.634235
68   -3.134235
60   -3.884235
dtype: float64","NH   -0.018158 
HS   -4.018158 
HN   -12.268158
N    -13.518158
OH   -13.518158
dtype: float64","92   -0.637547
88   -1.887547
96   -2.137547
94   -2.387547
95   -3.387547
dtype: float64",",      0.000 
 OL   -20.625
 ,    -21.500
.     -21.750
,\n   -22.625
dtype: float64"," NO   -0.126933 
 OL   -2.126933 
NO    -13.376933
 NL   -13.376933
 NH   -13.626933
dtype: float64","58   -1.015268
62   -1.265268
72   -2.515268
55   -2.765268
60   -3.265268
dtype: float64","NH   -0.018158 
HS   -4.018158 
HN   -12.268158
N    -13.518158
OH   -13.518158
dtype: float64","92   -0.637547
88   -1.887547
96   -2.137547
94   -2.387547
95   -3.387547
dtype: float64",",      0.000 
 ,    -20.250
.     -20.875
 OL   -21.125
،     -21.875
dtype: float64","OL   -0.313278 
NO   -1.313278 
NH   -12.063278
NL   -12.063278
OH   -13.813278
dtype: float64","78   -0.23971
76   -3.48971
74   -3.48971
68   -3.73971
72   -3.73971
dtype: float64"
150,3,2729,@###### Hey u just followed me not long ago. Gonna nip that in da bud. like ur bio tho. U know the white devils stole our our,C.OL_conf,OL93,OL93,OL91,['OL'],['OL'],['OL'],['93'],['93'],['91'],"OL    -0.000158 
NO    -8.750158 
 OL   -19.000158
Ol    -19.250158
OH    -19.750158
dtype: float64","96   -1.587563
94   -1.837563
95   -2.087563
92   -2.087563
93   -2.087563
dtype: float64",,,,"OL    -0.000158 
NO    -8.750158 
 OL   -19.000158
Ol    -19.250158
OH    -19.750158
dtype: float64","96   -1.587563
94   -1.837563
95   -2.087563
92   -2.087563
93   -2.087563
dtype: float64",,,,"OL    -0.000158 
NO    -8.750158 
 OL   -19.000158
Ol    -19.250158
OH    -19.750158
dtype: float64","96   -1.587563
94   -1.837563
95   -2.087563
92   -2.087563
93   -2.087563
dtype: float64",,,
150,3,2729,@###### Hey u just followed me not long ago. Gonna nip that in da bud. like ur bio tho. U know the white devils stole our our,C.HS_conf,NH91,NH85,NH87,['NH'],['NH'],['NH'],['91'],['85'],['87'],"NH   -0.078898 
HS   -2.578898 
HN   -11.828897
NS   -15.078897
N    -16.328897
dtype: float64","88   -1.046817
92   -1.796817
93   -2.796817
94   -3.046817
90   -3.296817
dtype: float64",,,,"NH   -0.018154 
HS   -4.018155 
HN   -12.518154
N    -15.518154
NS   -15.518154
dtype: float64","88   -1.278121
92   -2.028121
93   -2.778121
78   -3.028121
86   -3.028121
dtype: float64",,,,"NH   -0.018154 
HS   -4.018155 
HN   -12.518154
N    -15.518154
NS   -15.518154
dtype: float64","88   -1.278121
92   -2.028121
93   -2.778121
78   -3.028121
86   -3.028121
dtype: float64",,,
150,4,1948,"If not for GZ, #Trayvon would be alive right this second... Smoking a bowl and tweeting about ""bitches and hoes"". Such a nice kid he was...",A_conf,"OL78, NH96","OL85, NH98","OL92, NH98","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['78', '96']","['85', '98']","['92', '98']","OL   -0.000022 
NO   -10.750022
OH   -16.500021
NH   -17.250021
ОЛ   -18.750021
dtype: float64","92   -1.205336
78   -1.455336
88   -1.955336
85   -1.955336
72   -2.455336
dtype: float64",",     0.000 
,N   -21.000
 ,   -22.375
.    -23.625
،    -23.750
dtype: float64"," NH     0.00 
NH     -24.50
 NHS   -24.75
 HS    -25.00
 N     -26.50
dtype: float64","96   -0.450426
97   -1.700426
95   -1.950426
94   -3.950426
98   -4.950426
dtype: float64","OL   -0.000022 
NO   -10.750022
OH   -16.500021
NH   -17.250021
ОЛ   -18.750021
dtype: float64","92   -1.205336
78   -1.455336
88   -1.955336
85   -1.955336
72   -2.455336
dtype: float64",",      0.000 
,N    -18.000
 ,    -21.875
 NH   -22.625
.     -23.000
dtype: float64"," NH     0.00 
NH     -23.25
 N     -24.00
 NHS   -24.25
 HS    -24.50
dtype: float64","98   -0.152075
95   -2.402076
97   -3.152076
96   -4.902075
99   -8.902076
dtype: float64","OL   -0.000022 
NO   -10.750022
OH   -16.500021
NH   -17.250021
ОЛ   -18.750021
dtype: float64","92   -1.205336
78   -1.455336
88   -1.955336
85   -1.955336
72   -2.455336
dtype: float64",",      0.00 
,N    -18.00
 ,    -21.25
.     -22.00
 NH   -22.25
dtype: float64"," NH     0.00 
 HS    -24.00
NH     -24.50
 NHS   -25.50
 NG    -26.75
dtype: float64","98   -0.643074
99   -0.893074
97   -3.143074
96   -4.143074
95   -5.143074
dtype: float64"
150,4,1948,"If not for GZ, #Trayvon would be alive right this second... Smoking a bowl and tweeting about ""bitches and hoes"". Such a nice kid he was...",B_conf,"NH98, OL92","NH99, OL92","NH99, OL92","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['98', '92']","['99', '92']","['99', '92']","NH    0.00 
HS   -17.75
N    -22.75
HN   -24.75
nh   -25.00
dtype: float64","98   -0.780336
99   -1.030336
97   -2.530336
96   -2.530336
95   -3.780336
dtype: float64",",      0.000 
.     -20.375
 ,    -20.375
 OL   -20.625
،     -21.625
dtype: float64"," OL   -0.004080 
 NO   -5.504080 
 NL   -14.004081
 O    -14.254081
OL    -16.254080
dtype: float64","92   -0.453441
72   -1.453441
82   -2.953441
96   -3.453441
88   -4.203441
dtype: float64","NH    0.00 
HS   -17.75
N    -22.75
HN   -24.75
nh   -25.00
dtype: float64","98   -0.780336
99   -1.030336
97   -2.530336
96   -2.530336
95   -3.780336
dtype: float64",",      0.000 
 ,    -21.250
.     -21.500
 OL   -22.500
،     -23.625
dtype: float64","OL   -0.048595 
NO   -3.048595 
NL   -12.048595
O    -14.298595
NH   -14.298595
dtype: float64","92   -0.240897
72   -2.490897
78   -3.490897
96   -3.490897
88   -3.990897
dtype: float64","NH     0.00 
HS    -21.50
N     -23.25
 NH   -25.75
nh    -26.00
dtype: float64","99   -0.207446
98   -1.707446
97   -5.457446
96   -6.957446
95   -7.457446
dtype: float64",",      0.000 
 ,    -20.625
 OL   -21.375
.     -21.500
،     -23.250
dtype: float64","OL   -0.048589 
NO   -3.048589 
O    -14.298589
OH   -15.048589
NL   -15.548589
dtype: float64","92   -0.796577
72   -1.296577
78   -2.546576
65   -3.046576
85   -3.296576
dtype: float64"
150,4,1948,"If not for GZ, #Trayvon would be alive right this second... Smoking a bowl and tweeting about ""bitches and hoes"". Such a nice kid he was...",C.OL_conf,OL94,OL95,OL95,['OL'],['OL'],['OL'],['94'],['95'],['95'],"OL    -0.000035 
NO    -10.250035
Ol    -18.750036
YES   -19.000036
ol    -19.250036
dtype: float64","96   -1.190431
94   -1.690431
95   -1.940431
93   -2.190431
92   -2.440431
dtype: float64",,,,"OL    -0.000028 
NO    -10.500028
ОЛ    -20.500027
YES   -21.000027
OH    -21.500027
dtype: float64","96   -1.315876
95   -1.815876
94   -1.815876
93   -2.065876
97   -2.565876
dtype: float64",,,,"OL    -0.000028 
NO    -10.500028
ОЛ    -20.500027
YES   -21.000027
OH    -21.500027
dtype: float64","96   -1.315876
95   -1.815876
94   -1.815876
93   -2.065876
97   -2.565876
dtype: float64",,,
150,4,1948,"If not for GZ, #Trayvon would be alive right this second... Smoking a bowl and tweeting about ""bitches and hoes"". Such a nice kid he was...",C.HS_conf,NH98,NH95,NH97,['NH'],['NH'],['NH'],['98'],['95'],['97'],"NH    0.00 
HS   -17.00
HN   -22.25
nh   -23.75
N    -24.25
dtype: float64","98   -1.104376
96   -1.104376
97   -1.604376
95   -2.604376
94   -3.354376
dtype: float64",,,,"NH     0.00 
HS    -17.75
HN    -22.75
nh    -24.50
 NH   -25.75
dtype: float64","96   -0.836958
95   -1.836958
94   -2.086958
98   -2.336958
97   -2.336958
dtype: float64",,,,"NH     0.00 
HS    -17.75
HN    -22.75
nh    -24.50
 NH   -25.75
dtype: float64","96   -0.836958
95   -1.836958
94   -2.086958
98   -2.336958
97   -2.336958
dtype: float64",,,
150,5,289,People who slam on the brakes at yellow lights should not be allowed to drive.,A_conf,"NO98, NH99","NO98, NH99","NO99, NH100","['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['98', '99']","['98', '99']","['99', '100']","NO     0.00 
OL    -18.75
N     -20.00
NH    -20.00
_NO   -20.50
dtype: float64","98   -0.464986
99   -1.214986
97   -2.964986
96   -3.964986
95   -5.464986
dtype: float64",",    -1.936126e-07
,N   -1.650000e+01
.    -2.050000e+01
 ,   -2.125000e+01
،    -2.162500e+01
dtype: float64"," NH     0.00 
NH     -24.00
 NO    -28.25
 NHS   -28.25
 N     -29.50
dtype: float64","100   -0.575940 
99    -0.825940 
98    -15.325939
97    -17.075939
95    -19.825939
dtype: float64","NO     0.00 
NH    -19.25
N     -20.00
OL    -20.00
_NO   -20.25
dtype: float64","98   -0.545129
99   -1.045129
97   -3.045129
96   -4.045129
95   -5.795129
dtype: float64",",     0.000 
,N   -17.250
.    -19.750
 ,   -20.375
،    -20.750
dtype: float64"," NH     0.00 
NH     -24.25
 NO    -26.75
 N     -27.25
 NHS   -27.75
dtype: float64","99    -0.313262 
100   -1.313262 
98    -14.563262
97    -16.563263
95    -19.313263
dtype: float64","NO     0.00 
NH    -19.25
N     -20.00
OL    -20.00
_NO   -20.25
dtype: float64","98   -0.545129
99   -1.045129
97   -3.045129
96   -4.045129
95   -5.795129
dtype: float64",",     0.000 
,N   -17.500
.    -20.500
،    -21.625
 ,   -21.750
dtype: float64"," NH     0.0 
NH     -24.0
 N     -26.5
 NHS   -28.5
 NO    -29.0
dtype: float64","100   -0.078891 
99    -2.578891 
98    -13.828891
97    -17.578890
95    -19.828890
dtype: float64"
