batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_label,R2_label,R3_label,R1_score,R2_score,R3_score
158,3,1698,"RT @###### In the future, gay culture will be considered cool by America's teens and instead of wiggers there will be straggots.",A_batch_conf,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['92', '84']","['96', '90']","['96', '88']"
158,3,1698,"RT @###### In the future, gay culture will be considered cool by America's teens and instead of wiggers there will be straggots.",B_batch_conf,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['94', '90']","['85', '83']","['87', '90']"
158,3,1698,"RT @###### In the future, gay culture will be considered cool by America's teens and instead of wiggers there will be straggots.",C.HS_batch_conf,['HS'],['HS'],['HS'],['82'],['88'],['87']
158,3,1698,"RT @###### In the future, gay culture will be considered cool by America's teens and instead of wiggers there will be straggots.",C.OL_batch_conf,['OL'],['OL'],['OL'],['96'],['90'],['94']
158,4,1199,It's pretty much been confirmed that I have the BEST bitch face on the planet.,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '96']","['92', '97']","['94', '96']"
158,4,1199,It's pretty much been confirmed that I have the BEST bitch face on the planet.,B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['96', '86']","['97', '78']","['99', '86']"
158,4,1199,It's pretty much been confirmed that I have the BEST bitch face on the planet.,C.HS_batch_conf,['NH'],['NH'],['NH'],['98'],['99'],['99']
158,4,1199,It's pretty much been confirmed that I have the BEST bitch face on the planet.,C.OL_batch_conf,['OL'],['OL'],['OL'],['95'],['94'],['96']
158,5,719,When did Miley turn ghetto?,A_batch_conf,"['NH', 'NH']","['NH', 'NH']","['NH', 'NH']","['58', '74']","['60', '70']","['60', '78']"
158,5,719,When did Miley turn ghetto?,B_batch_conf,"['NH', 'OL']","['NH', 'NO']","['NH', 'NO']","['78', '55']","['62', '55']","['72', '60']"
158,5,719,When did Miley turn ghetto?,C.HS_batch_conf,['NH'],['NH'],['NH'],['72'],['72'],['72']
158,5,719,When did Miley turn ghetto?,C.OL_batch_conf,['NO'],['NO'],['NO'],['60'],['65'],['70']
158,6,2506,@###### so 'how bout now' was just trash huh.,A_batch_conf,"['NH', 'NH']","['NH', 'NH']","['NH', 'NH']","['82', '95']","['85', '95']","['72', '95']"
158,6,2506,@###### so 'how bout now' was just trash huh.,B_batch_conf,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['99', '96']","['99', '88']","['99', '96']"
158,6,2506,@###### so 'how bout now' was just trash huh.,C.HS_batch_conf,['NH'],['NH'],['NH'],['99'],['99'],['99']
158,6,2506,@###### so 'how bout now' was just trash huh.,C.OL_batch_conf,['NO'],['NO'],['NO'],['88'],['78'],['88']
159,1,1245,Mom you've been a real bitch lately,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['98', '99']","['98', '99']","['98', '99']"
159,1,1245,Mom you've been a real bitch lately,B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['98', '97']","['98', '96']","['98', '96']"
159,1,1245,Mom you've been a real bitch lately,C.HS_batch_conf,['NH'],['NH'],['NH'],['98'],['98'],['98']
159,1,1245,Mom you've been a real bitch lately,C.OL_batch_conf,['OL'],['OL'],['OL'],['99'],['99'],['99']
159,2,1609,@###### @###### @###### your getting blocked faggot,A_batch_conf,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['99', '97']","['99', '97']","['99', '92']"
159,2,1609,@###### @###### @###### your getting blocked faggot,B_batch_conf,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['96', '99']","['96', '99']","['94', '98']"
159,2,1609,@###### @###### @###### your getting blocked faggot,C.HS_batch_conf,['HS'],['HS'],['HS'],['99'],['97'],['96']
159,2,1609,@###### @###### @###### your getting blocked faggot,C.OL_batch_conf,['OL'],['OL'],['OL'],['100'],['100'],['100']
159,3,2566,"RT @###### ""You gotta have luuuuube/All ya really need is luuuube!""- Dental Dam Yankees",A_batch_conf,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['92', '99']","['92', '99']","['92', '99']"
159,3,2566,"RT @###### ""You gotta have luuuuube/All ya really need is luuuube!""- Dental Dam Yankees",B_batch_conf,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['99', '95']","['99', '95']","['99', '96']"
159,3,2566,"RT @###### ""You gotta have luuuuube/All ya really need is luuuube!""- Dental Dam Yankees",C.HS_batch_conf,['NH'],['NH'],['NH'],['96'],['99'],['98']
159,3,2566,"RT @###### ""You gotta have luuuuube/All ya really need is luuuube!""- Dental Dam Yankees",C.OL_batch_conf,['NO'],['NO'],['NO'],['90'],['93'],['93']
159,4,1243,&#8220;@###### Lance Stevenson gone leave Indiana&#8221; he trash anyway,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['72', '98']","['82', '97']","['78', '97']"
159,4,1243,&#8220;@###### Lance Stevenson gone leave Indiana&#8221; he trash anyway,B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['97', '70']","['97', '72']","['97', '78']"
159,4,1243,&#8220;@###### Lance Stevenson gone leave Indiana&#8221; he trash anyway,C.HS_batch_conf,['NH'],['NH'],['NH'],['94'],['97'],['94']
159,4,1243,&#8220;@###### Lance Stevenson gone leave Indiana&#8221; he trash anyway,C.OL_batch_conf,['OL'],['OL'],['OL'],['85'],['81'],['92']
159,5,853,"@###### @###### So you support ""illegals"" coming here and spreading disease among Americans Dream that bitch!",A_batch_conf,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['94', '78']","['93', '78']","['96', '88']"
159,5,853,"@###### @###### So you support ""illegals"" coming here and spreading disease among Americans Dream that bitch!",B_batch_conf,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['90', '95']","['90', '96']","['85', '93']"
159,5,853,"@###### @###### So you support ""illegals"" coming here and spreading disease among Americans Dream that bitch!",C.HS_batch_conf,['HS'],['NH'],['NH'],['85'],['85'],['78']
159,5,853,"@###### @###### So you support ""illegals"" coming here and spreading disease among Americans Dream that bitch!",C.OL_batch_conf,['OL'],['OL'],['OL'],['98'],['96'],['97']
159,6,2006,"RT @###### ""Why y'all doing the ALS challenge if y'all not gonna donate?"" Cuz we don't $10k &amp; Tiger Blood to donate unlike Charlie &#8230;",A_batch_conf,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['95', '99']","['94', '99']","['95', '99']"
159,6,2006,"RT @###### ""Why y'all doing the ALS challenge if y'all not gonna donate?"" Cuz we don't $10k &amp; Tiger Blood to donate unlike Charlie &#8230;",B_batch_conf,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['99', '95']","['99', '98']","['99', '97']"
159,6,2006,"RT @###### ""Why y'all doing the ALS challenge if y'all not gonna donate?"" Cuz we don't $10k &amp; Tiger Blood to donate unlike Charlie &#8230;",C.HS_batch_conf,['NH'],['NH'],['NH'],['98'],['99'],['99']
159,6,2006,"RT @###### ""Why y'all doing the ALS challenge if y'all not gonna donate?"" Cuz we don't $10k &amp; Tiger Blood to donate unlike Charlie &#8230;",C.OL_batch_conf,['NO'],['NO'],['NO'],['95'],['95'],['95']
160,1,2941,@###### hey Hun!,A_batch_conf,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['99', '99']","['99', '99']","['98', '99']"
160,1,2941,@###### hey Hun!,B_batch_conf,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['99', '99']","['99', '99']","['99', '99']"
160,1,2941,@###### hey Hun!,C.HS_batch_conf,['NH'],['NH'],['NH'],['99'],['99'],['99']
160,1,2941,@###### hey Hun!,C.OL_batch_conf,['NO'],['NO'],['NO'],['98'],['99'],['99']
160,2,1954,"""Like... correct me if I'm wrong but... Doesn't pimpin involve 'smackin bitches for money'?""",A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['92', '96']","['88', '92']","['92', '96']"
160,2,1954,"""Like... correct me if I'm wrong but... Doesn't pimpin involve 'smackin bitches for money'?""",B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['92', '86']","['96', '86']","['94', '88']"
160,2,1954,"""Like... correct me if I'm wrong but... Doesn't pimpin involve 'smackin bitches for money'?""",C.HS_batch_conf,['NH'],['NH'],['NH'],['93'],['95'],['94']
160,2,1954,"""Like... correct me if I'm wrong but... Doesn't pimpin involve 'smackin bitches for money'?""",C.OL_batch_conf,['OL'],['OL'],['OL'],['99'],['98'],['98']
160,3,992,@###### She colored not Lebanese,A_batch_conf,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['92', '98']","['96', '98']","['92', '98']"
160,3,992,@###### She colored not Lebanese,B_batch_conf,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['95', '92']","['95', '92']","['93', '92']"
160,3,992,@###### She colored not Lebanese,C.HS_batch_conf,['NH'],['NH'],['NH'],['96'],['96'],['88']
160,3,992,@###### She colored not Lebanese,C.OL_batch_conf,['NO'],['NO'],['NO'],['95'],['88'],['92']
160,4,394,@###### bout to be in ike a couple hours,A_batch_conf,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['99', '99']","['99', '99']","['99', '99']"
160,4,394,@###### bout to be in ike a couple hours,B_batch_conf,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['99', '99']","['99', '99']","['99', '99']"
160,4,394,@###### bout to be in ike a couple hours,C.HS_batch_conf,['NH'],['NH'],['NH'],['99'],['99'],['99']
160,4,394,@###### bout to be in ike a couple hours,C.OL_batch_conf,['NO'],['NO'],['NO'],['99'],['99'],['99']
160,5,977,"I'm a redneck, but without the homophobia and racism",A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['NO', 'NH']","['72', '95']","['55', '94']","['78', '92']"
160,5,977,"I'm a redneck, but without the homophobia and racism",B_batch_conf,"['NH', 'OL']","['NH', 'NO']","['NH', 'OL']","['96', '78']","['92', '78']","['90', '72']"
160,5,977,"I'm a redneck, but without the homophobia and racism",C.HS_batch_conf,['NH'],['NH'],['NH'],['95'],['97'],['96']
160,5,977,"I'm a redneck, but without the homophobia and racism",C.OL_batch_conf,['NO'],['OL'],['OL'],['96'],['72'],['72']
160,6,2846,I'm a stretch that pussy out,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['98', '99']","['96', '98']","['99', '98']"
160,6,2846,I'm a stretch that pussy out,B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['88', '96']","['96', '92']","['96', '97']"
160,6,2846,I'm a stretch that pussy out,C.HS_batch_conf,['NH'],['NH'],['NH'],['92'],['92'],['92']
160,6,2846,I'm a stretch that pussy out,C.OL_batch_conf,['OL'],['OL'],['OL'],['99'],['99'],['99']
161,1,1411,@###### We niggas like fuckin roaches. Let one in and you hot dam infested. You a crazy bitch. I dig yo ass,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['99', '88']","['96', '72']","['96', '72']"
161,1,1411,@###### We niggas like fuckin roaches. Let one in and you hot dam infested. You a crazy bitch. I dig yo ass,B_batch_conf,"['HS', 'OL']","['NH', 'OL']","['NH', 'OL']","['55', '98']","['88', '96']","['78', '98']"
161,1,1411,@###### We niggas like fuckin roaches. Let one in and you hot dam infested. You a crazy bitch. I dig yo ass,C.HS_batch_conf,['HS'],['HS'],['HS'],['76'],['86'],['87']
161,1,1411,@###### We niggas like fuckin roaches. Let one in and you hot dam infested. You a crazy bitch. I dig yo ass,C.OL_batch_conf,['OL'],['OL'],['OL'],['98'],['99'],['96']
161,2,146,@###### lmao girlllaaaa I don't like em chunky anymore.&#128514;&#128514;&#128514;&#128514;&#128567;,A_batch_conf,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['70', '96']","['78', '96']","['78', '96']"
161,2,146,@###### lmao girlllaaaa I don't like em chunky anymore.&#128514;&#128514;&#128514;&#128514;&#128567;,B_batch_conf,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['94', '72']","['96', '78']","['97', '88']"
161,2,146,@###### lmao girlllaaaa I don't like em chunky anymore.&#128514;&#128514;&#128514;&#128514;&#128567;,C.HS_batch_conf,['NH'],['NH'],['NH'],['93'],['94'],['95']
161,2,146,@###### lmao girlllaaaa I don't like em chunky anymore.&#128514;&#128514;&#128514;&#128514;&#128567;,C.OL_batch_conf,['NO'],['NO'],['OL'],['65'],['78'],['71']
161,3,2076,@###### nigga byeeeee lmfao I'll be dammed if a fag stole my girl,A_batch_conf,"['OL', 'HS']","['OL', 'NH']","['OL', 'HS']","['99', '72']","['98', '62']","['97', '78']"
161,3,2076,@###### nigga byeeeee lmfao I'll be dammed if a fag stole my girl,B_batch_conf,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['86', '96']","['78', '96']","['72', '96']"
161,3,2076,@###### nigga byeeeee lmfao I'll be dammed if a fag stole my girl,C.HS_batch_conf,['HS'],['NH'],['HS'],['84'],['78'],['90']
161,3,2076,@###### nigga byeeeee lmfao I'll be dammed if a fag stole my girl,C.OL_batch_conf,['OL'],['OL'],['OL'],['97'],['99'],['98']
161,4,2966,@###### @###### I wouldn't be proud that faze is in your family. He's horrible for one and two he's ugly trailer trash... #fazeisgay,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['96', '90']","['95', '88']","['91', '83']"
161,4,2966,@###### @###### I wouldn't be proud that faze is in your family. He's horrible for one and two he's ugly trailer trash... #fazeisgay,B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['88', '84']","['92', '90']","['92', '90']"
161,4,2966,@###### @###### I wouldn't be proud that faze is in your family. He's horrible for one and two he's ugly trailer trash... #fazeisgay,C.HS_batch_conf,['NH'],['NH'],['NH'],['95'],['96'],['88']
161,4,2966,@###### @###### I wouldn't be proud that faze is in your family. He's horrible for one and two he's ugly trailer trash... #fazeisgay,C.OL_batch_conf,['OL'],['OL'],['OL'],['96'],['98'],['94']
161,5,2301,"""Our people"". Now is the time for the Aryan race 2 stand up and say ""no more"". Before the mongerls turn the world into a ghetto slum. 1488",A_batch_conf,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['99', '100']","['99', '100']","['99', '100']"
161,5,2301,"""Our people"". Now is the time for the Aryan race 2 stand up and say ""no more"". Before the mongerls turn the world into a ghetto slum. 1488",B_batch_conf,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['99', '96']","['99', '92']","['99', '97']"
161,5,2301,"""Our people"". Now is the time for the Aryan race 2 stand up and say ""no more"". Before the mongerls turn the world into a ghetto slum. 1488",C.HS_batch_conf,['HS'],['HS'],['HS'],['99'],['99'],['99']
161,5,2301,"""Our people"". Now is the time for the Aryan race 2 stand up and say ""no more"". Before the mongerls turn the world into a ghetto slum. 1488",C.OL_batch_conf,['OL'],['OL'],['OL'],['100'],['100'],['100']
161,6,623,Alexa's phone gave us colors and Julia got yellow I'm dying #racistaf,A_batch_conf,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['78', '97']","['70', '92']","['84', '94']"
161,6,623,Alexa's phone gave us colors and Julia got yellow I'm dying #racistaf,B_batch_conf,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['96', '90']","['94', '80']","['96', '85']"
161,6,623,Alexa's phone gave us colors and Julia got yellow I'm dying #racistaf,C.HS_batch_conf,['NH'],['NH'],['NH'],['92'],['92'],['93']
161,6,623,Alexa's phone gave us colors and Julia got yellow I'm dying #racistaf,C.OL_batch_conf,['NO'],['NO'],['NO'],['68'],['72'],['78']
162,1,1390,@###### Yeaa black bitches actin like they too good for an average nigga like they just got A1 credit and pussy,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['99', '90']","['96', '72']","['98', '88']"
162,1,1390,@###### Yeaa black bitches actin like they too good for an average nigga like they just got A1 credit and pussy,B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['96', '99']","['76', '98']","['95', '98']"
162,1,1390,@###### Yeaa black bitches actin like they too good for an average nigga like they just got A1 credit and pussy,C.HS_batch_conf,['NH'],['NH'],['NH'],['93'],['87'],['92']
162,1,1390,@###### Yeaa black bitches actin like they too good for an average nigga like they just got A1 credit and pussy,C.OL_batch_conf,['OL'],['OL'],['OL'],['98'],['98'],['97']
162,2,1096,RT @###### Fuck Islam you pigfucking trash troll. @###### @###### @######,A_batch_conf,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['99', '96']","['99', '96']","['99', '96']"
162,2,1096,RT @###### Fuck Islam you pigfucking trash troll. @###### @###### @######,B_batch_conf,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['98', '99']","['95', '99']","['96', '99']"
162,2,1096,RT @###### Fuck Islam you pigfucking trash troll. @###### @###### @######,C.HS_batch_conf,['HS'],['HS'],['HS'],['98'],['96'],['95']
162,2,1096,RT @###### Fuck Islam you pigfucking trash troll. @###### @###### @######,C.OL_batch_conf,['OL'],['OL'],['OL'],['99'],['99'],['99']
162,3,1246,"@###### ""aint nobody got no time fo dat"" (ghetto black lady voice)",A_batch_conf,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['88', '70']","['88', '78']","['86', '72']"
162,3,1246,"@###### ""aint nobody got no time fo dat"" (ghetto black lady voice)",B_batch_conf,"['NH', 'OL']","['HS', 'OL']","['HS', 'OL']","['70', '82']","['72', '88']","['74', '88']"
162,3,1246,"@###### ""aint nobody got no time fo dat"" (ghetto black lady voice)",C.HS_batch_conf,['NH'],['NH'],['NH'],['80'],['90'],['88']
162,3,1246,"@###### ""aint nobody got no time fo dat"" (ghetto black lady voice)",C.OL_batch_conf,['OL'],['OL'],['OL'],['92'],['92'],['90']
162,4,1326,@ the chick who is gorgeous and so fine but her pussy stinks,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['97', '96']","['94', '95']","['97', '96']"
162,4,1326,@ the chick who is gorgeous and so fine but her pussy stinks,B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['99', '98']","['94', '97']","['97', '96']"
162,4,1326,@ the chick who is gorgeous and so fine but her pussy stinks,C.HS_batch_conf,['NH'],['NH'],['NH'],['98'],['99'],['98']
162,4,1326,@ the chick who is gorgeous and so fine but her pussy stinks,C.OL_batch_conf,['OL'],['OL'],['OL'],['98'],['97'],['98']
162,5,227,@###### &#128553;&#128553;&#128514;&#128514; nigga doing the duggy on dem dead hoes lol,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['98', '92']","['92', '70']","['98', '89']"
162,5,227,@###### &#128553;&#128553;&#128514;&#128514; nigga doing the duggy on dem dead hoes lol,B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['93', '96']","['83', '93']","['88', '90']"
162,5,227,@###### &#128553;&#128553;&#128514;&#128514; nigga doing the duggy on dem dead hoes lol,C.HS_batch_conf,['NH'],['NH'],['NH'],['91'],['72'],['84']
162,5,227,@###### &#128553;&#128553;&#128514;&#128514; nigga doing the duggy on dem dead hoes lol,C.OL_batch_conf,['OL'],['OL'],['OL'],['96'],['95'],['94']
162,6,1023,"This ""Deb"" women at my eye appointment.. bitch",A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['96', '97']","['93', '97']","['95', '97']"
162,6,1023,"This ""Deb"" women at my eye appointment.. bitch",B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['98', '97']","['97', '96']","['98', '97']"
162,6,1023,"This ""Deb"" women at my eye appointment.. bitch",C.HS_batch_conf,['NH'],['NH'],['NH'],['99'],['99'],['99']
162,6,1023,"This ""Deb"" women at my eye appointment.. bitch",C.OL_batch_conf,['OL'],['OL'],['OL'],['97'],['96'],['96']
163,1,389,The Wayans bros is the most retarded show ever.,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['92', '95']","['96', '94']","['96', '92']"
163,1,389,The Wayans bros is the most retarded show ever.,B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['92', '96']","['85', '90']","['95', '90']"
163,1,389,The Wayans bros is the most retarded show ever.,C.HS_batch_conf,['NH'],['NH'],['NH'],['94'],['95'],['95']
163,1,389,The Wayans bros is the most retarded show ever.,C.OL_batch_conf,['OL'],['OL'],['OL'],['97'],['98'],['98']
163,2,1995,@###### &#128530;FOREVER 21 hoes,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['78', '96']","['88', '98']","['82', '96']"
163,2,1995,@###### &#128530;FOREVER 21 hoes,B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['98', '88']","['98', '82']","['98', '80']"
163,2,1995,@###### &#128530;FOREVER 21 hoes,C.HS_batch_conf,['NH'],['NH'],['NH'],['97'],['98'],['98']
163,2,1995,@###### &#128530;FOREVER 21 hoes,C.OL_batch_conf,['OL'],['OL'],['OL'],['94'],['93'],['96']
163,3,1501,BC y'all hoes,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['85', '97']","['90', '99']","['88', '97']"
163,3,1501,BC y'all hoes,B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['99', '82']","['99', '88']","['99', '75']"
163,3,1501,BC y'all hoes,C.HS_batch_conf,['NH'],['NH'],['NH'],['96'],['97'],['97']
163,3,1501,BC y'all hoes,C.OL_batch_conf,['OL'],['OL'],['OL'],['93'],['96'],['94']
163,4,1850,Up too early the damn birds are still chirping smh.,A_batch_conf,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['96', '99']","['96', '99']","['92', '99']"
163,4,1850,Up too early the damn birds are still chirping smh.,B_batch_conf,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['100', '99']","['100', '98']","['100', '98']"
163,4,1850,Up too early the damn birds are still chirping smh.,C.HS_batch_conf,['NH'],['NH'],['NH'],['99'],['99'],['99']
163,4,1850,Up too early the damn birds are still chirping smh.,C.OL_batch_conf,['NO'],['NO'],['NO'],['96'],['99'],['96']
163,5,1708,"@###### so terms like honkey, cracker, peckerwood and stereotypes of white people fucking their kids and sisters isn't racist? sweet!",A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['82', '72']","['82', '76']","['78', '70']"
163,5,1708,"@###### so terms like honkey, cracker, peckerwood and stereotypes of white people fucking their kids and sisters isn't racist? sweet!",B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['70', '78']","['82', '76']","['85', '70']"
163,5,1708,"@###### so terms like honkey, cracker, peckerwood and stereotypes of white people fucking their kids and sisters isn't racist? sweet!",C.HS_batch_conf,['NH'],['NH'],['NH'],['88'],['78'],['70']
163,5,1708,"@###### so terms like honkey, cracker, peckerwood and stereotypes of white people fucking their kids and sisters isn't racist? sweet!",C.OL_batch_conf,['OL'],['OL'],['OL'],['88'],['85'],['88']
163,6,1837,flappy bird makes me want to smash my fuckin screen,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['88', '98']","['92', '99']","['90', '99']"
163,6,1837,flappy bird makes me want to smash my fuckin screen,B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['100', '90']","['100', '92']","['100', '88']"
163,6,1837,flappy bird makes me want to smash my fuckin screen,C.HS_batch_conf,['NH'],['NH'],['NH'],['99'],['99'],['99']
163,6,1837,flappy bird makes me want to smash my fuckin screen,C.OL_batch_conf,['OL'],['OL'],['OL'],['98'],['99'],['99']
164,1,152,"@###### @###### @###### btw, genocide isn't war. The people of Gaza are no more combatants than the people of the Warsaw ghetto.",A_batch_conf,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['95', '98']","['97', '99']","['98', '99']"
164,1,152,"@###### @###### @###### btw, genocide isn't war. The people of Gaza are no more combatants than the people of the Warsaw ghetto.",B_batch_conf,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['95', '90']","['95', '90']","['95', '90']"
164,1,152,"@###### @###### @###### btw, genocide isn't war. The people of Gaza are no more combatants than the people of the Warsaw ghetto.",C.HS_batch_conf,['NH'],['NH'],['NH'],['95'],['95'],['97']
164,1,152,"@###### @###### @###### btw, genocide isn't war. The people of Gaza are no more combatants than the people of the Warsaw ghetto.",C.OL_batch_conf,['NO'],['NO'],['NO'],['96'],['95'],['95']
164,2,551,RT @###### I think it is flat out wrong to blame Brian Cashman for the 2014 Yankees. @######,A_batch_conf,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['99', '99']","['99', '100']","['99', '99']"
164,2,551,RT @###### I think it is flat out wrong to blame Brian Cashman for the 2014 Yankees. @######,B_batch_conf,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['99', '99']","['99', '99']","['99', '99']"
164,2,551,RT @###### I think it is flat out wrong to blame Brian Cashman for the 2014 Yankees. @######,C.HS_batch_conf,['NH'],['NH'],['NH'],['99'],['99'],['99']
164,2,551,RT @###### I think it is flat out wrong to blame Brian Cashman for the 2014 Yankees. @######,C.OL_batch_conf,['NO'],['NO'],['NO'],['99'],['99'],['99']
164,3,728,I hate bitches. Thirsty ass bitches,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['96', '88']","['96', '88']","['95', '97']"
164,3,728,I hate bitches. Thirsty ass bitches,B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['92', '96']","['90', '96']","['85', '96']"
164,3,728,I hate bitches. Thirsty ass bitches,C.HS_batch_conf,['NH'],['NH'],['NH'],['88'],['88'],['92']
164,3,728,I hate bitches. Thirsty ass bitches,C.OL_batch_conf,['OL'],['OL'],['OL'],['99'],['98'],['97']
164,4,272,RT @###### Today something is dope. Tomorrow that same thing is trash. Next month it is irrelevant. Next year it's classic.,A_batch_conf,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['99', '99']","['99', '100']","['99', '99']"
164,4,272,RT @###### Today something is dope. Tomorrow that same thing is trash. Next month it is irrelevant. Next year it's classic.,B_batch_conf,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['99', '99']","['99', '99']","['99', '99']"
164,4,272,RT @###### Today something is dope. Tomorrow that same thing is trash. Next month it is irrelevant. Next year it's classic.,C.HS_batch_conf,['NH'],['NH'],['NH'],['99'],['99'],['99']
164,4,272,RT @###### Today something is dope. Tomorrow that same thing is trash. Next month it is irrelevant. Next year it's classic.,C.OL_batch_conf,['NO'],['NO'],['NO'],['99'],['99'],['99']
164,5,2104,&#8220;@###### I cried like a bitch after my first breakup. Never loved again lol&#8221;,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['94', '96']","['93', '97']","['92', '98']"
164,5,2104,&#8220;@###### I cried like a bitch after my first breakup. Never loved again lol&#8221;,B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['98', '92']","['92', '94']","['92', '95']"
164,5,2104,&#8220;@###### I cried like a bitch after my first breakup. Never loved again lol&#8221;,C.HS_batch_conf,['NH'],['NH'],['NH'],['97'],['96'],['99']
164,5,2104,&#8220;@###### I cried like a bitch after my first breakup. Never loved again lol&#8221;,C.OL_batch_conf,['OL'],['OL'],['OL'],['98'],['96'],['96']
164,6,2200,@###### @###### bitch you watch your fucking mouth you dirty whore. I swear to god that's a thin line,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['99', '92']","['99', '92']","['99', '95']"
164,6,2200,@###### @###### bitch you watch your fucking mouth you dirty whore. I swear to god that's a thin line,B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '99']","['88', '99']","['70', '99']"
