batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_score,R2_score,R3_score,R1_Token1,R1_Token2,R1_Token3,R1_Token4,R1_Token5,R2_Token1,R2_Token2,R2_Token3,R2_Token4,R2_Token5,R3_Token1,R3_Token2,R3_Token3,R3_Token4,R3_Token5
61,6,1853,@###### @###### @###### But...country music listeners really are hicks and alcoholics &#128514;&#128514;,C.OL_conf,OL98,OL92,OL95,['OL'],['OL'],['OL'],['98'],['92'],['95'],"OL   -0.000061
dtype: float64","96   -1.415718
94   -1.665718
92   -1.915718
95   -1.915718
97   -2.165718
dtype: float64",,,,"OL   -0.000004
dtype: float64","92   -0.913513
94   -1.663513
93   -1.913513
96   -2.163513
95   -2.413513
dtype: float64",,,,"OL   -0.000103
dtype: float64","94   -1.606148
92   -1.606148
95   -1.606148
96   -1.856148
93   -2.106148
dtype: float64",,,
61,6,1853,@###### @###### @###### But...country music listeners really are hicks and alcoholics &#128514;&#128514;,C.HS_conf,HS85,HS86,HS85,['HS'],['HS'],['HS'],['85'],['86'],['85'],"HS   -0.252712
NH   -1.502712
dtype: float64","72   -1.446926
85   -1.446926
78   -2.196926
92   -2.446926
82   -2.696926
dtype: float64",,,,"HS   -0.252712
NH   -1.502712
dtype: float64","72   -1.446926
85   -1.446926
78   -2.196926
92   -2.446926
82   -2.696926
dtype: float64",,,,"HS   -0.252712
NH   -1.502712
dtype: float64","72   -1.446926
85   -1.446926
78   -2.196926
92   -2.446926
82   -2.696926
dtype: float64",,,
62,1,665,There's a green bowl high. A spliff high. A j high. A blunt high. A moke high. And a Moke + coffee high.,A_conf,"NO90, NH95","NO90, NH98","NO90, NH95","['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['90', '95']","['90', '98']","['90', '95']","NO   -0.474972
OL   -0.974972
dtype: float64","95   -0.70599
90   -0.95599
92   -2.45599
96   -4.95599
99   -4.95599
dtype: float64",",    0.000008
dtype: float64"," NH   -0.00005
dtype: float64","95   -0.121141
90   -2.246141
dtype: float64","NO   -0.063671
OL   -2.813671
dtype: float64","90   -0.280521
95   -1.530521
92   -4.530521
dtype: float64",",   -0.000023
dtype: float64"," NH   -0.000042
dtype: float64","95   -0.200184
90   -1.825184
98   -4.200184
dtype: float64","NO   -0.001606
dtype: float64","90   -0.174755
95   -1.924755
dtype: float64",",    0.000011
dtype: float64"," NH   -0.00005
dtype: float64","95   -0.082352
90   -3.207352
98   -3.457352
dtype: float64"
62,1,665,There's a green bowl high. A spliff high. A j high. A blunt high. A moke high. And a Moke + coffee high.,B_conf,"NH99, NO99","NH98, NO99","NH100, NO100","['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['99', '99']","['98', '99']","['100', '100']","NH   -0.000038
dtype: float64","99    -0.207268
98    -1.957268
95    -3.957268
100   -3.957268
dtype: float64",",   -0.000023
dtype: float64"," NO   -0.001812
dtype: float64","99   -0.121037
98   -2.371037
95   -5.121037
dtype: float64","NH   -0.00005
dtype: float64","99    -0.429253
100   -1.679253
98    -2.179253
95    -3.179253
dtype: float64",",    0.000019
dtype: float64"," NO   -0.000542
dtype: float64","99   -0.359432
96   -2.359432
95   -2.359432
98   -3.109432
92   -3.609432
dtype: float64","NH   -0.00005
dtype: float64","99    -0.429253
100   -1.679253
98    -2.179253
95    -3.179253
dtype: float64",",    0.0
dtype: float64"," NO   -0.000031
dtype: float64","100   -0.048321
99    -4.048321
98    -4.298321
dtype: float64"
62,1,665,There's a green bowl high. A spliff high. A j high. A blunt high. A moke high. And a Moke + coffee high.,C.OL_conf,NO88,NO88,NO87,['NO'],['NO'],['NO'],['88'],['88'],['87'],"NO   -0.00053
dtype: float64","92   -1.648144
88   -1.648144
86   -1.898144
87   -2.148144
85   -2.398144
dtype: float64",,,,"NO   -0.002506
dtype: float64","92   -1.352222
88   -1.602222
86   -2.102222
87   -2.352222
85   -2.602222
dtype: float64",,,,"NO   -0.000458
dtype: float64","92   -1.767578
86   -1.767578
88   -1.767578
87   -2.267578
85   -2.517578
dtype: float64",,,
62,1,665,There's a green bowl high. A spliff high. A j high. A blunt high. A moke high. And a Moke + coffee high.,C.HS_conf,NH93,NH92,NH95,['NH'],['NH'],['NH'],['93'],['92'],['95'],"NH   -0.000015
dtype: float64","92   -1.174873
95   -1.424873
93   -1.924873
94   -1.924873
96   -2.924873
dtype: float64",,,,"NH   -0.000015
dtype: float64","92   -1.174873
95   -1.424873
93   -1.924873
94   -1.924873
96   -2.924873
dtype: float64",,,,"NH   -0.000015
dtype: float64","92   -1.174873
95   -1.424873
93   -1.924873
94   -1.924873
96   -2.924873
dtype: float64",,,
62,2,579,@###### @###### humans are evil man. Cutting tusks of these beautiful animals so chinks think the get a hard on.,A_conf,"OL95, HS88","OL95, HS93","OL95, HS92","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['95', '88']","['95', '93']","['95', '92']","OL    0.000027
dtype: float64","95   -0.25333
92   -2.00333
90   -3.00333
98   -4.75333
96   -5.00333
dtype: float64",",    0.000019
dtype: float64"," HS   -0.001003
dtype: float64","92   -0.382008
88   -2.132008
90   -2.382008
93   -2.632008
94   -4.132008
dtype: float64","OL    0.000027
dtype: float64","95   -0.25333
92   -2.00333
90   -3.00333
98   -4.75333
96   -5.00333
dtype: float64",",    0.000019
dtype: float64"," HS   -0.001003
dtype: float64","92   -0.346325
93   -2.096325
88   -2.596325
94   -3.346325
90   -3.346325
dtype: float64","OL    0.000027
dtype: float64","95   -0.25333
92   -2.00333
90   -3.00333
98   -4.75333
96   -5.00333
dtype: float64",",    0.000019
dtype: float64"," HS   -0.001003
dtype: float64","92   -0.382008
88   -2.132008
90   -2.382008
93   -2.632008
94   -4.132008
dtype: float64"
62,2,579,@###### @###### humans are evil man. Cutting tusks of these beautiful animals so chinks think the get a hard on.,B_conf,"HS80, OL95","HS80, OL95","HS85, OL98","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['80', '95']","['80', '95']","['85', '98']","HS   -0.001728
dtype: float64","70   -0.770554
60   -1.770554
85   -2.020554
90   -2.520554
80   -2.520554
dtype: float64",",   -0.000008
dtype: float64"," OL    0.000031
dtype: float64","95   -0.014309
dtype: float64","HS   -0.008957
dtype: float64","80    -1.122349
70    -1.622349
100   -1.872349
90    -2.622349
85    -2.872349
dtype: float64",",    0.000019
dtype: float64"," OL   -0.000023
dtype: float64","95   -0.027702
90   -4.152702
dtype: float64","HS   -0.001728
dtype: float64","70   -0.770554
60   -1.770554
85   -2.020554
90   -2.520554
80   -2.520554
dtype: float64",",   -0.000031
dtype: float64"," OL    0.000019
dtype: float64","95   -0.112434
92   -3.362434
96   -3.737434
98   -3.987434
90   -4.237434
dtype: float64"
62,2,579,@###### @###### humans are evil man. Cutting tusks of these beautiful animals so chinks think the get a hard on.,C.OL_conf,OL99,OL98,OL98,['OL'],['OL'],['OL'],['99'],['98'],['98'],"OL   -0.000072
dtype: float64","99   -0.548756
98   -1.048756
97   -3.048756
96   -4.048756
dtype: float64",,,,"OL   -0.000069
dtype: float64","99   -0.52597
98   -1.02597
97   -3.27597
dtype: float64",,,,"OL   -0.000046
dtype: float64","98   -0.647789
99   -1.397789
97   -1.897789
96   -2.647789
dtype: float64",,,
62,2,579,@###### @###### humans are evil man. Cutting tusks of these beautiful animals so chinks think the get a hard on.,C.HS_conf,HS94,HS93,HS92,['HS'],['HS'],['HS'],['94'],['93'],['92'],"HS   -0.000042
dtype: float64","92   -0.454357
93   -2.204357
94   -2.454357
91   -3.204357
88   -3.704357
dtype: float64",,,,"HS   -0.000008
dtype: float64","92   -0.679089
93   -1.679089
94   -1.929089
95   -3.179089
91   -3.429089
dtype: float64",,,,"HS   -0.000038
dtype: float64","92   -0.557529
94   -2.057529
93   -2.307529
91   -3.307529
95   -3.307529
dtype: float64",,,
62,3,1327,@###### never followed him ignorant monkey,A_conf,"OL95, HS90","OL99, HS96","OL95, HS92","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['95', '90']","['99', '96']","['95', '92']","OL    0.000031
dtype: float64","95   -0.842106
99   -0.842106
98   -2.342106
96   -3.842106
97   -4.842106
dtype: float64",",    0.000027
dtype: float64"," HS   -0.000225
dtype: float64","90   -0.622562
92   -0.872562
85   -4.122562
93   -4.622562
dtype: float64","OL    0.00005
dtype: float64","99    -0.184692
95    -2.434692
98    -2.934692
100   -4.184692
dtype: float64",",    0.00005
dtype: float64"," HS   -0.000042
dtype: float64","96   -0.728615
95   -1.228615
94   -2.228615
97   -3.228615
92   -3.353615
dtype: float64","OL    0.000042
dtype: float64","99    -0.416569
95    -1.666569
98    -2.416569
100   -3.166569
96    -4.416569
dtype: float64",",   -0.000034
dtype: float64"," HS   -0.000046
dtype: float64","92   -0.680481
90   -1.180481
95   -2.180481
93   -3.180481
96   -4.180481
dtype: float64"
62,3,1327,@###### never followed him ignorant monkey,B_conf,"HS80, OL95","HS90, OL95","HS90, OL95","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['80', '95']","['90', '95']","['90', '95']","HS   -0.252022
NH   -1.502022
dtype: float64","90   -0.680569
85   -0.930569
80   -3.180569
70   -3.680569
95   -4.430569
dtype: float64",",   -0.000004
dtype: float64"," OL    0.0
dtype: float64","95   -0.011631
dtype: float64","HS   -0.000629
dtype: float64","90    -0.376122
85    -1.626122
95    -3.126122
100   -3.376122
80    -4.126122
dtype: float64",",   -0.000015
dtype: float64"," OL    0.0
dtype: float64","95   -0.012203
dtype: float64","HS   -0.000317
dtype: float64","90    -0.679657
100   -1.429657
85    -1.679657
95    -3.429657
80    -3.679657
dtype: float64",",    0.000011
dtype: float64"," OL   -0.000031
dtype: float64","95   -0.005314
dtype: float64"
62,3,1327,@###### never followed him ignorant monkey,C.OL_conf,OL99,OL99,OL99,['OL'],['OL'],['OL'],['99'],['99'],['99'],"OL    0.000031
dtype: float64","99   -0.052586
98   -3.302586
dtype: float64",,,,"OL    0.000031
dtype: float64","99   -0.052586
98   -3.302586
dtype: float64",,,,"OL   -0.000015
dtype: float64","99    -0.117008
100   -2.367008
dtype: float64",,,
62,3,1327,@###### never followed him ignorant monkey,C.HS_conf,HS92,HS96,HS98,['HS'],['HS'],['HS'],['92'],['96'],['98'],"HS   -0.000065
dtype: float64","92   -1.112343
94   -1.362343
95   -1.862343
93   -2.112343
96   -2.362343
dtype: float64",,,,"HS    0.000038
dtype: float64","96   -0.966953
95   -1.466953
97   -1.716953
94   -2.216953
98   -2.966953
dtype: float64",,,,"HS   -0.000034
dtype: float64","96   -1.327877
95   -1.327877
94   -1.577877
97   -2.327877
92   -2.577877
dtype: float64",,,
62,4,2293,"&#8220;@###### Mom : Dont call a girl a bitch. That's somebody's daughter,sister,niece...Me : And somebody's bitch too&#8221;",A_conf,"OL97, NH94","OL99, NH96","OL93, NH96","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['97', '94']","['99', '96']","['93', '96']","OL   -0.000046
dtype: float64","95   -0.532406
98   -2.282406
99   -2.282406
96   -2.782406
92   -3.032406
dtype: float64",",   -0.000008
dtype: float64"," NH    0.000046
dtype: float64","96   -1.210461
95   -1.710461
93   -1.960461
92   -1.960461
94   -2.210461
dtype: float64","OL   -0.000027
dtype: float64","95   -0.634327
99   -1.884327
98   -2.134327
96   -2.384327
92   -3.134327
dtype: float64",",   -0.000023
dtype: float64"," NH    0.000015
dtype: float64","96   -0.903618
97   -1.653618
98   -1.653618
95   -1.903618
94   -3.778618
dtype: float64","OL   -0.000027
dtype: float64","95   -0.634327
99   -1.884327
98   -2.134327
96   -2.384327
92   -3.134327
dtype: float64",",    0.000023
dtype: float64"," NH   -0.000042
dtype: float64","96   -0.624077
97   -1.749077
98   -1.999077
95   -2.499077
92   -3.374077
dtype: float64"
62,4,2293,"&#8220;@###### Mom : Dont call a girl a bitch. That's somebody's daughter,sister,niece...Me : And somebody's bitch too&#8221;",B_conf,"NH95, OL98","NH95, OL92","NH95, OL98","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['95', '98']","['95', '92']","['95', '98']","NH    0.000023
dtype: float64","95   -0.461319
99   -2.461319
96   -2.711319
98   -2.711319
92   -2.961319
dtype: float64",",    0.000027
dtype: float64"," OL    0.000038
dtype: float64","98   -1.00774
99   -1.25774
96   -2.25774
92   -2.38274
97   -2.75774
dtype: float64","NH    0.000023
dtype: float64","95   -0.328991
90   -2.578991
98   -2.828991
99   -3.078991
92   -3.328991
dtype: float64",",   -0.000023
dtype: float64"," OL    0.000011
dtype: float64","98   -1.00774
99   -1.25774
96   -2.25774
92   -2.38274
97   -2.75774
dtype: float64","NH   -0.000042
dtype: float64","95   -0.450783
92   -2.700783
96   -2.700783
98   -2.700783
90   -2.950783
dtype: float64",",    0.000027
dtype: float64"," OL    0.000034
dtype: float64","98   -0.741005
99   -1.741005
92   -2.241005
96   -2.241005
97   -2.866005
dtype: float64"
62,4,2293,"&#8220;@###### Mom : Dont call a girl a bitch. That's somebody's daughter,sister,niece...Me : And somebody's bitch too&#8221;",C.OL_conf,OL97,OL97,OL96,['OL'],['OL'],['OL'],['97'],['97'],['96'],"OL   -0.000057
dtype: float64","98   -1.021233
97   -1.521233
96   -1.771233
99   -2.021233
95   -2.271233
dtype: float64",,,,"OL   -0.000053
dtype: float64","98   -1.245594
97   -1.495594
96   -1.745594
99   -1.745594
95   -2.245594
dtype: float64",,,,"OL   -0.000019
dtype: float64","96   -1.120541
97   -1.370541
98   -1.870541
95   -1.870541
94   -3.120541
dtype: float64",,,
62,4,2293,"&#8220;@###### Mom : Dont call a girl a bitch. That's somebody's daughter,sister,niece...Me : And somebody's bitch too&#8221;",C.HS_conf,NH85,NH90,NH92,['NH'],['NH'],['NH'],['85'],['90'],['92'],"NH   -0.000271
dtype: float64","92   -0.561069
93   -2.061069
88   -2.811069
86   -3.061069
94   -3.311069
dtype: float64",,,,"NH   -0.001087
dtype: float64","92   -0.849644
93   -1.849644
86   -2.349644
88   -2.599644
91   -2.849644
dtype: float64",,,,"NH   -0.000221
dtype: float64","92   -0.492054
93   -1.742054
94   -2.992054
88   -3.242054
86   -3.742054
dtype: float64",,,
62,5,2552,Ok. Did this bitch just say wut I think she.said? I believe u just described urself dumbass,A_conf,"OL98, NH99","OL100, NH98","OL100, NH99","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['98', '99']","['100', '98']","['100', '99']","OL   -0.000034
dtype: float64","100   -0.788055
99    -1.038055
98    -1.788055
97    -4.288055
dtype: float64",",   -0.000031
dtype: float64"," NH   -0.000027
dtype: float64","96   -0.400581
99   -1.900581
97   -2.650581
95   -2.650581
92   -4.150581
dtype: float64","OL   -0.000034
dtype: float64","100   -0.788055
99    -1.038055
98    -1.788055
97    -4.288055
dtype: float64",",    0.0
dtype: float64"," NH    0.000023
dtype: float64","99   -0.263252
98   -1.763252
96   -3.638252
97   -3.888252
dtype: float64","OL   -0.000034
dtype: float64","100   -0.788055
99    -1.038055
98    -1.788055
97    -4.288055
dtype: float64",",    0.0
dtype: float64"," NH    0.000023
dtype: float64","99   -0.263252
98   -1.763252
96   -3.638252
97   -3.888252
dtype: float64"
62,5,2552,Ok. Did this bitch just say wut I think she.said? I believe u just described urself dumbass,B_conf,"NH10, OL99","NH90, OL100","NH10, OL98","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['10', '99']","['90', '100']","['10', '98']","NH    0.000004
dtype: float64","95   -0.745697
99   -2.245697
5    -2.245697
90   -2.495697
10   -2.745697
dtype: float64",",   -0.000015
dtype: float64"," OL    0.000011
dtype: float64","99    -0.408234
100   -1.408234
98    -2.408234
dtype: float64","NH   -0.000111
dtype: float64","5    -1.015366
10   -1.265366
95   -2.015366
90   -2.515366
20   -3.265366
dtype: float64",",   -0.000015
dtype: float64"," OL    0.000004
dtype: float64","99    -0.875652
100   -1.125652
98    -1.375652
dtype: float64","NH   -0.000038
dtype: float64","10   -0.836651
5    -1.086651
20   -2.336651
95   -3.336651
90   -3.336651
dtype: float64",",    0.000027
dtype: float64"," OL    0.000027
dtype: float64","99    -0.670837
98    -1.420837
100   -1.420837
dtype: float64"
62,5,2552,Ok. Did this bitch just say wut I think she.said? I believe u just described urself dumbass,C.OL_conf,OL99,OL98,OL99,['OL'],['OL'],['OL'],['99'],['98'],['99'],"OL    0.00005
dtype: float64","99   -0.42902
98   -1.17902
97   -3.67902
dtype: float64",,,,"OL    0.000046
dtype: float64","99   -0.270668
98   -1.520668
dtype: float64",,,,"OL    0.00005
dtype: float64","99   -0.42902
98   -1.17902
97   -3.67902
dtype: float64",,,
62,5,2552,Ok. Did this bitch just say wut I think she.said? I believe u just described urself dumbass,C.HS_conf,NH90,NH92,NH93,['NH'],['NH'],['NH'],['90'],['92'],['93'],"NH   -0.000072
dtype: float64","86   -1.394337
92   -1.894337
88   -1.894337
85   -2.644337
91   -2.894337
dtype: float64",,,,"NH   -0.000134
dtype: float64","92   -0.717434
93   -2.217434
88   -2.467434
86   -2.717434
91   -2.967434
dtype: float64",,,,"NH   -0.000183
dtype: float64","92   -0.910378
93   -2.160378
91   -2.410378
86   -2.410378
88   -2.410378
dtype: float64",,,
62,6,546,RT @###### I wake up in the middle of the night and chug the orange juice straight from the bottle. Sorry mom.,A_conf,"NO95, NH98","NO95, NH99","NO99, NH99","['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['95', '98']","['95', '99']","['99', '99']","NO    0.000023
dtype: float64","95   -0.107475
98   -3.607475
99   -3.857475
96   -4.107475
90   -4.107475
dtype: float64",",   -0.000065
dtype: float64"," NH   -0.00005
dtype: float64","99   -0.834213
95   -0.959213
98   -1.709213
dtype: float64","NO    0.000034
dtype: float64","95    -0.243538
99    -2.243538
100   -2.993538
98    -3.243538
90    -4.243538
dtype: float64",",    0.000038
dtype: float64"," NH   -0.000011
dtype: float64","99   -0.437944
98   -1.562944
95   -1.937944
dtype: float64","NO    0.000034
dtype: float64","95    -0.243538
99    -2.243538
100   -2.993538
98    -3.243538
90    -4.243538
dtype: float64",",    0.000057
dtype: float64"," NH   -0.000027
dtype: float64","99   -0.002308
dtype: float64"
62,6,546,RT @###### I wake up in the middle of the night and chug the orange juice straight from the bottle. Sorry mom.,B_conf,"NH99, NO99","NH99, NO99","NH99, NO99","['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['99', '99']","['99', '99']","['99', '99']","NH   -0.000011
dtype: float64","99    -0.230099
100   -1.980099
98    -2.730099
dtype: float64",",   -0.000034
dtype: float64"," NO   -0.000813
dtype: float64","99   -0.350338
98   -1.350338
97   -4.600338
96   -4.850338
dtype: float64","NH   -0.000011
dtype: float64","99    -0.170872
100   -2.170872
98    -3.170872
dtype: float64",",   -0.000015
dtype: float64"," NO    0.000031
dtype: float64","99   -0.0341
98   -3.5341
dtype: float64","NH    0.000019
dtype: float64","99    -0.407497
100   -1.157497
98    -3.907497
dtype: float64",",    0.000019
dtype: float64"," NO   -0.000095
dtype: float64","99    -0.36665
98    -1.36665
97    -4.24165
100   -4.36665
96    -4.74165
dtype: float64"
62,6,546,RT @###### I wake up in the middle of the night and chug the orange juice straight from the bottle. Sorry mom.,C.OL_conf,NO91,NO94,NO92,['NO'],['NO'],['NO'],['91'],['94'],['92'],"NO   -0.000057
dtype: float64","92   -0.667175
93   -2.167175
94   -2.417175
96   -2.917175
95   -2.917175
dtype: float64",,,,"NO   -0.000179
dtype: float64","92   -1.309322
94   -1.809322
93   -2.059322
95   -2.059322
96   -2.309322
dtype: float64",,,,"NO   -0.000179
dtype: float64","92   -1.342941
94   -1.842941
95   -1.842941
93   -2.092941
96   -2.342941
dtype: float64",,,
62,6,546,RT @###### I wake up in the middle of the night and chug the orange juice straight from the bottle. Sorry mom.,C.HS_conf,NH99,NH99,NH99,['NH'],['NH'],['NH'],['99'],['99'],['99'],"NH   -0.000191
dtype: float64","99   -0.403687
98   -1.153687
dtype: float64",,,,"NH   -0.000355
dtype: float64","99   -0.49828
98   -0.99828
97   -4.24828
dtype: float64",,,,"NH   -0.000191
dtype: float64","99   -0.403687
98   -1.153687
dtype: float64",,,
63,1,2666,Eat a dick bitch,A_conf,"OL99, NH98","OL100, NH99","OL100, NH5","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['99', '98']","['100', '99']","['100', '5']","OL   -0.00005
dtype: float64","100   -0.39043
99    -1.14043
dtype: float64",",    0.000038
dtype: float64"," NH    0.000004
dtype: float64","98   -0.650391
96   -1.650391
95   -1.900391
99   -2.650391
97   -2.900391
dtype: float64","OL   -0.000011
dtype: float64","100   -0.582188
99    -0.832188
dtype: float64",",    0.000019
dtype: float64"," NH   -0.000004
dtype: float64","99    -0.288521
98    -1.788521
95    -3.038521
100   -4.038521
dtype: float64","OL   -0.000011
dtype: float64","100   -0.210896
99    -1.710896
dtype: float64",",    0.000027
dtype: float64"," NH   -0.000259
dtype: float64","95   -1.219196
5    -1.219196
99   -1.969196
1    -2.469196
2    -2.719196
dtype: float64"
63,1,2666,Eat a dick bitch,B_conf,"NH10, OL100","NH5, OL99","NH5, OL99","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['10', '100']","['5', '99']","['5', '99']","NH   -0.000153
dtype: float64","5    -0.633259
10   -0.883259
20   -3.133259
dtype: float64",",   -0.000023
dtype: float64"," OL    0.000034
dtype: float64","100   -0.164772
99    -1.914772
dtype: float64","NH   -0.000053
dtype: float64","5    -0.27393
10   -1.52393
20   -4.77393
dtype: float64",",    0.000027
dtype: float64"," OL    0.000004
dtype: float64","99    -0.321373
100   -1.321373
dtype: float64","NH   -0.000053
dtype: float64","5    -0.27393
10   -1.52393
20   -4.77393
dtype: float64",",    0.000027
dtype: float64"," OL    0.000004
dtype: float64","99    -0.321373
100   -1.321373
dtype: float64"
63,1,2666,Eat a dick bitch,C.OL_conf,OL100,OL100,OL100,['OL'],['OL'],['OL'],['100'],['100'],['100'],"OL   -0.000042
dtype: float64","100   -0.03804
99    -3.28804
dtype: float64",,,,"OL    0.000057
dtype: float64","100   -0.038063
99    -3.288063
dtype: float64",,,,"OL    0.000008
dtype: float64","100   -0.02327
99    -3.77327
dtype: float64",,,
63,1,2666,Eat a dick bitch,C.HS_conf,NH99,NH84,NH91,['NH'],['NH'],['NH'],['99'],['84'],['91'],"NH   -0.029915
HS   -3.529915
dtype: float64","92   -0.782341
93   -2.032341
96   -2.532341
95   -2.532341
94   -3.532341
dtype: float64",,,,"NH   -0.029846
HS   -3.529846
dtype: float64","92   -1.072418
55   -2.072418
86   -2.822418
72   -3.072418
85   -3.072418
dtype: float64",,,,"NH   -0.000107
dtype: float64","92   -0.700554
95   -2.200554
93   -2.450554
96   -2.950554
86   -3.200554
dtype: float64",,,
63,2,101,RT @###### S/o all my real fans who can wait and not want me to put out trash like other rappers #signedtothestreets2 #iGO,A_conf,"NO90, NH95","NO95, NH95","NO90, NH95","['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['90', '95']","['95', '95']","['90', '95']","NO   -0.000137
dtype: float64","90   -0.247585
95   -1.747585
85   -3.747585
92   -4.747585
dtype: float64",",    0.000038
dtype: float64"," NH   -0.00005
dtype: float64","95   -0.081209
98   -3.081209
99   -4.456209
90   -4.831209
dtype: float64","NO   -0.00005
dtype: float64","95   -0.434872
90   -1.184872
92   -3.684872
99   -4.684872
dtype: float64",",    0.000023
dtype: float64"," NH   -0.000034
dtype: float64","95   -0.652971
98   -1.277971
99   -1.652971
dtype: float64","NO   -0.000072
dtype: float64","95   -0.363049
90   -1.363049
92   -3.863049
99   -4.363049
dtype: float64",",    0.000019
dtype: float64"," NH   -0.000011
dtype: float64","95   -0.043583
90   -4.043583
98   -4.168583
dtype: float64"
63,2,101,RT @###### S/o all my real fans who can wait and not want me to put out trash like other rappers #signedtothestreets2 #iGO,B_conf,"NH99, NO99","NH99, NO99","NH95, NO90","['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['99', '99']","['99', '99']","['95', '90']","NH   -0.000031
dtype: float64","95   -0.787178
98   -1.287178
99   -1.537178
96   -3.787178
97   -4.037178
dtype: float64",",    0.000008
dtype: float64"," NO   -0.000011
dtype: float64","99   -0.231453
98   -1.731453
97   -4.356453
dtype: float64","NH   -0.000031
dtype: float64","95   -0.787178
98   -1.287178
99   -1.537178
96   -3.787178
97   -4.037178
dtype: float64",",    0.000008
dtype: float64"," NO   -0.000011
dtype: float64","99   -0.231453
98   -1.731453
97   -4.356453
dtype: float64","NH   -0.000065
dtype: float64","95   -0.429909
98   -1.679909
99   -2.429909
96   -3.429909
97   -3.679909
dtype: float64",",    0.000019
dtype: float64"," NO   -0.000088
dtype: float64","90   -0.850323
95   -1.475323
92   -1.850323
93   -2.975323
98   -3.100323
dtype: float64"
63,2,101,RT @###### S/o all my real fans who can wait and not want me to put out trash like other rappers #signedtothestreets2 #iGO,C.OL_conf,NO90,NO92,NO92,['NO'],['NO'],['NO'],['90'],['92'],['92'],"NO   -0.000107
dtype: float64","92   -1.437157
85   -1.437157
88   -1.937157
82   -2.187157
86   -2.687157
dtype: float64",,,,"NO   -0.000107
dtype: float64","92   -1.437157
85   -1.437157
88   -1.937157
82   -2.187157
86   -2.687157
dtype: float64",,,,"NO   -0.000107
dtype: float64","92   -1.437157
85   -1.437157
88   -1.937157
82   -2.187157
86   -2.687157
dtype: float64",,,
63,2,101,RT @###### S/o all my real fans who can wait and not want me to put out trash like other rappers #signedtothestreets2 #iGO,C.HS_conf,NH95,NH95,NH92,['NH'],['NH'],['NH'],['95'],['95'],['92'],"NH   -0.000202
dtype: float64","95   -0.608154
96   -1.858154
97   -2.483154
92   -2.858154
94   -2.983154
dtype: float64",,,,"NH   -0.000202
dtype: float64","95   -0.608154
96   -1.858154
97   -2.483154
92   -2.858154
94   -2.983154
dtype: float64",,,,"NH   -0.000095
dtype: float64","95   -1.037788
96   -1.537788
94   -2.287788
93   -2.412788
92   -2.412788
dtype: float64",,,
63,3,246,"Picture time outside of metro, fucking fags",A_conf,"OL100, HS100","OL98, HS95","OL100, HS100","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '100']","['98', '95']","['100', '100']","OL   -0.000034
dtype: float64","100   -0.262791
99    -1.512791
dtype: float64",",   -0.000015
dtype: float64"," HS   -0.000011
dtype: float64","99    -0.490707
100   -1.490707
98    -2.240707
95    -3.490707
96    -4.240707
dtype: float64","OL   -0.000011
dtype: float64","99    -0.259655
100   -1.759655
98    -3.009655
dtype: float64",",   -0.000015
dtype: float64"," HS   -0.000034
dtype: float64","96   -0.328876
97   -2.078876
95   -2.078876
99   -3.578876
dtype: float64","OL    0.000042
dtype: float64","99    -0.516159
100   -1.016159
98    -3.266159
dtype: float64",",   -0.000004
dtype: float64"," HS    0.000004
dtype: float64","99    -0.466763
100   -1.216763
98    -2.716763
dtype: float64"
63,3,246,"Picture time outside of metro, fucking fags",B_conf,"HS95, OL100","HS100, OL100","HS100, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['95', '100']","['100', '100']","['100', '100']","HS    0.000015
dtype: float64","100   -0.140717
95    -2.140717
dtype: float64",",   -0.000008
dtype: float64"," OL    0.000011
dtype: float64","100   -0.171223
99    -2.171223
98    -3.171223
dtype: float64","HS    0.000057
dtype: float64","100   -0.282314
95    -1.532314
90    -3.782314
dtype: float64",",    0.0
dtype: float64"," OL   -0.000038
dtype: float64","100   -0.000862
dtype: float64","HS    0.000008
dtype: float64","100   -0.224911
95    -1.724911
90    -4.224911
dtype: float64",",    0.000019
dtype: float64"," OL    0.000042
dtype: float64","100   -0.000488
dtype: float64"
