tweet_id,id,version,batch_tweet,hate_speech,offensive_language,tweet_hashed,original_split
1520,1261,B,R20,0,0,Or get swept in MoTown LOL #Yankees #Tigers #MLB,train
1520,1262,B,R20,0,0,Or get swept in MoTown LOL #Yankees #Tigers #MLB,train
1520,1283,A,R20,0,0,Or get swept in MoTown LOL #Yankees #Tigers #MLB,train
1520,1287,A,R20,0,0,Or get swept in MoTown LOL #Yankees #Tigers #MLB,train
1520,1804,A,R20,0,0,Or get swept in MoTown LOL #Yankees #Tigers #MLB,train
2513,983,E,R13,0,0,&#8220;@###### Yankees will never have someone wear a single digit uniform again after this season&#8221; Wow. Shows that is an epic organization,train
2513,1000,E,R13,0,0,&#8220;@###### Yankees will never have someone wear a single digit uniform again after this season&#8221; Wow. Shows that is an epic organization,train
2513,1071,E,R13,0,0,&#8220;@###### Yankees will never have someone wear a single digit uniform again after this season&#8221; Wow. Shows that is an epic organization,train
2513,1145,D,R13,0,0,&#8220;@###### Yankees will never have someone wear a single digit uniform again after this season&#8221; Wow. Shows that is an epic organization,train
2513,1380,D,R13,0,0,&#8220;@###### Yankees will never have someone wear a single digit uniform again after this season&#8221; Wow. Shows that is an epic organization,train
2513,1892,D,R13,0,0,&#8220;@###### Yankees will never have someone wear a single digit uniform again after this season&#8221; Wow. Shows that is an epic organization,train
2513,1409,C,R13,0,0,&#8220;@###### Yankees will never have someone wear a single digit uniform again after this season&#8221; Wow. Shows that is an epic organization,train
2513,1546,C,R13,0,0,&#8220;@###### Yankees will never have someone wear a single digit uniform again after this season&#8221; Wow. Shows that is an epic organization,train
2513,1823,C,R13,0,0,&#8220;@###### Yankees will never have someone wear a single digit uniform again after this season&#8221; Wow. Shows that is an epic organization,train
2513,1215,B,R13,0,0,&#8220;@###### Yankees will never have someone wear a single digit uniform again after this season&#8221; Wow. Shows that is an epic organization,train
2513,1220,B,R13,0,0,&#8220;@###### Yankees will never have someone wear a single digit uniform again after this season&#8221; Wow. Shows that is an epic organization,train
2513,1563,B,R13,0,0,&#8220;@###### Yankees will never have someone wear a single digit uniform again after this season&#8221; Wow. Shows that is an epic organization,train
2513,1302,A,R13,0,0,&#8220;@###### Yankees will never have someone wear a single digit uniform again after this season&#8221; Wow. Shows that is an epic organization,train
2513,1556,A,R13,0,1,&#8220;@###### Yankees will never have someone wear a single digit uniform again after this season&#8221; Wow. Shows that is an epic organization,train
2513,1797,A,R13,0,0,&#8220;@###### Yankees will never have someone wear a single digit uniform again after this season&#8221; Wow. Shows that is an epic organization,train
2004,1477,E,R4,0,0,@###### I wanted to see that but I like trash sometimes lol,train
2004,1488,E,R4,0,0,@###### I wanted to see that but I like trash sometimes lol,train
2004,1731,E,R4,0,0,@###### I wanted to see that but I like trash sometimes lol,train
2004,1067,D,R4,0,0,@###### I wanted to see that but I like trash sometimes lol,train
2004,1163,D,R4,0,0,@###### I wanted to see that but I like trash sometimes lol,train
2004,1339,D,R4,0,0,@###### I wanted to see that but I like trash sometimes lol,train
2004,1033,C,R4,0,0,@###### I wanted to see that but I like trash sometimes lol,train
2004,1041,C,R4,1,0,@###### I wanted to see that but I like trash sometimes lol,train
2004,1821,C,R4,0,0,@###### I wanted to see that but I like trash sometimes lol,train
2004,1196,B,R4,0,0,@###### I wanted to see that but I like trash sometimes lol,train
2004,1243,B,R4,0,1,@###### I wanted to see that but I like trash sometimes lol,train
2004,1567,B,R4,0,0,@###### I wanted to see that but I like trash sometimes lol,train
2004,1314,A,R4,0,0,@###### I wanted to see that but I like trash sometimes lol,train
2004,1519,A,R4,0,0,@###### I wanted to see that but I like trash sometimes lol,train
2004,1740,A,R4,0,0,@###### I wanted to see that but I like trash sometimes lol,train
1249,1144,E,R49,0,1,"@###### please tell those fuming cops that they are a bunch of coward little bitches, and should not be allowed near weapons. Thanks.",train
1249,1442,E,R49,1,1,"@###### please tell those fuming cops that they are a bunch of coward little bitches, and should not be allowed near weapons. Thanks.",train
1249,1444,E,R49,1,1,"@###### please tell those fuming cops that they are a bunch of coward little bitches, and should not be allowed near weapons. Thanks.",train
1249,986,D,R49,0,1,"@###### please tell those fuming cops that they are a bunch of coward little bitches, and should not be allowed near weapons. Thanks.",train
1249,1161,D,R49,1,1,"@###### please tell those fuming cops that they are a bunch of coward little bitches, and should not be allowed near weapons. Thanks.",train
1249,1667,D,R49,0,1,"@###### please tell those fuming cops that they are a bunch of coward little bitches, and should not be allowed near weapons. Thanks.",train
1249,1716,C,R49,1,1,"@###### please tell those fuming cops that they are a bunch of coward little bitches, and should not be allowed near weapons. Thanks.",train
1249,1827,C,R49,0,1,"@###### please tell those fuming cops that they are a bunch of coward little bitches, and should not be allowed near weapons. Thanks.",train
1249,1871,C,R49,1,1,"@###### please tell those fuming cops that they are a bunch of coward little bitches, and should not be allowed near weapons. Thanks.",train
1249,1179,B,R49,0,1,"@###### please tell those fuming cops that they are a bunch of coward little bitches, and should not be allowed near weapons. Thanks.",train
1249,1214,B,R49,0,1,"@###### please tell those fuming cops that they are a bunch of coward little bitches, and should not be allowed near weapons. Thanks.",train
1249,1594,B,R49,0,1,"@###### please tell those fuming cops that they are a bunch of coward little bitches, and should not be allowed near weapons. Thanks.",train
1249,1311,A,R49,1,1,"@###### please tell those fuming cops that they are a bunch of coward little bitches, and should not be allowed near weapons. Thanks.",train
1249,1798,A,R49,0,1,"@###### please tell those fuming cops that they are a bunch of coward little bitches, and should not be allowed near weapons. Thanks.",train
1249,1811,A,R49,0,1,"@###### please tell those fuming cops that they are a bunch of coward little bitches, and should not be allowed near weapons. Thanks.",train
1802,1743,E,R2,NA,1,RT @###### I color my entire arm black with a sharpie and fist my wife's asshole just so she knows what a nigger dick feels like.,train
1802,1776,E,R2,1,1,RT @###### I color my entire arm black with a sharpie and fist my wife's asshole just so she knows what a nigger dick feels like.,train
1802,1890,E,R2,1,1,RT @###### I color my entire arm black with a sharpie and fist my wife's asshole just so she knows what a nigger dick feels like.,train
1802,1357,D,R2,1,1,RT @###### I color my entire arm black with a sharpie and fist my wife's asshole just so she knows what a nigger dick feels like.,train
1802,1373,D,R2,1,0,RT @###### I color my entire arm black with a sharpie and fist my wife's asshole just so she knows what a nigger dick feels like.,train
1802,1630,D,R2,0,1,RT @###### I color my entire arm black with a sharpie and fist my wife's asshole just so she knows what a nigger dick feels like.,train
1802,1047,C,R2,1,1,RT @###### I color my entire arm black with a sharpie and fist my wife's asshole just so she knows what a nigger dick feels like.,train
1802,1397,C,R2,1,1,RT @###### I color my entire arm black with a sharpie and fist my wife's asshole just so she knows what a nigger dick feels like.,train
1802,1404,C,R2,1,1,RT @###### I color my entire arm black with a sharpie and fist my wife's asshole just so she knows what a nigger dick feels like.,train
1802,975,B,R2,1,1,RT @###### I color my entire arm black with a sharpie and fist my wife's asshole just so she knows what a nigger dick feels like.,train
1802,1217,B,R2,1,1,RT @###### I color my entire arm black with a sharpie and fist my wife's asshole just so she knows what a nigger dick feels like.,train
1802,1260,B,R2,1,1,RT @###### I color my entire arm black with a sharpie and fist my wife's asshole just so she knows what a nigger dick feels like.,train
1802,966,A,R2,1,1,RT @###### I color my entire arm black with a sharpie and fist my wife's asshole just so she knows what a nigger dick feels like.,train
1802,1277,A,R2,0,1,RT @###### I color my entire arm black with a sharpie and fist my wife's asshole just so she knows what a nigger dick feels like.,train
1802,1305,A,R2,0,1,RT @###### I color my entire arm black with a sharpie and fist my wife's asshole just so she knows what a nigger dick feels like.,train
2881,1463,E,R31,NA,1,@###### happy birthday queer,train
2881,1739,E,R31,0,1,@###### happy birthday queer,train
2881,1779,E,R31,1,1,@###### happy birthday queer,train
2881,1015,D,R31,1,1,@###### happy birthday queer,train
2881,1105,D,R31,1,1,@###### happy birthday queer,train
2881,1349,D,R31,0,0,@###### happy birthday queer,train
2881,1062,C,R31,0,0,@###### happy birthday queer,train
2881,1396,C,R31,1,1,@###### happy birthday queer,train
2881,1718,C,R31,1,0,@###### happy birthday queer,train
2881,1006,B,R31,0,1,@###### happy birthday queer,train
2881,1170,B,R31,1,1,@###### happy birthday queer,train
2881,1255,B,R31,1,1,@###### happy birthday queer,train
2881,1304,A,R31,1,1,@###### happy birthday queer,train
2881,1539,A,R31,0,1,@###### happy birthday queer,train
2881,1737,A,R31,1,0,@###### happy birthday queer,train
2761,1025,E,R11,1,1,@###### roid rage much faggot?,train
2761,1130,E,R11,1,1,@###### roid rage much faggot?,train
2761,1449,E,R11,1,1,@###### roid rage much faggot?,train
2761,973,D,R11,1,1,@###### roid rage much faggot?,train
2761,1018,D,R11,1,0,@###### roid rage much faggot?,train
2761,1149,D,R11,1,1,@###### roid rage much faggot?,train
2761,1029,C,R11,1,1,@###### roid rage much faggot?,train
2761,1089,C,R11,1,0,@###### roid rage much faggot?,train
2761,1095,C,R11,1,1,@###### roid rage much faggot?,train
2761,1012,B,R11,1,1,@###### roid rage much faggot?,train
2761,1212,B,R11,1,1,@###### roid rage much faggot?,train
2761,1233,B,R11,1,1,@###### roid rage much faggot?,train
2761,961,A,R11,1,1,@###### roid rage much faggot?,train
2761,1171,A,R11,1,0,@###### roid rage much faggot?,train
2761,1723,A,R11,0,1,@###### roid rage much faggot?,train
443,94,E,R43,0,1,@###### hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. They love stupid people,train
443,96,E,R43,0,0,@###### hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. They love stupid people,train
443,196,E,R43,1,0,@###### hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. They love stupid people,train
443,11,D,R43,0,0,@###### hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. They love stupid people,train
443,53,D,R43,0,1,@###### hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. They love stupid people,train
443,785,D,R43,0,1,@###### hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. They love stupid people,train
443,121,C,R43,1,1,@###### hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. They love stupid people,train
443,131,C,R43,1,0,@###### hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. They love stupid people,train
443,134,C,R43,1,1,@###### hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. They love stupid people,train
443,200,B,R43,1,1,@###### hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. They love stupid people,train
443,212,B,R43,1,1,@###### hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. They love stupid people,train
443,339,B,R43,1,1,@###### hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. They love stupid people,train
443,33,A,R43,0,1,@###### hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. They love stupid people,train
443,270,A,R43,1,1,@###### hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. They love stupid people,train
443,289,A,R43,1,1,@###### hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. They love stupid people,train
2161,989,E,R11,1,1,Fuck MLK &#8220;@###### &#8220;@###### Why does Lexii keep favoriting my coon tweets ?&#8221; MLK didnt die for this&#8221;,train
2161,1134,E,R11,1,1,Fuck MLK &#8220;@###### &#8220;@###### Why does Lexii keep favoriting my coon tweets ?&#8221; MLK didnt die for this&#8221;,train
2161,1745,E,R11,1,1,Fuck MLK &#8220;@###### &#8220;@###### Why does Lexii keep favoriting my coon tweets ?&#8221; MLK didnt die for this&#8221;,train
2161,1102,D,R11,1,1,Fuck MLK &#8220;@###### &#8220;@###### Why does Lexii keep favoriting my coon tweets ?&#8221; MLK didnt die for this&#8221;,train
2161,1136,D,R11,1,1,Fuck MLK &#8220;@###### &#8220;@###### Why does Lexii keep favoriting my coon tweets ?&#8221; MLK didnt die for this&#8221;,train
2161,1341,D,R11,1,1,Fuck MLK &#8220;@###### &#8220;@###### Why does Lexii keep favoriting my coon tweets ?&#8221; MLK didnt die for this&#8221;,train
2161,1042,C,R11,1,1,Fuck MLK &#8220;@###### &#8220;@###### Why does Lexii keep favoriting my coon tweets ?&#8221; MLK didnt die for this&#8221;,train
2161,1544,C,R11,1,1,Fuck MLK &#8220;@###### &#8220;@###### Why does Lexii keep favoriting my coon tweets ?&#8221; MLK didnt die for this&#8221;,train
2161,1761,C,R11,1,1,Fuck MLK &#8220;@###### &#8220;@###### Why does Lexii keep favoriting my coon tweets ?&#8221; MLK didnt die for this&#8221;,train
2161,1194,B,R11,0,1,Fuck MLK &#8220;@###### &#8220;@###### Why does Lexii keep favoriting my coon tweets ?&#8221; MLK didnt die for this&#8221;,train
2161,1209,B,R11,1,1,Fuck MLK &#8220;@###### &#8220;@###### Why does Lexii keep favoriting my coon tweets ?&#8221; MLK didnt die for this&#8221;,train
2161,1224,B,R11,0,1,Fuck MLK &#8220;@###### &#8220;@###### Why does Lexii keep favoriting my coon tweets ?&#8221; MLK didnt die for this&#8221;,train
2161,1321,A,R11,0,0,Fuck MLK &#8220;@###### &#8220;@###### Why does Lexii keep favoriting my coon tweets ?&#8221; MLK didnt die for this&#8221;,train
2161,1499,A,R11,0,1,Fuck MLK &#8220;@###### &#8220;@###### Why does Lexii keep favoriting my coon tweets ?&#8221; MLK didnt die for this&#8221;,train
2161,1512,A,R11,0,1,Fuck MLK &#8220;@###### &#8220;@###### Why does Lexii keep favoriting my coon tweets ?&#8221; MLK didnt die for this&#8221;,train
1509,1002,E,R9,0,0,Why is Baltimore so damn ghetto &#128514;,train
1509,1137,E,R9,0,1,Why is Baltimore so damn ghetto &#128514;,train
1509,1165,E,R9,0,0,Why is Baltimore so damn ghetto &#128514;,train
1509,1118,D,R9,0,1,Why is Baltimore so damn ghetto &#128514;,train
1509,1132,D,R9,0,0,Why is Baltimore so damn ghetto &#128514;,train
1509,1616,D,R9,1,1,Why is Baltimore so damn ghetto &#128514;,train
1509,1110,C,R9,0,1,Why is Baltimore so damn ghetto &#128514;,train
1509,1168,C,R9,0,0,Why is Baltimore so damn ghetto &#128514;,train
1509,1285,C,R9,1,1,Why is Baltimore so damn ghetto &#128514;,train
1509,1252,B,R9,0,1,Why is Baltimore so damn ghetto &#128514;,train
1509,1261,B,R9,0,1,Why is Baltimore so damn ghetto &#128514;,train
1509,1262,B,R9,0,1,Why is Baltimore so damn ghetto &#128514;,train
1509,1283,A,R9,0,1,Why is Baltimore so damn ghetto &#128514;,train
1509,1287,A,R9,0,0,Why is Baltimore so damn ghetto &#128514;,train
1509,1803,A,R9,0,1,Why is Baltimore so damn ghetto &#128514;,train
2992,996,E,R42,1,1,"@###### some blockhead hoe, she ain't nothing,boo",train
2992,1073,E,R42,0,1,"@###### some blockhead hoe, she ain't nothing,boo",train
2992,1472,E,R42,0,1,"@###### some blockhead hoe, she ain't nothing,boo",train
2992,1031,D,R42,1,1,"@###### some blockhead hoe, she ain't nothing,boo",train
2992,1065,D,R42,0,0,"@###### some blockhead hoe, she ain't nothing,boo",train
2992,1077,D,R42,0,1,"@###### some blockhead hoe, she ain't nothing,boo",train
2992,1001,C,R42,1,1,"@###### some blockhead hoe, she ain't nothing,boo",train
2992,1430,C,R42,0,1,"@###### some blockhead hoe, she ain't nothing,boo",train
2992,1767,C,R42,0,1,"@###### some blockhead hoe, she ain't nothing,boo",train
2992,1037,B,R42,0,1,"@###### some blockhead hoe, she ain't nothing,boo",train
2992,1216,B,R42,0,1,"@###### some blockhead hoe, she ain't nothing,boo",train
2992,1841,B,R42,0,1,"@###### some blockhead hoe, she ain't nothing,boo",train
2992,1312,A,R42,0,1,"@###### some blockhead hoe, she ain't nothing,boo",train
2992,1315,A,R42,0,1,"@###### some blockhead hoe, she ain't nothing,boo",train
2992,1324,A,R42,0,1,"@###### some blockhead hoe, she ain't nothing,boo",train
1960,1775,E,R10,0,1,Leave it 2 #teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? #morningjoe,train
1960,1783,E,R10,0,0,Leave it 2 #teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? #morningjoe,train
1960,1788,E,R10,0,0,Leave it 2 #teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? #morningjoe,train
1960,990,D,R10,0,0,Leave it 2 #teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? #morningjoe,train
1960,1122,D,R10,0,0,Leave it 2 #teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? #morningjoe,train
1960,1361,D,R10,1,0,Leave it 2 #teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? #morningjoe,train
1960,1398,C,R10,1,1,Leave it 2 #teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? #morningjoe,train
1960,1431,C,R10,0,0,Leave it 2 #teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? #morningjoe,train
1960,1555,C,R10,1,1,Leave it 2 #teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? #morningjoe,train
1960,988,B,R10,1,1,Leave it 2 #teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? #morningjoe,train
1960,1193,B,R10,0,0,Leave it 2 #teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? #morningjoe,train
1960,1606,B,R10,1,1,Leave it 2 #teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? #morningjoe,train
1960,997,A,R10,1,1,Leave it 2 #teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? #morningjoe,train
1960,1174,A,R10,0,0,Leave it 2 #teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? #morningjoe,train
1960,1727,A,R10,1,0,Leave it 2 #teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? #morningjoe,train
317,205,E,R17,1,0,RT @###### My iPhone has 2 million times the storage of the 1969 Apollo 11 spacecraft computer. They went to the moon. I throw bird ...,train
317,220,E,R17,0,0,RT @###### My iPhone has 2 million times the storage of the 1969 Apollo 11 spacecraft computer. They went to the moon. I throw bird ...,train
317,235,E,R17,0,0,RT @###### My iPhone has 2 million times the storage of the 1969 Apollo 11 spacecraft computer. They went to the moon. I throw bird ...,train
317,26,D,R17,0,0,RT @###### My iPhone has 2 million times the storage of the 1969 Apollo 11 spacecraft computer. They went to the moon. I throw bird ...,train
317,30,D,R17,0,0,RT @###### My iPhone has 2 million times the storage of the 1969 Apollo 11 spacecraft computer. They went to the moon. I throw bird ...,train
317,109,D,R17,0,0,RT @###### My iPhone has 2 million times the storage of the 1969 Apollo 11 spacecraft computer. They went to the moon. I throw bird ...,train
317,104,C,R17,0,0,RT @###### My iPhone has 2 million times the storage of the 1969 Apollo 11 spacecraft computer. They went to the moon. I throw bird ...,train
317,161,C,R17,0,0,RT @###### My iPhone has 2 million times the storage of the 1969 Apollo 11 spacecraft computer. They went to the moon. I throw bird ...,train
317,273,C,R17,0,0,RT @###### My iPhone has 2 million times the storage of the 1969 Apollo 11 spacecraft computer. They went to the moon. I throw bird ...,train
317,99,B,R17,0,0,RT @###### My iPhone has 2 million times the storage of the 1969 Apollo 11 spacecraft computer. They went to the moon. I throw bird ...,train
317,329,B,R17,0,0,RT @###### My iPhone has 2 million times the storage of the 1969 Apollo 11 spacecraft computer. They went to the moon. I throw bird ...,train
317,352,B,R17,0,0,RT @###### My iPhone has 2 million times the storage of the 1969 Apollo 11 spacecraft computer. They went to the moon. I throw bird ...,train
317,40,A,R17,0,0,RT @###### My iPhone has 2 million times the storage of the 1969 Apollo 11 spacecraft computer. They went to the moon. I throw bird ...,train
317,101,A,R17,0,0,RT @###### My iPhone has 2 million times the storage of the 1969 Apollo 11 spacecraft computer. They went to the moon. I throw bird ...,train
317,278,A,R17,0,0,RT @###### My iPhone has 2 million times the storage of the 1969 Apollo 11 spacecraft computer. They went to the moon. I throw bird ...,train
280,66,E,R30,0,0,"Just bought @###### new release, and to all of you pussies whining about it...STFU. #TurnThatShitUpLouder #Godsmack",train
280,163,E,R30,0,0,"Just bought @###### new release, and to all of you pussies whining about it...STFU. #TurnThatShitUpLouder #Godsmack",train
280,179,E,R30,0,0,"Just bought @###### new release, and to all of you pussies whining about it...STFU. #TurnThatShitUpLouder #Godsmack",train
280,22,D,R30,0,0,"Just bought @###### new release, and to all of you pussies whining about it...STFU. #TurnThatShitUpLouder #Godsmack",train
280,156,D,R30,0,0,"Just bought @###### new release, and to all of you pussies whining about it...STFU. #TurnThatShitUpLouder #Godsmack",train
280,795,D,R30,0,0,"Just bought @###### new release, and to all of you pussies whining about it...STFU. #TurnThatShitUpLouder #Godsmack",train
280,18,C,R30,0,0,"Just bought @###### new release, and to all of you pussies whining about it...STFU. #TurnThatShitUpLouder #Godsmack",train
280,275,C,R30,0,0,"Just bought @###### new release, and to all of you pussies whining about it...STFU. #TurnThatShitUpLouder #Godsmack",train
280,380,C,R30,0,0,"Just bought @###### new release, and to all of you pussies whining about it...STFU. #TurnThatShitUpLouder #Godsmack",train
280,17,B,R30,0,0,"Just bought @###### new release, and to all of you pussies whining about it...STFU. #TurnThatShitUpLouder #Godsmack",train
280,360,B,R30,0,0,"Just bought @###### new release, and to all of you pussies whining about it...STFU. #TurnThatShitUpLouder #Godsmack",train
280,369,B,R30,0,0,"Just bought @###### new release, and to all of you pussies whining about it...STFU. #TurnThatShitUpLouder #Godsmack",train
280,159,A,R30,0,0,"Just bought @###### new release, and to all of you pussies whining about it...STFU. #TurnThatShitUpLouder #Godsmack",train
280,928,A,R30,0,0,"Just bought @###### new release, and to all of you pussies whining about it...STFU. #TurnThatShitUpLouder #Godsmack",train
280,930,A,R30,0,0,"Just bought @###### new release, and to all of you pussies whining about it...STFU. #TurnThatShitUpLouder #Godsmack",train
2751,1025,E,R1,1,1,"and these hoes shallow, shiesty, trifling, but we been knew that.",train
2751,1130,E,R1,1,1,"and these hoes shallow, shiesty, trifling, but we been knew that.",train
2751,1449,E,R1,0,1,"and these hoes shallow, shiesty, trifling, but we been knew that.",train
2751,973,D,R1,0,1,"and these hoes shallow, shiesty, trifling, but we been knew that.",train
2751,1018,D,R1,0,0,"and these hoes shallow, shiesty, trifling, but we been knew that.",train
2751,1149,D,R1,0,0,"and these hoes shallow, shiesty, trifling, but we been knew that.",train
2751,1029,C,R1,0,1,"and these hoes shallow, shiesty, trifling, but we been knew that.",train
2751,1089,C,R1,0,1,"and these hoes shallow, shiesty, trifling, but we been knew that.",train
2751,1095,C,R1,0,0,"and these hoes shallow, shiesty, trifling, but we been knew that.",train
2751,1012,B,R1,0,1,"and these hoes shallow, shiesty, trifling, but we been knew that.",train
2751,1212,B,R1,0,1,"and these hoes shallow, shiesty, trifling, but we been knew that.",train
2751,1233,B,R1,1,1,"and these hoes shallow, shiesty, trifling, but we been knew that.",train
2751,961,A,R1,0,1,"and these hoes shallow, shiesty, trifling, but we been knew that.",train
2751,1171,A,R1,0,1,"and these hoes shallow, shiesty, trifling, but we been knew that.",train
2751,1723,A,R1,0,1,"and these hoes shallow, shiesty, trifling, but we been knew that.",train
1019,982,E,R19,NA,1,LMAO. Twitter little bitch ass site . I need to start using this hoe more.,train
1019,1007,E,R19,1,1,LMAO. Twitter little bitch ass site . I need to start using this hoe more.,train
1019,1011,E,R19,0,0,LMAO. Twitter little bitch ass site . I need to start using this hoe more.,train
1019,1005,D,R19,1,1,LMAO. Twitter little bitch ass site . I need to start using this hoe more.,train
1019,1335,D,R19,1,1,LMAO. Twitter little bitch ass site . I need to start using this hoe more.,train
1019,1382,D,R19,0,1,LMAO. Twitter little bitch ass site . I need to start using this hoe more.,train
1019,1747,C,R19,1,1,LMAO. Twitter little bitch ass site . I need to start using this hoe more.,train
1019,1752,C,R19,0,1,LMAO. Twitter little bitch ass site . I need to start using this hoe more.,train
1019,1831,C,R19,0,1,LMAO. Twitter little bitch ass site . I need to start using this hoe more.,train
1019,1230,B,R19,0,1,LMAO. Twitter little bitch ass site . I need to start using this hoe more.,train
1019,1265,B,R19,0,1,LMAO. Twitter little bitch ass site . I need to start using this hoe more.,train
1019,1561,B,R19,0,1,LMAO. Twitter little bitch ass site . I need to start using this hoe more.,train
1019,956,A,R19,0,1,LMAO. Twitter little bitch ass site . I need to start using this hoe more.,train
1019,1309,A,R19,0,1,LMAO. Twitter little bitch ass site . I need to start using this hoe more.,train
1019,1506,A,R19,0,1,LMAO. Twitter little bitch ass site . I need to start using this hoe more.,train
352,222,E,R2,1,1,"@###### i got a dyke wit a child as whse mgr, and she jus hired another girlboy dis week....",train
352,245,E,R2,1,1,"@###### i got a dyke wit a child as whse mgr, and she jus hired another girlboy dis week....",train
352,260,E,R2,1,1,"@###### i got a dyke wit a child as whse mgr, and she jus hired another girlboy dis week....",train
352,100,D,R2,1,1,"@###### i got a dyke wit a child as whse mgr, and she jus hired another girlboy dis week....",train
352,110,D,R2,1,1,"@###### i got a dyke wit a child as whse mgr, and she jus hired another girlboy dis week....",train
352,313,D,R2,1,0,"@###### i got a dyke wit a child as whse mgr, and she jus hired another girlboy dis week....",train
352,47,C,R2,1,1,"@###### i got a dyke wit a child as whse mgr, and she jus hired another girlboy dis week....",train
352,280,C,R2,1,1,"@###### i got a dyke wit a child as whse mgr, and she jus hired another girlboy dis week....",train
352,106,B,R2,0,1,"@###### i got a dyke wit a child as whse mgr, and she jus hired another girlboy dis week....",train
352,189,B,R2,0,1,"@###### i got a dyke wit a child as whse mgr, and she jus hired another girlboy dis week....",train
352,326,B,R2,0,1,"@###### i got a dyke wit a child as whse mgr, and she jus hired another girlboy dis week....",train
352,287,A,R2,1,1,"@###### i got a dyke wit a child as whse mgr, and she jus hired another girlboy dis week....",train
352,931,A,R2,0,1,"@###### i got a dyke wit a child as whse mgr, and she jus hired another girlboy dis week....",train
352,937,A,R2,0,0,"@###### i got a dyke wit a child as whse mgr, and she jus hired another girlboy dis week....",train
673,116,E,R23,0,0,Can you let me stretch that pussy out or nahhh,train
673,187,E,R23,0,1,Can you let me stretch that pussy out or nahhh,train
673,234,E,R23,0,1,Can you let me stretch that pussy out or nahhh,train
673,142,D,R23,0,1,Can you let me stretch that pussy out or nahhh,train
673,782,D,R23,0,1,Can you let me stretch that pussy out or nahhh,train
673,788,D,R23,0,1,Can you let me stretch that pussy out or nahhh,train
673,58,C,R23,0,1,Can you let me stretch that pussy out or nahhh,train
673,71,C,R23,0,1,Can you let me stretch that pussy out or nahhh,train
673,324,C,R23,0,1,Can you let me stretch that pussy out or nahhh,train
673,5,B,R23,0,1,Can you let me stretch that pussy out or nahhh,train
673,24,B,R23,0,1,Can you let me stretch that pussy out or nahhh,train
673,118,B,R23,1,1,Can you let me stretch that pussy out or nahhh,train
673,178,A,R23,0,1,Can you let me stretch that pussy out or nahhh,train
673,191,A,R23,0,1,Can you let me stretch that pussy out or nahhh,train
673,932,A,R23,0,1,Can you let me stretch that pussy out or nahhh,train
2757,1025,E,R7,0,0,One mans trash is another mans treasure #believe,train
2757,1130,E,R7,0,0,One mans trash is another mans treasure #believe,train
2757,1449,E,R7,0,0,One mans trash is another mans treasure #believe,train
2757,973,D,R7,0,0,One mans trash is another mans treasure #believe,train
2757,1018,D,R7,0,0,One mans trash is another mans treasure #believe,train
2757,1149,D,R7,0,0,One mans trash is another mans treasure #believe,train
2757,1029,C,R7,0,0,One mans trash is another mans treasure #believe,train
2757,1089,C,R7,0,0,One mans trash is another mans treasure #believe,train
2757,1095,C,R7,0,0,One mans trash is another mans treasure #believe,train
2757,1012,B,R7,0,0,One mans trash is another mans treasure #believe,train
2757,1212,B,R7,0,0,One mans trash is another mans treasure #believe,train
2757,1233,B,R7,1,0,One mans trash is another mans treasure #believe,train
2757,961,A,R7,0,0,One mans trash is another mans treasure #believe,train
2757,1171,A,R7,0,0,One mans trash is another mans treasure #believe,train
